Month,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
15/01/2018 20:00,0.141219277,0.283054779,0.006202302,0.005260114,1.324190205,2.235224629,0.007229987,0.007155944,0.133568906,0.474223292
15/01/2018 21:00,0.168946694,0.240636835,0.008000728,0.00560335,1.375101837,2.04268298,0.007014068,0.001039529,0.351931733,0.227088477
15/01/2018 22:00,0.242250171,0.173044437,0.006735806,0.010258125,1.453089503,2.166561364,0.007124211,0.005904702,0.367168401,0.262822967
15/01/2018 23:00,0.137242467,0.489390018,0.007901466,0.005054158,1.298390533,2.213030337,0.011282338,0.003246585,0.339514217,0.269108496
16/01/2018 00:00,0.152236498,0.397020386,0.010950799,0.008186433,1.378679993,2.300267042,0.011813674,0.003050958,0.373306767,0.222589469
16/01/2018 01:00,0.136361285,0.182341611,0.001089453,0.003312002,1.560923745,2.522985924,0.00888767,0.00077988,0.559962534,0.24445687
16/01/2018 02:00,0.096069396,0.137961478,0.000883415,0.00343456,1.672921949,2.656493849,0.011822481,0.00056747,0.206727262,0.256991733
16/01/2018 03:00,0.121317624,0.140985047,0.005201083,0.008259017,1.742726007,2.309951623,0.011563748,0.000501924,0.243936411,0.258927978
16/01/2018 04:00,0.083735376,0.16063559,0.000798298,0.003139195,1.534423348,2.411924404,0.008497734,0.002133906,0.48017672,0.259053433
16/01/2018 05:00,0.06040487,0.203124428,0.00104582,0.002605409,1.557745767,2.344372827,0.006318249,0.00071261,0.062557277,0.273108845
16/01/2018 06:00,0.099874577,0.130073972,0.001192832,0.031921428,1.657851061,2.543155035,0.00623365,0.016650785,0.119003438,0.330607595
16/01/2018 07:00,0.11424316,0.266141869,0.001552139,0.058629091,1.488694071,2.424292782,0.006129205,0.005932935,0.121927519,0.534544099
16/01/2018 08:00,0.099677559,0.157387344,0.000991346,0.050179774,1.600026468,2.319551755,0.011272626,0.003404752,0.093951853,0.382878966
16/01/2018 09:00,0.109681834,0.151257796,0.005256366,0.066061314,1.82622018,2.498674624,0.008210702,0.005715867,0.152306217,0.299280728
16/01/2018 10:00,0.121442982,0.193292589,0.005965202,0.063434733,1.75272166,2.208623396,0.006239548,0.000206402,0.107668247,0.277856399
16/01/2018 11:00,0.093931357,0.282509539,0.005113173,0.060253088,1.640299981,2.313715984,0.006450132,0.000241143,0.13790578,0.290691622
16/01/2018 12:00,0.096247809,0.725784875,0.001769506,0.060479892,1.738650463,2.399743619,0.00772329,0.003789084,0.102667147,0.430952352
16/01/2018 13:00,0.078849714,0.35231853,0.002591457,0.061578816,1.690754425,2.42747547,0.016529594,0.000801726,0.149839899,0.449532055
16/01/2018 14:00,0.070444681,0.426604308,0.004839215,0.069397751,1.665230482,2.110199722,0.014616317,0.006915663,0.216561804,0.40220417
16/01/2018 15:00,0.072563825,0.234158374,0.01283659,0.067865302,1.54843216,1.857830737,0.011948508,0.003808202,0.265893578,0.400083197
16/01/2018 16:00,0.112590556,0.237504478,0.006916963,0.067082145,2.260079657,2.198145554,0.010644509,0.014111858,0.348605488,0.438044448
16/01/2018 17:00,0.18511251,0.156847004,0.008142115,0.066823695,2.094656682,2.286072746,0.009708225,0.007602054,0.297994881,0.478750297
16/01/2018 18:00,0.121819008,0.205914369,0.007899804,0.063348856,1.982233786,2.300705232,0.012089342,0.004572808,0.296184827,0.505868856
16/01/2018 19:00,0.201360824,0.130665181,0.01260074,0.057557528,1.74019176,2.5839744,0.015944158,0.002450906,0.298033163,0.509371518
16/01/2018 20:00,0.201026355,0.096739945,0.007791046,0.060512166,1.859540832,2.440283754,0.01044173,0.009439984,0.319493235,0.569906843
16/01/2018 21:00,0.227996656,0.107143494,0.011409346,0.061925937,1.746521205,2.465419271,0.0113462,0.001858128,0.365540859,0.674844307
16/01/2018 22:00,0.179498601,0.682037077,0.005771995,0.055492235,1.626779706,2.603284672,0.011065068,0.002146248,0.318137793,0.745614356
16/01/2018 23:00,0.145668498,0.141524491,0.010047758,0.054247553,1.626849532,2.761118667,0.010641253,0.008963579,0.284078632,0.667071936
17/01/2018 00:00,0.159619371,0.341473111,0.002045543,0.048898737,1.684801889,2.886798229,0.013989655,0.002731352,0.176887816,0.674882057
17/01/2018 01:00,0.07064599,0.280542593,0.000914337,0.027895409,1.420884029,3.182621484,0.008182949,0.00076207,0.163962155,0.624435071
17/01/2018 02:00,0.132047495,0.161243454,0.00106394,0.02321709,1.570949756,2.72429196,0.008824793,0.01160832,0.158365526,0.622414605
17/01/2018 03:00,0.125471241,0.228313307,0.001719089,0.028274686,1.592212434,2.665166513,0.007478686,0.002554816,0.112876346,0.692615564
17/01/2018 04:00,0.110328619,0.412625827,0.001414995,0.028759193,1.693842601,2.312485247,0.007593177,0.000514896,0.112455418,0.791833772
17/01/2018 05:00,0.086080335,0.488635969,0.001419119,0.023008679,1.571800937,2.221649436,0.011654579,0.000372556,0.132446309,0.75837999
17/01/2018 06:00,0.093678058,0.203942959,0.005466564,0.023497463,1.948976646,1.813844565,0.011553497,0.003212726,0.129474751,0.641371547
17/01/2018 07:00,0.116402932,0.264980541,0.005651251,0.023832078,1.793942619,1.98512537,0.007169497,0.002565129,0.090626741,0.486400642
17/01/2018 08:00,0.089669269,0.216681656,0.001736325,0.023937071,1.719776455,2.144342564,0.007385357,0.000279028,0.082766418,0.567087808
17/01/2018 09:00,0.063784495,0.197750886,0.005495436,0.027689483,1.482594213,1.929868586,0.012123106,0.00031516,0.13656465,0.550762619
17/01/2018 10:00,0.130349727,0.291328766,0.006144532,0.028228438,1.452281785,1.927744237,0.00739628,0.0113121,0.104514581,0.546781508
17/01/2018 11:00,0.102120751,0.152643154,0.001553089,0.023202285,1.398552629,1.903807482,0.00739982,0.000324425,0.107152782,0.597365005
17/01/2018 12:00,0.060045479,0.125632925,0.001153453,0.024765142,1.256982589,1.998675287,0.007370785,0.001912889,0.117841888,0.590266322
17/01/2018 13:00,0.08957777,0.185204605,0.008427242,0.027390791,1.273520898,2.071416797,0.009578878,0.008065204,0.132660534,0.59661029
17/01/2018 14:00,0.092274587,0.255581197,0.006479398,0.029295806,1.217684611,2.061303795,0.012681337,0.00192794,0.224388352,0.714665141
17/01/2018 15:00,0.364924518,0.264630903,0.006486719,0.037249568,1.186704835,1.944567552,0.011586865,0.002523928,0.256381088,0.771581626
17/01/2018 16:00,0.167447564,0.270306972,0.011411479,0.030744291,1.544890582,1.916643792,0.011727305,0.005203698,0.358135933,0.768082282
17/01/2018 17:00,0.125616731,0.240036796,0.008279621,0.029990517,1.828185716,2.022350214,0.010032474,0.009208028,0.314106113,0.831880459
17/01/2018 18:00,0.124336829,0.494222799,0.00651636,0.031311638,2.190841031,1.924638433,0.014768596,0.00420265,0.297997968,0.918005714
17/01/2018 19:00,0.130818219,0.455347284,0.008921891,0.034302055,1.374740261,1.815853714,0.014292014,0.008094351,0.304241676,0.845638865
17/01/2018 20:00,0.117750265,0.507178127,0.005672153,0.027472656,1.414932671,1.939992935,0.009898742,0.002295941,0.270966204,0.552268099
17/01/2018 21:00,0.112837484,0.660772013,0.008269764,0.029748679,1.654843322,1.983141138,0.010811023,0.007837785,0.27876805,0.562803784
17/01/2018 22:00,0.092716941,0.68780422,0.006432313,0.028431425,1.462659758,1.957485788,0.014561718,0.00251508,0.292191954,0.617967053
17/01/2018 23:00,0.099759339,0.691742727,0.011066486,0.027584659,1.320087654,1.775974279,0.012596207,0.005540479,0.261395571,0.595319104
18/01/2018 00:00,0.097661812,0.193794229,0.003631447,0.025131579,1.305551547,1.939747265,0.01147596,0.003388855,0.180673634,0.52044064
18/01/2018 01:00,0.111484347,0.385472104,0.002314526,0.028575817,1.419709665,1.90491616,0.007972163,0.001207309,0.179381459,0.526830584
18/01/2018 02:00,0.102419332,0.185365748,0.002605561,0.028082649,1.436393518,1.802253672,0.009624296,0.000988555,0.151144886,0.541450736
18/01/2018 03:00,0.110949793,0.105186363,0.010804195,0.022941324,1.314748976,1.754561137,0.007463629,0.000962695,0.079567631,0.578133522
18/01/2018 04:00,0.110031349,0.17710331,0.001771836,0.024400834,1.660618603,1.904728502,0.006276851,0.004266701,0.161655032,0.568855823
18/01/2018 05:00,0.099398786,0.143155276,0.00182912,0.022508933,1.392450958,1.829793595,0.01502877,0.00186619,0.146452631,0.535990775
18/01/2018 06:00,0.091899708,0.120967037,0.00182593,0.023275043,1.609445601,1.88023132,0.005004035,0.013626076,0.107192646,0.453302148
18/01/2018 07:00,0.064501693,0.151909435,0.00182627,0.022466842,1.873781265,1.623632487,0.005374323,0.000534584,0.098293981,0.40295838
18/01/2018 08:00,0.053280042,0.159709725,0.001817987,0.023537146,1.782597335,1.479071467,0.00523176,0.000416507,0.102652979,0.315857145
18/01/2018 09:00,0.071070988,0.160070728,0.006032057,0.030786538,1.766672791,1.400434888,0.010483243,0.007787266,0.149059405,0.3351001
18/01/2018 10:00,0.058422233,0.118240243,0.006652713,0.023050975,2.08423746,1.602855204,0.010047794,0.005928239,0.136551828,0.364563338
18/01/2018 11:00,0.10196949,0.221084764,0.005822149,0.024225459,2.017873885,1.486873556,0.00512517,0.000444226,0.104976624,0.325841432
18/01/2018 12:00,0.08725001,0.289642678,0.00170945,0.022425898,1.736542858,1.426775691,0.005002184,0.003315211,0.118120277,0.33633874
18/01/2018 13:00,0.117515267,0.39820948,0.006645522,0.032271836,2.065650839,1.346631074,0.00519154,0.000664049,0.138223558,0.356255921
18/01/2018 14:00,0.077992334,0.61897111,0.007061563,0.026137293,2.280062123,1.427084462,0.00745672,0.006806294,0.207635309,0.392559723
18/01/2018 15:00,0.128364799,0.776951786,0.006147441,0.02774465,2.427617532,1.455573419,0.012202852,0.004448338,0.260476403,0.368576437
18/01/2018 16:00,0.124498236,0.625749035,0.005253672,0.027632051,2.360261365,1.599424466,0.014733833,0.008899295,0.330829591,0.44008275
18/01/2018 17:00,0.104614801,0.671138573,0.010017095,0.027157548,2.171691911,1.875060695,0.010858626,0.003695581,0.44687751,0.508901178
18/01/2018 18:00,0.14934292,1.107223288,0.013414101,0.02684327,2.197679239,1.778358948,0.012042596,0.0047634,0.66146106,0.576312649
18/01/2018 19:00,0.224933915,0.526327264,0.009789544,0.027212697,2.055391256,1.671784938,0.012209058,0.002330381,0.850226191,0.650806632
18/01/2018 20:00,0.170170146,0.339834905,0.010083839,0.028492187,1.92678876,1.685979467,0.015132966,0.002213676,0.316519315,0.617690332
18/01/2018 21:00,0.157728453,0.494910945,0.010943915,0.028223054,1.980830444,1.699567754,0.010755666,0.007946231,0.451016044,0.638823595
18/01/2018 22:00,0.161359001,0.33374576,0.005917544,0.028659881,2.081231519,1.650630134,0.011502225,0.009937585,0.336958048,0.558950825
18/01/2018 23:00,0.118437663,0.210241248,0.010186049,0.026582889,1.842843523,1.488014598,0.015296326,0.002384393,0.306771009,0.420986094
19/01/2018 00:00,0.141957109,0.274481466,0.002599019,0.032043213,2.222114827,1.526328608,0.011180832,0.004679105,0.255448175,0.568752902
19/01/2018 01:00,0.214758562,0.369979501,0.001377504,0.024393062,2.149294246,1.325732153,0.014381261,0.006361405,0.193713936,0.513405298
19/01/2018 02:00,0.233203295,0.182535819,0.002204664,0.023041775,1.758697283,1.374387548,0.009684173,0.00080068,0.200823704,0.409236955
19/01/2018 03:00,0.123240936,0.265385189,0.005489158,0.026609159,1.762471112,1.24951656,0.014335919,0.000632975,0.193192355,0.43676573
19/01/2018 04:00,0.159047707,0.32798702,0.001090096,0.023446707,1.716561935,1.237784205,0.009460942,0.006054207,0.161903544,0.409147692
19/01/2018 05:00,0.090154213,0.38325968,0.005195714,0.023131999,1.66226767,1.185508315,0.007457926,0.000342215,0.087955898,0.39188708
19/01/2018 06:00,0.07502146,0.236917662,0.001763546,0.027387979,1.587855144,1.193627016,0.007697363,0.005932815,0.106069916,0.363440579
19/01/2018 07:00,0.078939191,0.352151636,0.001781039,0.022810885,1.652580508,1.079622565,0.007444978,0.006253912,0.108881226,0.392155143
19/01/2018 08:00,0.080025444,0.427526795,0.005253511,0.023264185,1.501743202,1.049020686,0.007418087,0.002395216,0.132143554,0.290873663
19/01/2018 09:00,0.086810497,0.572822675,0.001206081,0.031393104,1.683338196,1.190597704,0.007455931,0.000512288,0.143344291,0.246048505
19/01/2018 10:00,0.087697262,0.303717612,0.002453107,0.022393244,1.869923072,1.307081687,0.008916145,0.000557505,0.14992327,0.352669026
19/01/2018 11:00,0.084671346,0.545007804,0.005678564,0.02326993,1.852771468,1.392091528,0.0123519,0.000329037,0.134774455,0.305221512
19/01/2018 12:00,0.074809576,0.567776841,0.001172896,0.026177038,2.097786013,1.465997212,0.007389637,0.00856579,0.142738944,0.320597552
19/01/2018 13:00,0.075836973,0.462326517,0.001732869,0.024003394,2.056187929,1.456414455,0.013351014,0.003333345,0.189207209,0.32745826
19/01/2018 14:00,0.079014971,0.520866813,0.005699682,0.023529509,2.428778443,1.330618074,0.012150267,0.006162832,0.130798616,0.383384537
19/01/2018 15:00,0.517762478,0.534569262,0.002134086,0.029321303,2.091208466,1.270585543,0.016107457,0.006828979,0.199171054,0.368842316
19/01/2018 16:00,0.127513995,0.869644565,0.007073337,0.025678568,2.286932317,1.19874396,0.008462457,0.001827122,0.205127591,0.378332337
19/01/2018 17:00,0.101882271,0.616569979,0.003352563,0.026652565,2.566811481,1.402817455,0.008492729,0.001176108,0.181416651,0.407411803
19/01/2018 18:00,0.143548661,0.783314225,0.00295719,0.026360638,2.025612913,1.511492498,0.007833009,0.003986854,0.275217066,0.42067009
19/01/2018 19:00,0.166878162,0.853146939,0.005004202,0.025395437,2.163105161,1.446020506,0.008008747,0.00677162,0.184170092,0.337549022
19/01/2018 20:00,0.095059328,0.88627448,0.007182389,0.025111493,2.208471093,1.651337188,0.018031859,0.001205716,0.231909451,0.326097541
19/01/2018 21:00,0.159822774,0.729703238,0.002062868,0.025118618,1.60024341,1.679679424,0.008252855,0.000973396,0.255845595,0.263638233
19/01/2018 22:00,0.072721666,0.694831571,0.007250957,0.023643101,1.633019933,2.128481265,0.007998584,0.001030175,0.247558912,0.261881697
19/01/2018 23:00,0.082600928,0.506312831,0.002910226,0.024071214,1.793753851,1.67692896,0.009855351,0.001002259,0.191047809,0.201681683
20/01/2018 00:00,0.082275667,0.551895673,0.002267995,0.031633494,1.890246296,1.372211375,0.00888155,0.007769591,0.165916071,0.152211691
20/01/2018 01:00,0.081250711,0.552335617,0.001618288,0.027563753,1.844240662,1.960271057,0.007750678,0.009617429,0.181905893,0.172841354
20/01/2018 02:00,0.067936908,0.693041921,0.000843106,0.027009947,1.935366429,1.736142413,0.007318168,0.008218841,0.163141764,0.1720882
20/01/2018 03:00,0.106903502,0.456475847,0.001478103,0.022749142,2.01639078,1.538843648,0.007251124,0.000489667,0.167700762,0.211981526
20/01/2018 04:00,0.107393495,0.330556367,0.00558236,0.022476043,1.86231915,1.47471611,0.011892357,0.000394195,0.173979344,0.173132323
20/01/2018 05:00,0.094836173,0.306709153,0.001678974,0.023124806,1.831338714,1.677433065,0.008904013,0.000338466,0.143473463,0.196224517
20/01/2018 06:00,0.15263969,0.164947827,0.000901528,0.023302017,1.575563532,1.332540338,0.00722387,0.008546089,0.151326654,0.1578246
20/01/2018 07:00,0.162855765,0.224079636,0.00165828,0.026157146,1.838247544,1.362058867,0.016615293,0.002212531,0.175143331,0.139551441
20/01/2018 08:00,0.119908086,0.134632466,0.00950586,0.022949102,1.710976944,1.320784375,0.009915273,0.000651435,0.114866248,0.115200553
20/01/2018 09:00,0.091925845,0.213674857,0.001246052,0.028383803,1.66112482,1.174562497,0.009410422,0.005780058,0.15968137,0.141204918
20/01/2018 10:00,0.271486579,0.212949083,0.005123627,0.022286684,1.615635565,1.232636975,0.00719031,0.000352998,0.083636709,0.17619266
20/01/2018 11:00,0.217380691,0.237579281,0.000896908,0.022390522,1.775849084,1.559843567,0.00720366,0.000335463,0.087034988,0.129544604
20/01/2018 12:00,0.081698288,0.299233831,0.000799525,0.023162237,1.752499015,1.47921783,0.007051996,0.003028114,0.153912565,0.137902927
20/01/2018 13:00,0.149165461,0.174045828,0.000929527,0.027213524,1.81073989,1.259738907,0.011375281,0.005794149,0.146622312,0.216901656
20/01/2018 14:00,0.153848327,0.180588567,0.001275458,0.026663774,1.834701024,1.208530371,0.010998837,0.000322465,0.114777078,0.145218033
20/01/2018 15:00,0.087246576,0.43350285,0.001109903,0.02309958,1.893005288,1.38886045,0.006687829,0.000374299,0.100785553,0.133915441
20/01/2018 16:00,0.109104387,0.428236524,0.00174086,0.024067029,1.983031551,1.328502845,0.00683445,0.000557019,0.196538269,0.122910825
20/01/2018 17:00,0.160533385,0.275475113,0.005604712,0.028151191,1.730873377,1.389422386,0.006555706,0.00077895,0.130320878,0.155660033
20/01/2018 18:00,0.196653757,0.404758964,0.001474253,0.023111506,1.685103881,1.119061092,0.006543164,0.008757445,0.113280866,0.275266141
20/01/2018 19:00,0.123001623,0.471424995,0.00540023,0.023356758,1.863238544,1.413581218,0.008419269,0.008063329,0.13586403,0.208093259
20/01/2018 20:00,0.108611184,0.318390955,0.001484158,0.022052841,1.925166943,1.499089821,0.006292773,0.000460352,0.105413843,0.209879445
20/01/2018 21:00,0.134028111,0.300012782,0.00159483,0.030510927,1.949781602,1.68854378,0.006465906,0.000441708,0.149849809,0.203579326
20/01/2018 22:00,0.104741123,0.362345037,0.001200442,0.022950826,1.803121466,1.727734543,0.005989031,0.000293001,0.167701695,0.129918557
20/01/2018 23:00,0.209913205,0.160796612,0.001420889,0.022481847,1.713382728,1.400345873,0.008412072,0.005852564,0.141427845,0.13666115
21/01/2018 00:00,0.091710332,0.16651344,0.001244758,0.025988022,1.849344951,1.573194952,0.016236429,0.001892181,0.177271618,0.141813899
21/01/2018 01:00,0.100364068,0.240345634,0.009232594,0.022612943,2.143246594,1.293307566,0.006238558,0.009088176,0.153051275,0.101548561
21/01/2018 02:00,0.150028521,0.25053315,0.001143119,0.026060263,1.786687565,1.505751744,0.011023382,0.000682813,0.128403849,0.160477001
21/01/2018 03:00,0.136478229,0.312857711,0.002070457,0.021825458,1.812366295,1.453636856,0.010747382,0.000466607,0.116472104,0.097808922
21/01/2018 04:00,0.161425689,0.301547972,0.001964413,0.0246265,1.690495773,1.480238598,0.006572247,0.002736241,0.114357716,0.12465917
21/01/2018 05:00,0.170093411,0.327269222,0.001751093,0.027017932,1.790399836,1.328641427,0.006839656,0.000278725,0.115675265,0.132653587
21/01/2018 06:00,0.089552415,0.220237007,0.005628167,0.022125641,1.758217633,1.424772336,0.008514989,0.008461609,0.143702214,0.176990787
21/01/2018 07:00,0.078315619,0.249422365,0.001735053,0.027156847,1.929208816,1.236407394,0.011263122,0.005734844,0.119793893,0.286198404
21/01/2018 08:00,0.158234722,0.325251966,0.005821042,0.022369575,1.937213047,0.977145369,0.00863776,0.007996807,0.055848005,0.124887073
21/01/2018 09:00,0.176310582,0.257846184,0.002090314,0.023081191,1.883721717,1.066904727,0.006801357,0.000258968,0.085385873,0.109814971
21/01/2018 10:00,0.098457665,0.444173559,0.00568756,0.023724991,1.701133997,0.993302498,0.006732936,0.000411204,0.060253557,0.076009833
21/01/2018 11:00,0.220710036,0.429675584,0.001352578,0.020919295,1.833449896,1.178952882,0.010762143,0.00029758,0.082832959,0.149517669
21/01/2018 12:00,0.132824081,0.404163788,0.005560038,0.021967546,1.735767501,1.478937003,0.006560378,0.001576599,0.084308833,0.191720705
21/01/2018 13:00,0.212455363,0.508816356,0.001051382,0.025666079,1.904203399,1.625873819,0.00657247,0.007106921,0.109755355,0.193128242
21/01/2018 14:00,0.14614699,0.417666178,0.001074455,0.022822291,1.849590278,1.182587097,0.006627834,0.000333542,0.089318648,0.177281815
21/01/2018 15:00,0.107373367,0.671694276,0.005507996,0.02981721,1.969604888,1.059952078,0.006601714,0.000344454,0.137950905,0.201919683
21/01/2018 16:00,0.137247948,0.238088349,0.005209315,0.022087089,2.089168842,1.313300325,0.011125645,0.000416537,0.171520424,0.180474555
21/01/2018 17:00,0.157329152,0.121563499,0.000991391,0.022389171,1.860660261,1.268834949,0.009079734,0.002301366,0.143420899,0.169377448
21/01/2018 18:00,0.151255718,0.15676285,0.000921838,0.023009704,1.854513449,1.044120201,0.011648319,0.002305271,0.117682284,0.150214182
21/01/2018 19:00,0.125653823,0.164869762,0.002910576,0.026005133,1.80978342,1.198950544,0.006830005,0.002136247,0.144891824,0.202538322
21/01/2018 20:00,0.211912842,0.163868944,0.001287135,0.021351889,1.914547769,1.208723611,0.006915133,0.000566406,0.138369547,0.285684777
21/01/2018 21:00,0.140028323,0.094159212,0.001114848,0.023200604,2.56575804,2.46630798,0.011345938,0.000382663,0.223415959,0.400343859
21/01/2018 22:00,0.120951006,0.187256864,0.000852979,0.024028614,2.815351902,2.591009496,0.011579322,0.005871964,0.181648104,0.466777522
21/01/2018 23:00,0.121327219,0.469516796,0.00098971,0.023638845,2.601858199,1.488363667,0.008115274,0.003047243,0.131188505,0.439828106
22/01/2018 00:00,0.127118853,0.167922176,0.005032991,0.023362325,2.499384921,1.420717886,0.007085831,0.001942548,0.135260325,0.414014505
22/01/2018 01:00,0.119177272,0.200050752,0.004913188,0.023765539,2.506898223,1.407019918,0.009039718,0.007237222,0.162332146,0.404478231
22/01/2018 02:00,0.137567669,0.199178784,0.005897378,0.023659673,2.424337158,1.281685228,0.011799629,0.003040071,0.089071048,0.466235155
22/01/2018 03:00,0.474265819,0.084721453,0.001672799,0.022770781,2.157853542,1.396313727,0.006872725,0.000368753,0.118770253,0.632967833
22/01/2018 04:00,1.157682985,0.092453572,0.001473606,0.027676854,1.947185985,1.310278562,0.011053522,0.005866515,3.670085994,3.974684375
22/01/2018 05:00,0.493458509,0.185827308,0.001988888,0.024069211,1.798797486,1.360037672,0.006560538,0.000401229,0.124732436,0.368464133
22/01/2018 06:00,0.115591441,0.315266468,0.001153451,0.023853142,1.990705227,1.478906544,0.006516434,0.008537293,0.137765592,0.340429663
22/01/2018 07:00,0.151914918,0.21219888,0.001141539,0.023387203,2.434810626,1.350588418,0.012926538,0.008250926,0.096873755,0.392706152
22/01/2018 08:00,0.107697911,0.272112011,0.009368712,0.023306185,1.946100692,1.463704575,0.006805189,0.000322088,0.099014869,0.390426032
22/01/2018 09:00,0.091232429,0.544840352,0.001533206,0.023675497,2.074886207,1.566477984,0.010767314,0.000231379,0.102208681,0.382463212
22/01/2018 10:00,0.115471838,0.896367413,0.002525801,0.02790156,2.198969813,1.485904806,0.006626202,0.005760122,0.100702816,0.491687593
22/01/2018 11:00,0.164468182,0.879371144,0.001429408,0.023534006,1.839436845,1.477666304,0.006508835,0.000291667,0.068890793,0.402623058
22/01/2018 12:00,0.138305092,1.165964832,0.001134463,0.023129699,2.289719744,1.457479742,0.006928314,0.001690876,0.107325902,0.434980275
22/01/2018 13:00,0.222925644,0.61391799,0.006194688,0.024658345,1.989846153,1.310559008,0.012144028,0.002204756,0.165838264,0.430310215
22/01/2018 14:00,0.174916343,0.682882172,0.009394373,0.031795918,1.931873188,1.322471354,0.009599577,0.001552067,0.202964635,0.500549833
22/01/2018 15:00,0.158378903,0.291556898,0.006819272,0.027736627,2.123857451,1.641669372,0.009637894,0.007950276,0.411652105,0.395057546
22/01/2018 16:00,0.140884544,0.109038998,0.011222824,0.030562269,1.901756545,1.510005461,0.014817759,0.008297916,0.255529841,0.345261062
22/01/2018 17:00,0.19434621,0.206559334,0.006002356,0.028096224,1.773005845,1.519278276,0.014721568,0.004585407,0.254215589,0.329732122
22/01/2018 18:00,0.168679459,0.13806468,0.0074985,0.028709202,1.760690229,1.66975968,0.016129517,0.003552038,0.28105758,0.376185571
22/01/2018 19:00,0.193503165,0.239897845,0.008535403,0.027071041,1.736201159,1.680537733,0.013702975,0.003285809,0.287617578,0.488044398
22/01/2018 20:00,0.221616447,0.325891589,0.009888803,0.02703397,1.856338662,1.509274802,0.012463996,0.002516628,0.273788892,0.47236096
22/01/2018 21:00,0.231680679,0.325885382,0.007410581,0.026874629,2.354924813,1.417267987,0.012371774,0.003705522,0.311157147,0.473861909
22/01/2018 22:00,0.17536207,0.141849493,0.006873311,0.030584892,2.471814486,1.465559942,0.015063713,0.002527011,0.322474053,0.623798106
22/01/2018 23:00,0.123011532,0.310920913,0.006835865,0.024728792,1.980016806,1.375950232,0.013767466,0.011072513,0.234717326,0.57500082
23/01/2018 00:00,0.145069495,0.441125628,0.003457639,0.028547269,2.035049381,1.348209811,0.019723525,0.00700385,0.165473615,0.281055659
23/01/2018 01:00,0.087548841,0.107879259,0.005212432,0.023432108,1.971235819,1.342673896,0.009041581,0.007805689,0.203204565,0.234962158
23/01/2018 02:00,0.180783137,0.152427501,0.009465299,0.029233637,1.863020565,1.270378521,0.014224204,0.000865338,0.128977822,0.253498188
23/01/2018 03:00,0.162562523,0.152770988,0.001538494,0.023214265,1.87011851,1.496862819,0.013990798,0.000740431,0.123542646,0.361231271
23/01/2018 04:00,0.139933862,0.210073773,0.001483427,0.024243592,1.872936804,1.59217099,0.008636816,0.008010596,0.094648192,0.390402076
23/01/2018 05:00,0.119976753,0.181055519,0.005822802,0.026820888,1.716619116,1.499113898,0.008081964,0.000429241,0.095249567,0.399384918
23/01/2018 06:00,0.139209257,0.13075279,0.001526443,0.022818504,1.663773758,1.499782071,0.007907749,0.008674784,0.075996024,0.38577469
23/01/2018 07:00,0.174274903,0.139790627,0.002027184,0.023298184,1.820801933,1.341230406,0.007661313,0.002758378,0.069358951,0.341367123
23/01/2018 08:00,0.17336678,0.09629394,0.001485688,0.023414695,1.621401016,1.291398023,0.009696389,0.000284241,0.070297737,0.327766522
23/01/2018 09:00,0.160215013,0.215929838,0.005913814,0.0225206,1.557695192,1.370922515,0.007783725,0.000253039,0.102621411,0.267825887
23/01/2018 10:00,0.09548401,0.144902582,0.001128223,0.022019742,1.578496462,1.46689695,0.014464893,0.005834317,0.156591448,0.258811073
23/01/2018 11:00,0.1277097,0.087806345,0.000899614,0.021629704,1.64519736,1.326104443,0.008196863,0.000299833,0.207150069,0.241275488
23/01/2018 12:00,0.128001695,0.095418327,0.001304541,0.029903624,1.672080087,1.413370064,0.01285762,0.003063679,0.241028349,0.244702643
23/01/2018 13:00,0.165066841,0.108976058,0.006223813,0.026032866,1.882857643,1.394397243,0.013690045,0.00073448,0.225479815,0.212532785
23/01/2018 14:00,0.171857515,0.105960368,0.005516805,0.028789493,1.91985083,1.840366657,0.010103548,0.009099743,0.325696816,0.335294271
23/01/2018 15:00,0.139928435,0.38164295,0.009661486,0.024655238,1.980562007,1.792435297,0.012632915,0.001774292,0.369141515,0.274928934
23/01/2018 16:00,0.200752882,0.1237174,0.010294598,0.029184045,2.031831198,1.631474909,0.015216673,0.002342808,0.436509319,0.338047964
23/01/2018 17:00,0.146402607,0.318529667,0.008649689,0.026476251,2.032156126,1.404209357,0.034979958,0.004091405,1.823190421,0.376943662
23/01/2018 18:00,0.223287493,0.742471843,0.006808884,0.027125734,2.104775808,1.572318288,0.011759082,0.009142113,0.280547879,0.444097646
23/01/2018 19:00,0.162086054,0.427869001,0.007522601,0.01936795,2.504641351,1.33298256,0.015892977,0.00277144,0.273657156,0.383675398
23/01/2018 20:00,0.169659101,0.423334734,0.007519625,0.012453459,2.197491334,1.404898201,0.015993648,0.003939238,0.295642944,0.358560566
23/01/2018 21:00,0.425630465,0.395061443,0.00656875,0.046063289,2.047588809,1.755751386,0.011611745,0.002476815,0.291143983,0.44655876
23/01/2018 22:00,0.341374872,0.401772878,0.010562317,0.023779915,2.08974797,1.76844761,0.010782354,0.007961995,0.316337007,0.407056363
23/01/2018 23:00,0.222055,0.290928665,0.006354782,0.008611601,1.884782714,1.60543478,0.011395942,0.009001998,0.283065579,0.425876355
