Month,L27,L28,L29,L30,L31,L32,L33,L34
06/07/2018 17:00,0.798995371,4.202034893,0.420273912,0.451704158,1.693788373,2.148125411,1.080345938,1.733372169
06/07/2018 18:00,1.122964136,2.713668406,0.138193024,0.226360574,0.948753625,1.556546492,1.791548345,1.610611629
06/07/2018 19:00,1.002063955,1.000480014,0.394564249,0.425240532,1.204791972,1.83987364,0.86952313,1.348368791
06/07/2018 20:00,0.99063476,1.746304025,0.199782055,0.46400113,0.98570851,1.657916851,0.698063604,1.515677003
06/07/2018 21:00,1.157543941,1.422853527,0.208761768,0.266254961,1.202723115,1.394685587,0.877028938,2.57309148
06/07/2018 22:00,1.237123483,1.943566569,0.338216089,0.312702366,1.244846486,1.739796297,0.964725635,2.642195393
06/07/2018 23:00,1.234224922,1.163685843,0.33833854,0.364260273,1.127064997,2.118261464,1.007110103,2.419182883
07/07/2018 00:00,1.346342689,0.786919267,0.264176056,0.467256685,1.221263996,1.591946792,1.118968388,2.26151698
07/07/2018 01:00,1.299090067,1.575987665,0.327081096,0.32005839,1.05461487,2.072366149,1.169957526,2.234080321
07/07/2018 02:00,1.635413254,1.027636221,0.480773152,0.296195581,0.961040923,3.344125487,2.045359913,1.811138579
07/07/2018 03:00,1.445188035,1.761298948,0.373864149,0.294237798,0.901326027,2.979865704,2.036794809,2.015546568
07/07/2018 04:00,1.319190697,2.530918681,0.355879566,0.337196801,0.90054943,2.913252066,2.268282264,2.236684467
07/07/2018 05:00,1.158970263,2.993296189,0.315753732,0.326370938,1.039138792,2.686571379,2.146864292,2.201548759
07/07/2018 06:00,1.020530694,0.431290978,0.382004509,0.307972493,2.353616792,3.032176378,0.963598039,2.357648069
07/07/2018 07:00,0.995798063,3.180575541,0.339712277,0.44354925,1.119035842,3.043295211,0.674900345,2.600345564
07/07/2018 08:00,0.944879388,3.587477721,0.386908668,0.431534165,0.862434869,2.283739503,0.736786912,2.476386147
07/07/2018 09:00,0.738349619,3.654568956,0.35802803,0.351500132,1.127476604,1.861220021,0.772801556,2.279999255
07/07/2018 10:00,0.906698081,3.268935571,0.397984391,0.426716632,1.22335663,2.164684764,0.942399168,2.45886601
07/07/2018 11:00,0.929744313,3.232463707,0.423321849,0.410159161,1.631824404,2.088753803,0.874349167,2.614115162
07/07/2018 12:00,0.912159931,3.184787392,0.452057817,0.717326948,1.663679537,1.719977063,0.862251422,2.422175144
07/07/2018 13:00,0.882414061,3.147899964,0.392813893,0.836468527,1.876326181,1.771372656,0.828046472,2.727388829
07/07/2018 14:00,0.684409925,1.783058773,0.377346576,0.900716879,2.517814736,2.222693353,1.132873005,2.593672293
07/07/2018 15:00,0.829094344,1.540432591,0.341975733,0.982677784,2.59776054,2.30513421,1.201906378,2.727840031
07/07/2018 16:00,0.755818368,2.860421712,0.30345134,0.804053458,3.144997678,2.226040405,1.120691594,2.475902006
07/07/2018 17:00,1.116049498,3.431924997,0.37389781,0.540437982,2.541782563,2.640043112,1.653972908,2.112048928
07/07/2018 18:00,2.053486259,1.649402193,0.390896089,0.69356986,2.498587226,2.158710155,1.323910783,2.115004199
07/07/2018 19:00,1.422389364,0.620086203,0.350404504,0.601513477,2.312640614,2.785228315,1.073261681,1.268834692
07/07/2018 20:00,0.485916149,0.978869693,0.281257665,0.692590569,1.729381735,2.63743951,1.250859718,1.00826574
07/07/2018 21:00,0.123617472,1.766764046,0.378707373,0.737841734,1.415369447,2.217429346,1.207951168,1.146989801
07/07/2018 22:00,0.12966881,3.525844075,0.400778542,0.356527986,1.077876205,1.910295113,1.199472886,1.30463331
07/07/2018 23:00,0.106458203,3.849405082,0.354901285,0.581090519,1.087896733,1.627245837,1.047020375,1.067443494
08/07/2018 00:00,0.135792724,3.885791929,0.332746714,0.43296559,1.00818741,1.833905091,0.846501185,1.002533115
08/07/2018 01:00,0.121284128,3.600830884,0.368823051,0.425913585,0.907239242,2.754368552,0.906462731,0.964373291
08/07/2018 02:00,0.107765215,2.713609681,0.465193862,0.322770244,0.879549765,1.87773383,0.914249454,0.612098929
08/07/2018 03:00,0.157197922,3.408071572,0.452086056,0.37613379,0.963951599,2.047875827,0.993688057,0.420078872
08/07/2018 04:00,0.132047604,3.513357023,0.441484556,0.354130662,1.11267084,1.880131662,1.013157757,0.506676289
08/07/2018 05:00,0.127778359,3.34282156,0.441362914,0.303998888,1.025077793,1.940747008,0.975673136,0.570954619
08/07/2018 06:00,0.122425482,3.424890572,0.40676235,0.261433185,1.494054505,2.655290353,0.898730311,0.59364887
08/07/2018 07:00,0.117761959,3.665160795,0.419017753,0.327444019,1.256692382,1.762646392,0.919622693,0.660054128
08/07/2018 08:00,0.133706232,3.628451505,0.46113649,0.285843852,1.131559504,1.342687344,1.04666781,0.52230324
08/07/2018 09:00,0.099360598,3.64250227,0.440215471,0.241052267,1.094779627,1.398611049,0.980959194,0.637780376
08/07/2018 10:00,0.095283471,3.04306656,0.446561939,0.324847789,0.992885716,1.715092525,1.264192369,1.169611251
08/07/2018 11:00,0.447955832,2.89315432,0.492282006,0.207081869,0.832121466,1.441630852,1.443376339,1.17359758
08/07/2018 12:00,0.36199988,1.938858114,0.531563618,0.261754982,0.773086041,2.601524124,1.644159039,1.716260669
08/07/2018 13:00,0.253299857,2.063950916,0.477416106,0.184145171,0.697761413,1.22176374,1.564873664,2.065489373
08/07/2018 14:00,0.154935256,3.279903,0.363120697,0.365239658,0.95740991,1.418365755,1.782461752,1.815671974
08/07/2018 15:00,0.108165425,2.347592827,0.338551439,0.136652385,0.811411273,0.950353625,1.829431598,1.217838045
08/07/2018 16:00,0.089603476,3.522146868,0.34718232,0.196462239,0.693362874,1.248148908,1.622160321,1.732253041
08/07/2018 17:00,0.121138951,3.691736098,0.33187046,0.306222358,0.774107778,1.200189362,1.656130691,2.22684156
08/07/2018 18:00,0.146907127,4.060388432,0.331335346,0.50790268,1.235994408,1.341629161,2.417228516,1.729201631
08/07/2018 19:00,0.154976699,0.962022433,0.276865117,0.259873689,1.201627966,0.988463876,2.353482963,1.502959435
08/07/2018 20:00,0.135830968,0.345206289,0.312734943,0.205883524,0.791926432,0.927743923,1.901521991,1.457274071
08/07/2018 21:00,0.150063169,1.080009278,0.308810823,0.271032865,1.227753388,1.035776691,1.610268809,2.659117941
08/07/2018 22:00,0.228404619,0.572614393,0.257050187,0.237983981,1.36953751,0.844014827,1.894262335,2.564443717
08/07/2018 23:00,0.208707948,0.354156549,0.214826768,0.217133856,2.062269685,0.900397652,2.223455885,2.311474236
09/07/2018 00:00,0.207130715,0.80878669,0.223812637,0.21719693,1.927082175,0.923679568,2.082540997,1.729508054
09/07/2018 01:00,0.421981044,1.483723283,0.228482815,0.21996296,2.253378382,1.165761362,2.200574011,2.069324877
09/07/2018 02:00,0.900586009,1.481358803,0.232557699,0.230349241,2.091891316,1.616127675,1.691380805,2.548135407
09/07/2018 03:00,0.885704321,2.826529646,0.243265136,0.355339402,1.885861813,1.156203375,1.586021312,1.546197116
09/07/2018 04:00,0.542385419,3.952515569,0.246777562,0.159152019,1.244745237,1.430521955,1.180670952,1.596326739
09/07/2018 05:00,0.480430115,3.887976933,0.26359279,0.229780435,0.713465842,1.306094751,1.137660616,1.491141281
09/07/2018 06:00,0.218822682,0.656969268,0.263606571,0.218646041,1.383698509,2.086086188,1.469581694,1.49389019
09/07/2018 07:00,0.309052331,3.235439205,0.2484356,0.310703347,1.910665317,1.653077562,1.597361078,1.698623303
09/07/2018 08:00,0.311454605,3.762743669,0.294916367,0.345163541,1.916804376,1.514588278,1.323097597,1.575343645
09/07/2018 09:00,0.125864465,3.835959183,0.227527074,0.183004174,1.908801072,1.650188719,1.090810688,1.361464533
09/07/2018 10:00,0.134405007,1.103344166,0.431132238,0.171031278,1.53568263,1.770439338,1.748620619,1.714652138
09/07/2018 11:00,0.109816688,0.297779393,0.333565426,0.211779877,1.627933982,1.556021052,1.107192548,1.884952325
09/07/2018 12:00,0.113183009,0.977880282,0.284356854,0.478917789,1.185277199,1.747389879,1.070615256,1.543195759
09/07/2018 13:00,0.128703452,1.876785957,0.221443696,0.299697177,1.147019017,2.321531492,1.120916155,1.969951605
09/07/2018 14:00,0.172855806,0.904560822,0.368188968,0.219219207,1.436124082,2.373711694,0.917255099,2.076392064
09/07/2018 15:00,0.199342129,0.891846311,0.556910798,0.147804267,1.240503212,2.227209094,0.840880773,1.519212536
09/07/2018 16:00,0.118981627,0.948203034,0.533661713,0.336206935,0.9736342,1.783404922,1.006998717,1.14280681
09/07/2018 17:00,0.097563728,1.3045117,0.433706631,0.388824972,1.236185306,2.056909383,0.965352855,1.476424706
09/07/2018 18:00,0.123629944,1.970323502,0.401616192,0.273713293,1.148725206,2.200510736,1.095280283,1.422242893
09/07/2018 19:00,0.116894518,2.936501447,0.385706461,0.253983789,1.57754757,2.451332536,1.338525309,1.502629829
09/07/2018 20:00,0.12243147,2.434620633,0.444490799,0.329953344,1.429356446,2.252244774,1.196220433,1.752642923
09/07/2018 21:00,0.125306615,1.768736415,0.500162277,0.385977988,1.430125232,2.436071309,1.766391319,1.969726831
09/07/2018 22:00,0.823256944,3.978794544,0.459655856,0.259626992,1.447056281,2.481938531,1.308757787,1.842019583
09/07/2018 23:00,1.52307643,4.010932656,0.612681894,0.262247652,1.896871332,2.200102506,1.508273032,1.792782231
10/07/2018 00:00,2.068474143,4.098807793,0.604333555,0.237000436,1.345946449,1.997178369,1.762618623,1.902567657
10/07/2018 01:00,1.81295364,4.251904734,0.565146366,0.243137619,1.269219342,1.813928102,2.049308511,1.555088345
10/07/2018 02:00,1.216475944,3.374963813,0.740152026,0.272627104,1.496743791,1.871026961,1.918938493,1.221206485
10/07/2018 03:00,1.095570319,3.532509748,0.494614423,0.318369579,1.213015274,1.789628633,1.869234396,1.212208598
10/07/2018 04:00,0.878451176,3.775116166,0.351296382,0.313871428,1.227719773,1.480279139,1.886935985,1.400336931
10/07/2018 05:00,0.982504754,3.573302188,0.270435779,0.437799218,1.586739656,1.371102809,1.517426425,0.986331576
10/07/2018 06:00,0.727624935,3.40918057,0.254443736,0.317319598,1.459247678,1.274838573,2.081505829,1.01827271
10/07/2018 07:00,0.313125199,3.258611376,0.400201625,0.445718924,1.691152021,1.367507639,1.804001525,1.179338364
10/07/2018 08:00,0.223249315,2.000084027,0.300065101,0.278510207,1.068174076,1.44663487,1.441632598,1.047514365
10/07/2018 09:00,0.177723084,0.753945517,0.228198876,0.307139486,1.226694892,1.327068045,1.451975896,1.346981151
10/07/2018 10:00,0.155681342,0.974666366,0.31522771,0.586400591,1.753640388,1.611627787,1.2564866,0.884900977
10/07/2018 11:00,0.188807561,1.170810777,0.219923177,0.611469549,1.712944132,1.193238443,1.203264304,1.005494328
10/07/2018 12:00,0.203693525,0.596339432,0.184960044,0.262206737,1.234199947,0.937171494,1.567381772,0.942875367
10/07/2018 13:00,0.592231922,0.770772254,0.197392834,0.31446479,1.464478023,1.673169852,1.964637005,0.934149587
10/07/2018 14:00,1.927655874,0.969285708,0.224649325,0.343649906,1.447249141,1.343918318,2.3246758,0.746194541
10/07/2018 15:00,1.921701527,0.968021875,0.255051693,0.501271255,1.295889702,2.135582235,2.179053516,1.002613347
10/07/2018 16:00,1.818405457,0.780807584,0.352136886,0.266513447,1.363096207,1.387348632,2.436448225,1.174781192
10/07/2018 17:00,1.642113613,0.681524634,0.244005739,0.265158806,1.647203831,1.244706258,2.566388183,1.175321569
10/07/2018 18:00,1.077522867,0.659101687,0.158594802,0.386471707,1.668685005,1.44801884,2.663077183,1.495132972
10/07/2018 19:00,0.546401534,0.734341246,0.204094727,0.261385141,1.853256423,1.627427654,2.222772494,0.838763271
10/07/2018 20:00,0.30568424,0.812454552,0.177351331,0.248932656,1.717674201,1.543491137,2.454067187,0.676078916
10/07/2018 21:00,0.213266766,0.967601005,0.187503279,0.217297234,1.03729931,1.082326745,2.232933529,0.74864389
10/07/2018 22:00,0.125392319,0.748160476,0.224724107,0.229782005,1.45643133,1.078736305,2.210643652,0.505191243
10/07/2018 23:00,0.667938492,0.648788042,0.26719399,0.19670486,1.651091205,1.3509357,1.906831863,0.479862775
11/07/2018 00:00,0.050009527,0.625975555,0.225070053,0.19051065,2.082769515,1.305486937,1.659744587,0.549551518
11/07/2018 01:00,0.198680191,0.671506834,0.184327512,0.21962533,1.44087898,0.957114034,1.857802378,0.645980263
11/07/2018 02:00,0.50910354,0.753943602,0.199081113,0.150165178,1.272809752,0.92977585,1.349784565,0.626810851
11/07/2018 03:00,0.361163146,0.317753339,0.190863075,0.188104075,1.259073209,0.859758998,1.520168967,0.557699276
11/07/2018 04:00,0.069404857,0.601774199,0.215909938,0.25549947,0.993412175,0.800798283,1.342903437,0.572160724
11/07/2018 05:00,0.648052668,0.75982215,0.170097598,0.329811295,1.072545803,0.846300749,1.164584699,1.170376827
11/07/2018 06:00,0.140342349,0.434732601,0.176199008,0.247804615,0.770552938,1.013803326,1.171137868,0.789652076
11/07/2018 07:00,0.168753351,0.993802083,0.176288042,0.21776908,0.692186234,1.090219445,1.209760921,0.645914651
11/07/2018 08:00,0.181113401,0.610885446,0.333634882,0.231445026,0.780981825,1.539678845,1.060327761,0.646511374
11/07/2018 09:00,0.080992383,1.012846184,0.308476572,0.337328698,0.84785286,1.14016609,1.29098401,0.436491605
11/07/2018 10:00,0.078556457,0.873647625,0.525578817,0.381817725,1.955386022,1.353671306,2.125279541,0.522886129
11/07/2018 11:00,0.633272572,0.19567069,0.649927721,0.288064481,1.794981443,1.389623369,1.473859425,0.691175894
11/07/2018 12:00,0.043968342,0.170950841,0.76672616,0.250357228,1.156961905,1.35341549,1.556135918,0.637140848
11/07/2018 13:00,0.075269511,0.173210202,0.613043583,0.263911788,1.045552011,1.675461806,1.624374754,0.632538355
11/07/2018 14:00,0.1468314,0.104704541,0.310877858,0.25792493,1.373038561,1.578022147,1.299318644,0.951757109
11/07/2018 15:00,0.046351765,0.118376433,0.311521062,0.292079301,1.200396015,1.827535148,1.168795674,0.846449131
11/07/2018 16:00,0.706013935,0.661832317,0.270894124,0.296951019,1.351731132,1.727118539,1.0905995,0.610485269
11/07/2018 17:00,0.856225747,0.101235641,0.272561753,0.61945085,2.189729136,1.475132515,1.250997762,0.639503032
11/07/2018 18:00,0.19126528,0.287916812,0.349516848,0.777737481,1.74567844,1.406929272,2.161827356,0.829089023
11/07/2018 19:00,0.079662521,0.188968997,0.255994679,0.657243344,2.191657655,1.348173303,1.736853811,1.091654377
11/07/2018 20:00,0.135007126,0.14029495,0.280362274,0.316718439,1.296173181,1.774802122,2.072093988,0.713600976
11/07/2018 21:00,0.278392691,0.293309464,0.248673201,0.229044442,1.065275452,1.950523971,2.386932139,0.727283684
11/07/2018 22:00,0.330913486,2.938928552,0.308731593,0.207165608,1.028031171,2.893115311,2.070146666,0.937673269
11/07/2018 23:00,0.43523663,1.624188108,0.538586462,0.169695234,1.005277054,1.306182829,2.047245602,0.955058672
12/07/2018 00:00,0.471173422,1.001906633,0.665126089,0.161866047,1.435333523,1.638376126,1.852529392,1.321943613
12/07/2018 01:00,0.453778913,0.899016737,0.466332631,0.177799748,1.732033299,1.890111307,1.915092672,0.652161734
12/07/2018 02:00,1.401120126,0.99838677,0.647978234,0.182748895,1.984918194,2.605023496,1.671690474,0.688665047
12/07/2018 03:00,1.000081742,0.768825375,0.687366702,0.192446257,1.80814613,2.563023264,1.89518656,0.798219238
12/07/2018 04:00,0.415147526,0.847089856,0.539637222,0.242235444,2.498692837,2.75728036,0.929115623,0.714341236
12/07/2018 05:00,0.308717838,0.620182827,0.475663368,0.236297955,2.857517782,2.712237107,0.92090761,0.800553456
12/07/2018 06:00,0.288757308,0.859166138,0.516129482,0.211164644,1.785482303,2.147805897,0.684851901,0.651342683
12/07/2018 07:00,0.302603714,1.452099758,0.351530553,0.282839358,3.03340487,1.283790083,0.677018228,1.033715828
12/07/2018 08:00,0.293514564,0.61830413,0.279832408,0.227998821,2.820968523,1.07730009,0.791781924,0.907680772
12/07/2018 09:00,0.151462811,0.487773527,0.302641348,0.386788335,2.931980807,1.551085933,0.927983288,1.211415824
12/07/2018 10:00,0.057370719,0.706663717,0.519413979,0.615668,3.365402977,1.820611339,1.015093341,1.109874438
12/07/2018 11:00,0.090499559,0.621100073,0.799288882,0.301963005,3.531810739,2.028182115,0.898917413,2.136600094
12/07/2018 12:00,0.287984514,0.514699074,0.635396786,0.230188153,3.133369425,1.849089977,1.748700651,2.383730073
12/07/2018 13:00,0.545987532,0.301796063,0.498896676,0.208437506,2.65392821,2.322928112,1.743577139,1.926617898
12/07/2018 14:00,0.041925298,0.421976691,0.607711166,0.284366837,2.81332092,2.46629744,0.944689236,2.095957678
12/07/2018 15:00,1.425647462,0.34381994,0.361111824,0.416384615,2.344838005,2.982932597,1.092603483,1.832618797
12/07/2018 16:00,2.883130148,0.728621722,0.313473852,0.288804295,1.534565832,1.950685826,1.261912914,1.203994713
12/07/2018 17:00,1.588604119,3.106008954,0.244553888,0.375862713,1.659702348,1.893656764,0.786329329,0.968913533
12/07/2018 18:00,0.60115686,2.373542402,0.240587286,0.271893584,1.898314139,1.804979126,0.760353969,0.954689885
12/07/2018 19:00,0.606323306,2.813685924,0.276589177,0.173837237,1.893722898,1.562120654,0.712680493,0.914999294
12/07/2018 20:00,0.310700281,2.853974852,0.308143006,0.157753395,1.294115184,1.677759325,0.81596248,1.333161099
12/07/2018 21:00,0.089324793,3.183655155,0.237848056,0.141495493,0.994631312,1.546486916,0.912011057,1.003567139
12/07/2018 22:00,0.561582649,2.369636589,0.237104966,0.157471181,0.858790105,1.192207645,1.003501431,0.844386307
12/07/2018 23:00,0.029355012,2.585865981,0.235351294,0.274969874,1.3509235,1.265518378,0.93400486,0.812560922
13/07/2018 00:00,0.779840905,0.266258236,0.398968107,0.177051075,0.909569432,1.290151295,0.83329969,0.713375262
13/07/2018 01:00,0.034459104,0.200571575,0.278812218,0.145895869,0.750536366,1.145382261,0.759198445,0.728581404
13/07/2018 02:00,0.03373961,0.688200439,0.283446213,0.221982526,0.725323304,1.130435918,0.815338131,0.927440386
13/07/2018 03:00,0.451654017,1.263547852,0.291302173,0.21856727,0.925426494,1.177930957,0.826556511,0.817833569
13/07/2018 04:00,0.09168852,1.243434108,0.257983827,0.167623622,1.300773925,0.996075504,0.657888911,0.682537576
13/07/2018 05:00,0.077080775,0.750487416,0.240271561,0.253143803,1.329784861,1.350657469,0.593537208,1.166968413
13/07/2018 06:00,0.377323121,1.017970505,0.529405408,0.16969635,1.754710977,1.164970097,0.632046164,1.347750881
13/07/2018 07:00,0.125416152,1.017750014,0.411539259,0.240962647,1.824972054,1.446694287,0.646821578,1.320561764
13/07/2018 08:00,0.166775518,1.148225116,0.723041921,0.27870107,2.071867245,1.605168379,0.510598789,1.608383186
13/07/2018 09:00,0.434747296,0.977239407,0.551583095,0.321713237,1.966686481,1.258482953,0.501071024,1.345211802
13/07/2018 10:00,1.046075279,0.835218389,0.455295349,0.212401534,1.632972598,1.314224332,0.603144183,1.194932899
13/07/2018 11:00,0.880245404,0.97351655,0.383087527,0.256587567,2.408509733,1.185501929,0.649879056,1.321832013
13/07/2018 12:00,1.179959919,1.091636827,0.394743899,0.367220316,1.653224313,1.07596976,0.805256945,1.212676133
13/07/2018 13:00,0.671427028,0.856808635,0.365939941,0.222529929,1.529263225,1.600924678,0.907623274,1.24688781
13/07/2018 14:00,0.436493909,0.827068239,0.315467937,0.146585766,1.302482367,1.550878469,1.043203678,2.024092883
13/07/2018 15:00,0.64184642,0.677981835,0.259919863,0.342252447,1.76641485,1.753948341,0.803554679,1.858988578
13/07/2018 16:00,0.386184379,0.578586499,0.400866733,0.421658793,1.652996946,1.811611716,0.825546337,1.912531571
13/07/2018 17:00,0.503250729,0.466506657,0.510047089,0.234798471,2.422357289,1.645669062,0.735963344,1.178977291
13/07/2018 18:00,0.589150883,2.065572358,0.489501704,0.939909463,2.998449591,2.898694884,1.183599789,1.1931309
13/07/2018 19:00,0.394307848,0.412934793,0.366184943,0.600516304,2.04819494,2.785874492,0.482821672,0.98612656
13/07/2018 20:00,0.355766981,1.011734375,0.279375378,0.48609115,1.866369035,2.358661639,0.684462224,1.562609229
13/07/2018 21:00,0.220449353,2.05473676,0.329628899,0.449386006,1.792971991,2.529916852,0.634893661,1.3365451
13/07/2018 22:00,0.056637762,0.483317222,0.353747306,0.541182236,1.917657731,2.080078823,0.691839696,1.09244208
13/07/2018 23:00,0.037601172,0.508312743,0.357268586,0.494958574,2.229711495,1.885050889,0.524409239,1.104055167
14/07/2018 00:00,0.321497617,0.422714653,0.329229795,0.400302219,2.919462789,2.383705001,0.541676256,1.469369323
14/07/2018 01:00,0.02825227,0.385663801,0.496921073,0.381828699,2.32761649,1.706920167,0.38318056,1.442921147
14/07/2018 02:00,0.073345862,0.344864006,0.180888506,0.181309544,2.602281343,2.858760834,0.402850725,1.549544672
14/07/2018 03:00,0.421047635,0.292554695,0.237260386,0.231078276,2.516472707,2.81971928,0.871814673,1.398619563
14/07/2018 04:00,0.027929327,0.168092438,0.273090866,0.254550439,2.006524421,2.28714441,0.432688233,0.936430736
14/07/2018 05:00,0.845608687,0.322476695,0.21645238,0.306310594,1.786704417,1.479617093,0.307553256,0.858894703
14/07/2018 06:00,0.102791908,0.371669264,0.209070246,0.318588636,1.296105746,1.664921264,0.383390441,0.812583055
14/07/2018 07:00,0.077607765,1.25763633,0.209681039,0.321998422,1.764827118,1.873924002,0.587984625,1.037952596
14/07/2018 08:00,0.027148185,0.836972033,0.247576552,0.320938166,1.186668568,2.074363079,0.631912539,1.154553857
14/07/2018 09:00,0.10708549,0.870596504,0.2667078,0.258724391,0.884891688,1.773628628,0.845459988,0.833917272
14/07/2018 10:00,0.154780188,0.208662372,0.239772614,0.405699105,1.368168054,1.173194931,0.723078672,0.826815806
14/07/2018 11:00,0.109356798,0.41738182,0.220153111,0.214524549,1.534417694,2.493576726,0.687810674,0.839732372
14/07/2018 12:00,0.055437616,0.706305974,0.285996,0.265172695,1.098789876,3.868684913,1.007583371,0.78817068
14/07/2018 13:00,0.049750075,0.885545968,0.485290654,0.242171703,0.933030427,3.982384422,0.988861375,1.014480925
14/07/2018 14:00,0.028522746,0.71571978,0.287222485,0.223627386,0.73871917,3.429671418,0.813804786,1.565421423
14/07/2018 15:00,0.061254518,1.261813064,0.280853448,0.215834649,0.616779324,1.195930585,0.625613009,1.82164675
14/07/2018 16:00,0.021037161,0.521852076,0.330957044,0.213480835,0.728331624,1.361069945,0.402619365,1.710405627
14/07/2018 17:00,0.026128476,0.206262254,0.306615111,0.303398045,0.574670324,1.205129718,0.299694848,1.8845025
14/07/2018 18:00,0.027125502,0.227956968,0.19422842,0.264322364,0.409263212,1.190882914,0.825195107,1.760424624
14/07/2018 19:00,0.026163673,0.971513367,0.182373252,0.208015122,0.487417173,1.009697426,0.316382347,1.646417323
14/07/2018 20:00,0.055103625,2.089710624,0.135355631,0.223967208,0.903801929,1.058654711,0.902258383,1.606847726
14/07/2018 21:00,0.128779184,1.736746799,0.172331663,0.434155082,1.5988307,1.052187789,0.510552508,1.619883064
14/07/2018 22:00,0.057389583,1.293693816,0.177692691,0.30303537,1.687561012,1.097544577,0.4645366,1.546129752
14/07/2018 23:00,0.046562789,1.289581512,0.158010776,0.303543426,1.704066304,1.065730586,0.513869852,1.208746902
15/07/2018 00:00,0.413521297,1.205475917,0.183056056,0.285701468,1.843362156,1.314789477,1.198893957,1.170982099
15/07/2018 01:00,0.183748535,0.936873437,0.149598892,0.289462071,1.950821962,1.665237963,0.732548768,1.054161808
15/07/2018 02:00,0.129887535,1.920835069,0.142331228,0.241410022,1.981036485,1.241508165,0.633556839,1.031016374
15/07/2018 03:00,0.158733946,2.097430967,0.196764705,0.210647889,1.744392227,1.05819826,0.450905024,0.747740458
15/07/2018 04:00,0.300291299,1.034737137,0.150907675,0.274045634,1.550199846,1.041251505,0.539026415,0.867270092
15/07/2018 05:00,0.200073866,0.524508336,0.15876463,0.185961891,1.492658559,0.789145111,0.948038904,0.774406995
15/07/2018 06:00,0.225820845,0.469619562,0.157346465,0.232531135,1.766038463,1.056933023,0.391296891,0.918993802
15/07/2018 07:00,0.190125019,1.12178654,0.161013748,0.274597315,0.816470352,1.246407,0.384493035,1.299420377
15/07/2018 08:00,0.158822274,0.950094886,0.145596506,0.261838577,0.480852325,0.923366692,0.474512678,1.129439082
15/07/2018 09:00,0.177387906,1.195386221,0.122231681,0.48939532,0.452906453,1.069438998,0.425224688,0.978800119
15/07/2018 10:00,0.14633775,0.738145942,0.32493167,0.716637677,1.043012916,1.925777015,0.440839088,0.790920864
15/07/2018 11:00,0.157446813,0.729650441,0.561538659,0.482517244,1.070645149,2.24274638,0.460328373,1.141666206
15/07/2018 12:00,0.159265789,0.624825963,0.688479488,0.390722935,0.479303727,2.352443263,0.511612079,1.166638412
15/07/2018 13:00,0.158589874,0.383568273,0.741261436,0.38354816,0.393623653,1.996470259,0.651847296,0.874665906
15/07/2018 14:00,0.169781704,1.88873602,0.620949604,0.421223712,0.405384489,1.579498681,0.721610218,0.915257672
15/07/2018 15:00,0.123657868,0.172738697,0.628865035,0.293821859,0.344655455,1.272154489,0.968666438,1.004224142
15/07/2018 16:00,0.055166757,0.433250728,0.34854133,0.280002562,0.41912377,1.542526428,0.906109091,0.772538473
15/07/2018 17:00,0.0568939,1.986859254,0.407016056,0.342003543,0.890533577,2.524805702,0.748381702,0.773558753
15/07/2018 18:00,0.384742857,1.776136218,0.37176208,1.119178404,1.187626877,2.782329971,0.950607645,0.699079983
15/07/2018 19:00,0.134007871,0.454886571,0.648245799,1.324279639,1.405130306,2.977851173,1.251671283,0.732076471
15/07/2018 20:00,0.037671082,1.204355402,0.983978303,1.460334168,0.914385744,2.639371162,1.570229488,2.191017723
15/07/2018 21:00,0.045924821,0.782683434,0.906327384,0.507978606,0.630418048,2.347469284,1.459811395,1.869623298
15/07/2018 22:00,0.053876975,1.004369605,0.765965938,0.679036161,0.704950822,1.861984805,1.7463315,1.493676565
15/07/2018 23:00,0.049876956,0.916615185,0.687888629,0.974998164,0.830054435,2.271510665,1.864604501,2.048768661
16/07/2018 00:00,0.040579528,0.460592229,0.767505361,0.343822463,0.780781775,2.233976377,1.703394694,1.314559092
16/07/2018 01:00,0.051998865,0.166569159,0.619258532,0.279953792,0.609156653,2.391067586,1.128375556,1.059508929
16/07/2018 02:00,0.053435122,0.111636792,0.571117021,0.29774754,0.749597946,2.788348994,0.946500282,1.79624025
16/07/2018 03:00,0.046265313,0.339494332,0.539978098,0.335201919,0.884879646,2.198960513,0.686700211,1.769747823
16/07/2018 04:00,0.0446359,0.563965023,0.432625996,0.300285879,0.756983041,2.432813977,0.57985527,1.342941166
16/07/2018 05:00,0.032107135,0.495648637,0.369570972,0.241222633,0.763290422,1.304686371,0.677494771,0.740202877
16/07/2018 06:00,0.12550651,0.546669097,0.282551879,0.397643514,0.794970337,2.174459937,0.566590023,0.618847661
16/07/2018 07:00,0.199323743,0.455333331,0.22237057,0.43064768,0.864163319,1.541200112,0.68089123,1.10232218
16/07/2018 08:00,0.166441247,0.402631142,0.184472445,0.269184223,0.653196305,1.621162666,0.626299911,0.768486365
16/07/2018 09:00,0.13358838,0.340316147,0.243745739,0.300125937,0.700256547,1.606773771,0.828940739,0.740668097
16/07/2018 10:00,0.133836303,0.241102858,0.223226967,0.840521997,1.196874028,2.414815116,0.823452529,1.619623844
16/07/2018 11:00,0.153134566,0.201403376,0.213758585,0.860186928,1.047120933,2.115614994,0.589832084,1.271963393
16/07/2018 12:00,0.273962759,0.458016433,0.172795923,0.437244636,0.484738769,1.493224618,0.805392943,0.605960981
