Month,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
19/06/2018 23:00,1.38313514,0.694679886,1.947716368,1.671651515,0.602769813,0.656681203,1.084460334,0.522716038,0.566703089,0.085527583,1.02277743,0.368153997
20/06/2018 00:00,1.23707791,0.313833548,1.395528508,1.633205903,0.575011636,0.745288114,1.091601693,0.52910957,0.636512961,0.139265364,0.946596624,0.39234598
20/06/2018 01:00,1.076078638,0.196889621,1.432573645,1.471973381,0.586625582,0.72712012,1.174819608,0.598781117,0.49408813,0.092683846,0.956110039,0.344159624
20/06/2018 02:00,2.068446,0.301385027,1.173048663,1.156833853,0.545207372,1.550004827,1.076566546,0.560229454,0.187779296,0.085805977,0.964838529,0.324353704
20/06/2018 03:00,3.001324191,0.367616037,1.186103815,1.042137082,0.621626652,2.303606297,0.923534693,0.556617592,0.183678948,0.066004215,0.965971299,0.391298049
20/06/2018 04:00,2.933906763,0.343702724,1.390493673,0.981538543,0.632612357,2.671171088,1.018079044,0.655489839,0.386953435,0.12404165,0.994437339,0.304910921
20/06/2018 05:00,2.795318546,0.97061912,1.513685665,1.663592163,0.870287982,1.767156239,1.015885298,0.738343612,0.224281186,0.1255025,1.016929066,0.473868919
20/06/2018 06:00,2.671876136,0.633897658,0.984017519,0.895676184,0.893047256,1.125093735,0.978255769,0.72155297,0.32989714,0.082003238,1.038194357,0.34455209
20/06/2018 07:00,2.577136278,0.312702593,1.16449871,0.949033353,1.217485528,1.120403944,1.000984421,0.667537101,0.709537076,0.047487911,1.187815237,0.283180702
20/06/2018 08:00,2.535331833,0.611838901,1.679752294,1.058161171,0.968101905,1.560480186,1.12375762,0.666462892,0.611976883,0.082007453,1.077996641,0.291468145
20/06/2018 09:00,2.087865979,0.201448343,1.012389841,0.954361674,0.527170954,1.030173984,1.030249483,0.527892968,0.803292667,0.072280543,1.057868409,0.326619245
20/06/2018 10:00,1.612064606,0.054278104,1.013812313,0.891808191,0.332925896,1.045742123,0.866863428,0.409133892,0.77577961,0.104934078,1.053413186,0.267494675
20/06/2018 11:00,1.654110727,0.891340205,1.207712011,1.163084448,0.468864089,1.103469177,0.767827722,0.371641082,0.492033041,0.163364507,1.164734848,0.275730385
20/06/2018 12:00,0.869213606,0.50925332,2.05497304,0.876336603,0.355673413,1.26100383,0.685307819,0.526283341,0.325962005,0.110202821,1.099898962,0.294515255
20/06/2018 13:00,0.652281152,0.484305591,2.514337717,0.985781259,0.336744512,0.95814459,0.610090483,0.837203032,0.286492576,0.912834117,1.287129384,0.289408641
20/06/2018 14:00,0.771978962,0.314087137,2.309735177,0.91318792,0.341025691,1.182867536,0.552221453,0.511293672,0.292771224,1.129516865,1.383908344,0.298754512
20/06/2018 15:00,1.723342702,0.474808146,2.195918016,0.979421914,0.47428494,1.22871422,0.469591437,0.549856751,0.540293649,1.298015158,1.375359839,0.328333883
20/06/2018 16:00,1.211336624,0.388318281,1.670223212,0.824517013,0.534135172,0.944616273,0.28869859,0.857794938,0.852232713,1.086428815,1.243715056,0.371381186
20/06/2018 17:00,0.093387345,0.333904,1.810968999,1.192609593,0.457568948,0.820043252,0.325234563,0.858522197,0.968016043,0.107539032,1.201430432,0.45651954
20/06/2018 18:00,0.13416037,0.294763583,1.845131261,1.294262941,0.618698453,0.746266454,0.249365225,0.774851668,0.69660482,0.092965953,1.261624708,0.508484977
20/06/2018 19:00,0.301474986,0.310292235,2.256108076,1.451593444,0.508472306,0.665160514,0.271838415,0.677469389,0.694420224,0.142139743,1.488048708,0.81727218
20/06/2018 20:00,0.977860201,0.322349097,2.298345279,1.175068196,0.503994308,0.584921753,0.274424838,0.514764222,0.488303229,0.084562819,2.679119998,0.745331499
20/06/2018 21:00,1.83463118,0.325017828,2.435517299,1.349471264,0.51605413,0.618969097,0.407897892,0.485947703,0.470616422,0.102475975,1.325098746,0.51982958
20/06/2018 22:00,2.742339721,0.414563764,1.613570813,0.906521413,0.373318243,0.558250967,0.442358634,0.339048945,0.057447519,0.023591142,1.259809945,0.809109503
20/06/2018 23:00,3.218965091,0.311087882,1.70245686,0.965983174,0.37675672,0.526565237,0.360570213,0.29382992,0.04247326,0.025973047,1.364377533,0.829506849
21/06/2018 00:00,2.896587948,0.33564746,1.986252066,1.056499275,0.329814753,0.556057717,0.44746522,0.443557459,0.02982975,0.030083394,1.46291852,0.965843317
21/06/2018 01:00,2.257707494,0.320072162,1.754360015,1.01355098,0.447440723,0.895579025,0.729258312,0.437947111,0.029390525,0.023309614,1.851531196,0.616536202
21/06/2018 02:00,1.43037523,0.303635246,1.807435946,1.072457416,0.64838979,1.043861588,0.898868796,0.694841751,0.047495696,0.041985153,1.528090571,0.838915765
21/06/2018 03:00,1.383855725,0.278673116,1.60361142,1.466290644,0.487929966,1.340911426,0.880260673,0.472511635,0.034467,0.036447809,1.593776354,0.449830276
21/06/2018 04:00,1.928962376,0.323530791,2.339507821,2.23220544,0.576331627,1.728249946,0.914567141,0.582286295,0.766893044,0.252192702,1.442122234,0.493874217
21/06/2018 05:00,2.782311943,0.208957302,2.380273543,1.405663875,0.677215002,1.471051772,1.023533158,0.512780608,0.629945298,0.250199821,1.462170988,0.438280465
21/06/2018 06:00,3.359312479,0.349978756,2.303258745,1.549110968,0.490385499,1.598367849,1.009595978,0.629257447,0.734631949,0.315082143,1.075474519,0.51038704
21/06/2018 07:00,3.135736111,0.303419517,2.62609865,1.79936261,0.528765481,1.437657946,1.136939127,0.603519961,0.681385024,0.315457287,1.064503209,0.422957013
21/06/2018 08:00,2.253525603,0.307875901,2.488254613,1.317344109,0.560689767,1.153629303,0.885274144,0.693085672,0.693729071,0.737956004,1.178623028,0.377666589
21/06/2018 09:00,1.511498021,0.294814649,2.509580917,1.620610209,0.87110699,1.252570807,0.826302871,0.545210168,0.587195575,0.536644822,1.213649994,0.320718963
21/06/2018 10:00,0.975249182,0.315775387,2.272004506,2.049420356,0.44521327,0.939897363,0.726881765,0.561153808,0.575691522,0.472450871,1.28724054,0.33270982
21/06/2018 11:00,0.702544587,0.247149938,2.490184485,2.019010499,0.30628292,0.906965793,0.64450995,0.627629107,0.676539316,0.498093816,1.253122176,0.3331561
21/06/2018 12:00,0.708386511,0.365192998,2.630004171,2.121402984,0.287039976,0.967158437,0.612773792,0.6593002,0.665748452,0.618003477,1.22650458,0.366044281
21/06/2018 13:00,0.657212681,0.355842779,2.695521532,2.422995161,0.298847401,0.774764833,0.63140488,0.532104473,0.473465012,0.32743446,1.080760868,0.363707781
21/06/2018 14:00,0.616750054,0.251843112,2.261246109,2.363441238,0.300089165,0.728854956,0.810787465,0.544987324,0.542013167,0.247030607,1.167297411,0.31588882
21/06/2018 15:00,0.494571763,0.471842211,2.271616415,1.694288434,0.489997526,0.666083702,0.926042536,0.469100338,0.466790338,0.200745056,1.261423275,0.39774971
21/06/2018 16:00,0.687004733,0.25114325,2.318786984,1.417074972,0.513043149,0.677264913,1.043399499,0.565575003,0.457751766,0.222460798,1.094703252,0.367146545
21/06/2018 17:00,1.424777648,0.338503805,1.998984452,1.308971712,0.486322642,0.576705215,0.693382291,0.486181267,0.407770945,0.217773703,1.205220351,0.366981335
21/06/2018 18:00,2.629439163,0.274575357,1.736852331,1.199015576,0.378771232,0.608520568,0.914122174,0.495149505,0.261464823,0.180597057,1.196521257,0.376524149
21/06/2018 19:00,2.974895122,0.33096094,1.702211923,1.187799388,0.337233594,0.834995097,1.022707439,0.463122951,0.206145175,0.131007598,1.213283578,0.381850248
21/06/2018 20:00,4.210125901,0.544882688,1.81321994,1.018937651,0.443790221,0.891538123,1.197602514,0.493400842,0.224697143,0.215762354,0.967753387,0.350859064
21/06/2018 21:00,4.533758341,2.530486188,2.107250993,1.759221895,0.887319125,0.811127313,1.073792785,0.636553941,0.275311668,0.364677432,1.067611091,0.452509707
21/06/2018 22:00,4.521356377,3.563247202,2.095541846,2.922018233,1.189006977,0.841982647,1.043297906,0.49401312,0.187737598,0.249618434,1.257943187,0.434238916
21/06/2018 23:00,4.748615242,2.270036374,1.856323835,3.212806807,0.569384553,0.765422214,1.162148337,0.503128969,0.41475988,0.195323813,1.250803504,0.356308588
22/06/2018 00:00,7.506983875,0.510702072,1.784293791,2.815124989,1.466749081,0.76068012,1.02624813,0.538809851,0.66870778,0.351013367,1.166062897,0.311843661
22/06/2018 01:00,7.745377574,0.552968625,1.434146696,2.405523131,0.767399521,0.84289501,1.126309764,0.520514441,0.422491578,0.197421572,1.028338918,0.333666644
22/06/2018 02:00,7.789540491,0.529772562,1.541826097,1.548118294,0.64393866,0.878914638,1.386343843,0.439504832,0.370225701,0.208178671,1.218224963,0.278970888
22/06/2018 03:00,6.753554847,0.461797746,1.455529596,1.32659325,0.480914232,0.893181273,1.332596152,0.54674758,0.514865466,0.14144191,1.193605865,0.42446197
22/06/2018 04:00,4.703514454,0.492958383,1.53682453,1.41148791,0.729785546,0.876123149,1.364781864,0.475918293,0.447416115,0.20440264,1.285284878,0.242982404
22/06/2018 05:00,3.812703664,0.379291603,1.613724888,1.21726906,0.653243973,0.90315924,1.491320865,0.501343269,0.294996016,0.135715579,1.070217029,0.265418168
22/06/2018 06:00,2.804366018,0.404566428,1.876118622,1.082832885,0.753389386,0.918654515,1.758780512,0.506664917,0.164044922,0.052466907,1.642226525,0.256691797
22/06/2018 07:00,2.274565475,0.408782183,2.226022658,1.078146451,1.591976185,0.896283281,1.590753499,0.383677381,0.18889391,0.035926731,1.493808823,0.265691461
22/06/2018 08:00,1.655342458,0.420367549,1.857067246,0.880341469,1.439645937,0.875789381,1.343252099,0.642697199,0.124569023,0.035592558,0.964371969,0.289792508
22/06/2018 09:00,0.652442174,0.411290868,1.919824409,1.007542909,1.237768289,0.772160283,1.331598529,0.662041244,0.044094752,0.016603896,1.126282512,0.310584093
22/06/2018 10:00,0.475890765,0.350753855,1.484750698,0.953975792,0.74304323,0.849110789,1.570265265,0.610183615,0.085338689,0.044772488,0.972964827,0.47834668
22/06/2018 11:00,0.511541609,0.369910108,1.398010672,0.89562669,0.610531925,0.812191043,1.418033549,1.296590327,0.092997821,0.026615371,1.047609543,0.44057193
22/06/2018 12:00,0.332235986,0.373979726,1.440883474,1.001272769,0.661616098,0.914485824,1.894183246,1.738924372,0.09318605,0.027830608,1.217708702,0.354336726
22/06/2018 13:00,0.308597822,0.287158108,2.830806955,1.042543548,0.615487602,1.157925545,1.986785363,1.546715148,0.100992808,0.032803488,1.177381192,0.39352135
22/06/2018 14:00,0.41241909,0.327526679,2.447997284,0.948523323,0.634704676,1.549855388,2.410380471,0.957091891,0.094159286,0.055607749,1.134736248,0.525849552
22/06/2018 15:00,1.291158914,0.424123113,3.065799626,0.826070801,0.481973366,0.900431611,1.738965184,0.797567886,0.260880485,0.216768436,1.099337692,0.60901459
22/06/2018 16:00,0.531791035,0.274279182,1.787237534,1.514979593,0.394981779,0.731233215,1.591393437,1.116154335,0.327000903,0.204673153,1.781531592,0.693788726
22/06/2018 17:00,0.414294274,0.160857458,1.965050547,1.792091753,0.410676838,0.706095622,1.62379117,1.156647457,0.304690716,0.080914474,1.511709336,0.946561526
22/06/2018 18:00,0.655565821,0.357441271,1.469501857,1.657078563,0.359515923,0.68752035,1.756494452,1.001410253,0.254025421,0.060751419,0.968449314,0.958963339
22/06/2018 19:00,0.343321512,0.614713671,1.993546714,1.605827688,0.307550068,0.59266559,1.336450579,0.88420432,0.318853884,0.053929183,1.061612122,1.503321099
22/06/2018 20:00,0.405890972,0.569916819,1.991477603,1.840210782,0.353787974,0.509981916,1.475403668,0.600894561,0.211003012,0.189226951,1.061759834,1.630218068
22/06/2018 21:00,0.361622514,0.636549706,1.751483245,2.617576716,0.394945454,0.53777917,0.953851099,0.688708063,0.187897233,0.348425345,1.092078369,1.425229359
22/06/2018 22:00,0.058568782,0.067278744,1.436649457,2.772272362,0.755618192,0.627909941,1.315295542,0.698573704,0.307645325,0.159675506,0.935643138,1.657352283
22/06/2018 23:00,0.022606813,0.016027922,1.65365208,2.221352903,1.007023378,0.71097244,1.781593941,0.607297185,0.228706774,0.232035857,0.834717042,1.174711592
23/06/2018 00:00,0.035557034,0.04327237,1.909219521,2.278009037,0.61704883,1.505294555,2.231543375,0.544840028,0.256041705,0.329645057,0.912038412,0.977157586
23/06/2018 01:00,0.018763139,0.01584491,1.850081972,2.281605623,0.643930278,1.624246624,2.560503524,0.267092427,0.308778677,0.140460703,0.950723699,0.721458402
23/06/2018 02:00,0.033484446,0.058394331,2.130058939,2.705518665,1.266109776,1.354019543,2.349189937,0.245127686,0.194652515,0.158633483,0.864911599,0.436463332
23/06/2018 03:00,0.012013617,0.035803329,1.854930456,2.307834544,1.175939717,0.611120002,1.532499627,0.233163089,0.178843029,0.158218049,0.884859827,0.521378017
23/06/2018 04:00,0.045490822,0.031671672,1.831669188,2.242339458,1.039879766,0.5113604,1.459077066,0.222540003,0.260052003,0.139967612,0.862395152,0.442804361
23/06/2018 05:00,0.020387469,0.029092248,2.049298512,2.204697066,1.726372812,0.447847977,1.013333995,0.217313956,0.229362417,0.12455848,0.662597543,0.383669245
23/06/2018 06:00,0.039821638,0.029817062,2.161902062,1.318961279,1.715915429,0.49135284,1.799407104,0.313914547,0.213672919,0.074272985,0.584703679,0.32506637
23/06/2018 07:00,0.036622694,0.023099699,1.730178972,1.177014716,1.094908912,0.461561381,1.613500611,0.257420399,0.221497545,0.078266778,0.711385393,0.306549975
23/06/2018 08:00,0.036126638,0.055295695,1.983308439,1.125898868,0.800593856,0.460613556,1.608023733,0.441119816,0.207423988,0.070049183,0.76192231,0.423602254
23/06/2018 09:00,0.019912676,0.030843994,2.371085093,1.597476572,0.579964785,0.497122244,0.956113632,0.729849654,0.185701316,0.072125217,0.739796866,0.394233018
23/06/2018 10:00,0.039258839,0.021131505,2.073750132,1.836578561,0.818565982,0.486305813,0.913319178,0.25492366,0.155272824,0.075253927,0.801185574,0.317269823
23/06/2018 11:00,0.027733181,0.034457049,2.821302327,1.391554361,0.852449342,0.359582929,1.121876633,0.3198261,0.211297341,0.103527325,0.922146204,0.499346524
23/06/2018 12:00,0.033052546,0.040990469,3.055653847,1.515726255,0.621620961,0.356861406,1.183295261,0.378746179,0.227882687,0.143234744,1.119032564,0.387660671
23/06/2018 13:00,0.037223607,0.027700354,3.014789744,1.592698053,0.769852001,0.313358746,0.899202066,0.311966305,0.207929062,0.110624412,1.098208588,0.430162044
23/06/2018 14:00,0.024784787,0.03385784,2.77400661,1.26641024,0.595345096,0.291573103,1.116340974,0.471721351,0.3069884,0.112518868,0.957158334,0.421565593
23/06/2018 15:00,0.036985208,0.030718684,2.274006145,1.085069736,0.714335035,0.363821783,1.075164709,0.367212524,0.204008012,0.099976718,1.17439945,0.392817104
23/06/2018 16:00,0.004069594,0.027422799,1.689476661,1.192786406,0.74915558,0.429022642,1.624075473,0.40620172,0.161258831,0.07204352,1.198666406,0.363345675
23/06/2018 17:00,0.036434711,0.035818166,1.497840534,1.113443893,1.151250737,0.391066189,1.527553987,0.257077456,0.277592486,0.080014545,0.957555619,0.323541831
23/06/2018 18:00,0.031079803,0.04068549,1.4322624,1.927661451,2.437342041,0.426836489,1.107566162,0.343979861,0.244870994,0.079904547,1.117103959,0.343453756
23/06/2018 19:00,0.053738799,0.024669876,1.682695689,1.770890592,2.13800748,0.400674792,1.119880484,0.695528261,0.23324881,0.076699049,1.224956618,0.343853743
23/06/2018 20:00,0.020010085,0.025051367,1.619098913,2.085764005,2.781250197,0.41243791,1.132249551,0.256589503,0.247463301,0.059270549,1.206825176,0.36193416
23/06/2018 21:00,0.023330252,0.032954854,1.528273912,0.821648414,2.904856424,0.35623127,0.95367557,0.318227215,0.330506955,0.057510827,1.208445128,0.455667398
23/06/2018 22:00,0.028415785,0.027169359,1.324732222,0.538833382,1.047473462,0.239219093,0.793236008,0.327099499,0.275672037,0.047107615,1.101267517,0.412839617
23/06/2018 23:00,0.020051681,0.0280398,1.525279565,0.642276168,1.023915644,0.193661943,1.012534108,0.304279849,0.307263808,0.051836638,0.992428029,0.386829525
24/06/2018 00:00,0.02637112,0.030359369,1.267340744,0.635083038,0.980981901,0.218726989,0.823784185,0.369892722,0.067493957,0.037733101,1.037148055,0.410036015
24/06/2018 01:00,0.033174481,0.029331429,1.600227764,0.712194451,2.130809688,0.22884676,0.62970795,0.53719187,0.046653676,0.337305921,1.039734871,0.355554363
24/06/2018 02:00,0.026329627,0.037633992,1.563542862,0.679317254,1.677356464,0.229535818,0.596510834,0.319454863,0.063673906,1.472050818,0.945567192,0.337899833
24/06/2018 03:00,0.051568308,0.049225409,1.719098858,0.708467971,0.81816591,0.191658482,0.543297414,0.472577944,0.183061724,1.504444866,0.637771102,0.342722319
24/06/2018 04:00,0.026473377,0.011477415,1.414864756,0.772542699,0.715716475,0.360214738,0.65103347,0.344673996,0.083334406,1.528787118,0.531690249,0.323637155
24/06/2018 05:00,0.045428281,0.036017958,1.686433237,0.728161541,0.599555097,0.352716277,1.17257226,0.307105234,0.092793621,0.052862594,1.24155124,0.35053018
24/06/2018 06:00,0.039327883,0.049928242,1.723098064,0.826771083,0.84106649,0.373938283,0.571666118,0.338739418,0.071831272,0.098588046,1.198085619,0.352070746
24/06/2018 07:00,0.022992406,0.020543392,1.681292129,1.18822227,0.654283064,0.395953218,0.837702644,0.277008653,0.090993549,0.053689119,0.610339496,0.361147183
24/06/2018 08:00,0.026564529,0.026306627,1.526045105,1.433039145,0.595316416,0.4651878,2.167973926,0.263465922,0.04964412,0.033933407,0.653106079,0.306943397
24/06/2018 09:00,0.034140466,0.020547385,1.560179361,1.303069793,0.592603891,0.387822577,1.438815686,0.296581777,0.063065732,0.032148893,0.657299393,0.372251808
24/06/2018 10:00,0.050225876,0.028169098,1.460001817,1.240136387,0.700526448,0.394189126,1.942602412,0.324127751,0.093156433,0.045885665,0.638868796,0.465282854
24/06/2018 11:00,0.038997375,0.032182578,1.402136162,0.902268061,0.561411552,0.387551325,1.760388469,0.175444014,0.086866398,0.047037214,0.631589197,0.493619285
24/06/2018 12:00,0.052388587,0.021643354,3.561274898,1.444351339,0.044848035,0.081696552,0.139126169,0.111946641,0.057009935,0.078984043,0.764094058,0.532313606
24/06/2018 13:00,0.041744189,0.051948909,3.786374086,1.350160705,0.042797102,0.032264811,0.105389908,0.117218944,0.080766238,0.075973771,0.876679491,0.457055786
24/06/2018 14:00,0.022391809,0.020318122,3.468920516,1.333808711,0.053846043,0.028604495,0.09815338,0.110822219,0.042857664,0.038591042,1.1812716,0.378568677
24/06/2018 15:00,0.029150074,0.040014755,3.450296665,1.299433539,0.03692212,0.040074018,0.120028214,0.099781125,0.052723369,0.015390543,1.141598854,0.314731958
24/06/2018 16:00,0.055581806,0.041245883,3.807544323,1.691023195,0.03653179,0.03774787,0.255840976,0.111425091,0.064706829,0.018055882,1.064603835,0.377733783
24/06/2018 17:00,0.030598793,0.040269087,3.613646303,1.771475711,0.115447855,0.194364889,0.409388068,0.219047778,0.064690843,0.030082861,1.170225245,0.402455877
24/06/2018 18:00,0.061309389,0.057312161,1.567968542,1.28683418,0.304329663,1.418250603,1.54657723,0.497964679,0.055863577,0.023944017,1.047021527,0.455478925
24/06/2018 19:00,0.027569954,0.05223687,1.970839819,1.346271512,0.837836971,1.229445802,1.348863352,1.694706949,0.046279572,0.016117267,1.065997018,0.380466349
24/06/2018 20:00,0.05499929,0.027462835,1.79483632,1.601594474,0.795482001,1.107385715,1.352981652,1.565959654,0.279017762,0.03016136,0.989336931,0.366422722
24/06/2018 21:00,0.058862857,0.046308421,2.737495751,1.811071578,0.626561898,1.260893873,1.002966098,0.544222941,0.378899799,0.067542233,0.860179134,0.332581352
24/06/2018 22:00,0.058994569,0.099135299,1.426972833,1.694735916,0.414631508,1.098886249,0.646731327,0.417830608,0.076515794,0.099409057,0.748880807,0.336082112
24/06/2018 23:00,0.02153199,0.02706844,1.305085143,1.613621525,0.409606658,0.985259107,0.790361917,0.418114568,0.055148401,0.109141234,0.762733683,0.292361059
25/06/2018 00:00,0.016388168,0.055469548,1.355445537,1.467972542,0.516696558,0.423384204,0.669098236,0.500577589,0.039319563,0.075448034,0.693065841,0.303978875
25/06/2018 01:00,0.032413246,0.020901025,1.485003667,0.921421079,0.36080094,0.392452111,0.864970157,0.357288726,0.037568032,0.049179313,0.815505013,0.31803921
25/06/2018 02:00,0.031080291,0.044557788,2.341342923,0.533798568,0.675610131,0.277949599,1.411516616,0.603340168,0.042918814,0.025120265,0.726076831,0.272746268
25/06/2018 03:00,0.023562376,0.02047818,2.445938834,0.517360031,0.356050297,0.26732562,1.325694594,0.266644196,0.061893996,0.028247459,0.720486299,0.301251472
25/06/2018 04:00,0.03584632,0.039819289,1.391418632,1.090036432,0.849198355,0.369347135,1.197986523,2.441500938,0.073340808,0.039438682,0.674624357,0.327534675
25/06/2018 05:00,0.030360503,0.013450593,1.268539978,0.632598374,0.885293072,0.751560914,1.265661954,1.017168621,0.078501014,0.016123486,0.630205474,0.246722942
25/06/2018 06:00,0.01801723,0.045651449,1.176600485,0.962265404,0.904849074,0.890748685,0.637895363,0.972593856,0.063962984,0.017489846,0.595180418,0.342721993
25/06/2018 07:00,0.054996137,0.052405109,1.502700123,0.746279304,0.771435004,1.02765613,0.761829401,0.83282841,0.231919769,0.053559708,0.575248163,0.268639516
25/06/2018 08:00,0.056030131,0.018600652,1.766534002,0.920795719,0.816808666,1.027934782,0.751753028,0.801491218,0.303338049,0.073956933,0.598497985,0.282325563
25/06/2018 09:00,0.028031137,0.076495055,1.525583805,1.171870295,0.655478785,1.053809797,0.820050031,0.703865659,0.148840212,0.089370828,0.536587468,0.329442337
25/06/2018 10:00,0.03412209,0.062615818,1.417019635,0.722123962,0.639378743,0.865400178,0.845134904,0.676353786,0.128365379,0.073672101,0.484467956,0.28584428
25/06/2018 11:00,0.051320276,0.029494616,1.516880598,0.758063184,0.880324539,0.946658228,0.788574393,0.885708092,0.130356461,0.08101848,0.50642546,0.259617053
25/06/2018 12:00,0.042163594,0.046527411,1.460028527,0.68050983,0.731814635,0.983326263,0.727165625,1.017048608,0.135756645,0.086821587,0.586104077,0.305106831
25/06/2018 13:00,0.067049821,0.075687833,1.710184664,1.158279948,0.999210342,0.646091107,0.500682876,3.102041348,0.137272499,0.077530576,0.649027185,0.289683739
25/06/2018 14:00,0.03831042,0.025774541,1.861514851,0.732422949,1.052391957,0.938769115,0.533651998,2.536787595,0.111408605,0.061625951,0.628157835,0.406051286
25/06/2018 15:00,0.046100481,0.043662043,2.712068974,0.996031429,1.277860489,0.869924636,0.409775665,2.435248934,0.162850451,0.094053319,0.620042328,0.483961707
25/06/2018 16:00,0.029933233,0.030321324,2.009392213,1.109173778,1.31493985,0.924955745,0.534006642,2.747466084,0.144443573,0.077791237,0.931857912,0.500541478
25/06/2018 17:00,0.028800707,0.046018551,2.307806686,1.059155193,0.727821977,0.90270709,0.470214208,2.554053838,0.190225664,0.05577156,1.379124466,0.542857368
25/06/2018 18:00,0.075231474,0.05918201,2.263659416,1.212202842,0.572571667,0.886627911,0.554211042,1.691203315,0.179507833,0.0828498,1.372475815,0.54550302
25/06/2018 19:00,0.037190526,0.07348519,2.674624118,1.29713779,0.672150713,0.816088776,0.545945914,1.252757827,0.202991547,0.143584657,0.993607884,1.140055786
25/06/2018 20:00,0.070203606,0.018198988,2.9536015,0.889712165,0.587295214,0.382150498,0.280458536,2.453766421,0.164212765,0.060615753,0.957220426,0.856316861
25/06/2018 21:00,0.226797433,1.61224858,2.104640009,0.780459674,0.594844676,0.266544552,0.36594333,1.391132486,0.159441227,0.074423049,0.961066107,0.781041781
25/06/2018 22:00,0.371433607,2.15653759,1.973118373,0.837480728,0.490689253,0.20512963,0.320788755,0.67074449,0.091032238,0.016689249,0.987866007,1.270038843
25/06/2018 23:00,0.515401994,1.24750188,1.67612758,0.739543417,0.493846423,0.277751703,0.592845002,0.526652423,0.055904973,0.024376791,1.048501279,0.908962721
26/06/2018 00:00,0.623442834,0.593871406,1.557587001,0.764840135,0.528585541,0.448852681,0.751724393,0.579667474,0.033224883,0.014780132,0.919813844,0.873072649
26/06/2018 01:00,0.616716873,0.831025845,1.613905214,0.657624772,0.413158924,0.530365306,0.587034616,0.717959366,0.069790248,0.007497343,0.790320029,0.64928296
26/06/2018 02:00,0.457857964,0.306585846,1.606439553,0.648356859,0.221462879,0.407284922,0.869699592,0.479843871,0.0417248,0.021139438,0.800705633,0.71362404
26/06/2018 03:00,0.446387785,0.487769129,1.851766384,0.870586052,0.260803197,0.364091572,1.045782599,0.512101922,0.038676773,0.017593467,0.801430956,0.595590354
26/06/2018 04:00,0.779761999,0.390537762,1.483706678,0.782366191,0.225149877,0.333630978,0.908748772,0.457550355,0.061145901,0.012209766,0.988501022,0.668884993
26/06/2018 05:00,1.216080186,0.479304013,1.527032899,0.85985753,0.202779977,0.466756759,1.186939641,0.364119571,0.084271458,0.015784054,0.587107289,0.561286647
26/06/2018 06:00,1.324934652,0.386280554,1.551265954,0.814840753,0.218077956,0.432401321,1.162469934,0.324797436,0.090639263,0.020960951,0.591821074,0.519642166
26/06/2018 07:00,0.531817553,0.401731205,3.553756114,1.989756405,0.407658776,0.389571678,1.132729121,0.782640527,0.501379123,0.569129945,0.731176382,0.548217078
26/06/2018 08:00,0.532550261,1.277083123,2.510770975,1.32024179,0.634320574,0.340153406,0.935283957,0.747407385,0.534529967,0.445145191,0.843998734,0.563653197
26/06/2018 09:00,1.313148396,2.61010722,2.264558118,1.103686689,0.421422043,0.884824695,1.394564287,0.676594894,0.270479247,0.203733775,0.803314075,0.537229785
26/06/2018 10:00,2.053264838,2.639315516,2.631241708,1.255514117,0.54822056,0.656330954,1.283159608,0.590764264,0.33755992,0.447917933,0.790693018,0.529961655
26/06/2018 11:00,3.097319315,2.660955166,2.902697404,1.261557731,0.492621186,0.382884326,0.724525008,0.463926235,0.245788336,0.662832448,0.865816178,0.490272247
26/06/2018 12:00,2.565002404,2.630766762,3.049534875,1.166247201,0.409829722,0.422420004,0.800013565,0.60058285,0.29681434,0.614384353,0.970143834,0.353413301
26/06/2018 13:00,2.187713285,2.766886111,3.450453231,1.037211875,0.705039964,0.495958672,0.978565532,0.831316756,0.501881034,0.296565926,0.986269033,0.469669254
26/06/2018 14:00,2.156440887,2.823980597,3.617708713,0.978881186,0.98220485,0.582757654,1.11719299,1.019040129,0.58442144,0.213832951,1.245336844,0.377325569
26/06/2018 15:00,1.152260518,1.495496331,3.119794227,0.931936618,0.836408179,0.734370628,1.298656881,1.072345006,0.328350366,0.274777456,1.066621811,0.469325067
26/06/2018 16:00,1.526467932,1.680306318,3.146740014,1.000771842,0.860260112,0.750706739,1.442372266,1.273698015,0.288947443,0.437499841,1.029972648,1.104960403
26/06/2018 17:00,1.400063298,0.532986346,3.308758236,1.119760107,0.862883647,0.630381595,1.509509339,1.17943353,0.265893566,0.509232555,1.08519811,1.173540688
26/06/2018 18:00,1.380713783,0.392088508,3.078604173,1.082802033,0.844946718,0.571068709,1.209289878,1.119526024,0.232463405,0.684188165,1.050028446,0.610726556
26/06/2018 19:00,1.207037842,0.208914031,2.732718761,1.216893903,0.964561633,0.667324376,1.575853767,1.139874631,0.282664146,0.64500669,0.893874779,0.832258768
26/06/2018 20:00,1.38906756,0.25754494,2.871267778,1.174330305,0.975330503,0.641505485,1.273089209,1.359466115,0.370766011,0.840363592,0.823384121,0.486316038
26/06/2018 21:00,1.057802341,0.982820993,2.916709792,1.084941942,0.963604538,0.728880481,1.387439735,1.712087688,0.392864094,0.647913742,0.670722589,0.639779703
26/06/2018 22:00,1.725904743,0.300403119,3.187295881,1.153736704,0.927916081,0.794028626,1.278733126,1.597496472,0.222070908,0.691784358,0.753745113,0.507576582
