Days,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34
16/05/2018 18:00,6294616399,1188767563,230468124.7,254394105.7,9698858453,24318822194,175537762,28090573.78,5282921521,3621193086,20577802752,15745806725,2968114228,2392662862,8294887175,7597651606,24105305553,18179623736,10074115874,20282065594,218891759,948352798.2,9635999311,2310900790,859473579.9,724127230.6,49131836.65,7156848.404,7502010174,6895270288,43653110928,43242746762,2834091645,11012919766
16/05/2018 19:00,4877977394,2035642013,134309936.2,213234369.3,8625360303,14864012880,182049691,22339389.18,4325366772,2912657491,20923789886,13442508357,2149816324,1547571506,5406740984,11281112561,24690513590,13935381596,10361732592,17294081196,256826350.8,1061579722,6742807794,1587106997,569560837.3,749845166.5,136558.6844,38568553.28,4102575624,10419244518,38122424539,39711295110,2289320146,12628511398
16/05/2018 20:00,4251850922,2304075329,182644063.6,327364431,8973000480,15589693984,170845899.4,80274868.49,3838194623,2654254181,21003832706,12884885238,1820777696,1463435290,5671480732,7172698278,21634397969,11527439337,9044398681,17014983760,199527586.8,931354170.1,3264479002,1190181910,870110213,656237691.1,78809458.8,77964247.27,4502758610,7026920473,31664842319,37215520771,3556103848,8785082405
16/05/2018 21:00,5058547600,3294719339,142395353,300765240.7,10198736424,17742844549,223077827.1,78740105.41,4051989884,2394393426,22977155914,15105976930,1893936310,1817040955,7472036887,5078276698,20675328145,11746274769,10687582663,18097340652,233966303.1,837211504.6,5387497295,1513096287,826741343.4,615097327.9,87208592.89,53418804.03,6568708110,4643326536,30956609251,38020759138,3245151103,4120009167
16/05/2018 22:00,4625887437,4324345809,185617063.1,337928744.8,9188877850,23145910635,171855756.9,37334524.57,3338909173,2607344977,22633497188,14380168292,2474606138,1631202460,10933519856,15753990911,18911100304,13419443394,11389366819,17141280081,139095796.1,746649950.1,3530477215,2649211951,1036723426,1026338414,70864.36,13679122.82,9924964220,15272390339,30149601496,33044136856,3478008083,4341217731
16/05/2018 23:00,3408547242,1764953852,62729971.6,271993083,9132189406,27269329627,170937912.7,61473356.89,2728978515,2436976637,19813822477,13329735316,1957860158,1106479482,5924315787,22248716219,19227476041,10634724196,10003478261,16256042321,93300246.65,518507889.6,4149158567,2572652394,582220633.7,530781033.4,2201730.418,132074.06,4676794445,21997418272,27584387571,35713221906,3796384987,5040397572
17/05/2018 00:00,3298016334,1173152037,69608111.05,500604678.1,8367772934,14327244089,149291656.4,25032001.51,2386782801,2207173814,18638358109,12161932171,1683201660,1423132907,8637601270,7910006912,18204448817,10103779940,9008742210,16390203570,122781634.8,530434486.9,4258958791,2479018330,848083960.2,565394673.2,63486.13785,93560.7096,7587497463,7362515328,28330589613,34175703041,4850197711,11964234852
17/05/2018 01:00,4414280643,1716775696,23141321.4,497275634.7,8142436455,14333682760,196392143.8,123479151.1,2115289163,2115866455,20064490651,13271895545,1705597004,1168897212,9614868456,9886495452,17004690811,10968428816,9297281355,16583385018,146011675.3,326368865.6,3819853187,975759538,700246694.5,641806646.8,169541.3644,6970555.149,7845641454,9694984720,27702774299,30967615051,5735412293,11543311987
17/05/2018 02:00,2907258769,2273791262,123039524.5,252921154.6,7023352760,20740400309,199276275.6,17284312.58,1542878618,2049577027,26877308411,10567705037,1592668012,1319359813,8066968314,9725723541,18320018155,14248700713,10388995165,17207973626,187819650,267889368,3819531220,975809024.2,871210419.2,275659206.1,40692068.5,50959647.28,6984762098,9293761256,28062736275,33519986319,5918390668,7156643836
17/05/2018 03:00,3256026955,3062064965,28199791.99,263212424.8,8027358700,24238706310,153546370.4,19741708.75,1493761222,2025533354,31298602381,11677668579,1526990353,1342317214,3795804821,11493324605,16534395062,12839626279,10311889770,17624863100,209653911.1,281182066.3,4373264379,2773550710,1189677070,351895044.6,100444.7378,15602345.75,3416781037,10792775913,28875680010,33499991271,4087696428,5333243080
17/05/2018 04:00,3114317556,2363139451,54765527.13,251672612.4,12785654018,25703006597,153007194.5,15107649.77,2097027963,2204598215,31779829998,12690717127,1904656823,1239204487,3312773510,5652756088,20484043970,19280893711,11956041953,18558127102,121981008.8,234023500.9,3639949940,1711148390,752992117.4,464447092.6,97570.81333,38533670.34,2920842782,5282896657,36592926683,39842460496,3862567668,3404329548
17/05/2018 05:00,4715352906,2083345055,23219547.59,311939424.1,14518127099,26476909811,145132654.8,60362013.54,2149092253,2568041822,31696208564,15252779297,1946847351,1133275429,3876585092,5399089909,23311215942,19684387871,11363362353,19166966971,88583229.89,182124780.1,3904881903,818673978.3,811280818.7,607532358.8,63488.23111,89421.76889,3310091950,4600144186,39401524623,37807586987,2059413439,9446302254
17/05/2018 06:00,4866399928,2857077765,83625554.67,248085711.2,9338938930,26764322791,146465407.6,69256685.79,1501045739,2882306954,32628369993,12831396199,2292935176,961338200.4,2584097866,23745372474,23981335103,18668228940,12830655953,19424489703,116059105.4,177395929.4,3896976724,952259577.8,875521563.8,712459019.4,96919.38222,38531867.18,2283170199,23319322873,35508532563,38953309841,2744027640,1922297711
17/05/2018 07:00,3070069632,1474291370,16013849.67,273451639.1,8541829326,23439399748,210059266.1,14261393.68,1586876018,2779070291,27975840273,12126261468,1826771611,1279569615,4206392263,7722455598,19162374977,16995606738,10094547006,19638423732,141404351.3,178550214.1,8843720494,753730044.6,657101684.4,612229294,38507856.84,21118658.82,3187415472,7325261980,37459506050,36861237324,1506025512,4243134516
17/05/2018 08:00,3088867440,1160909258,17509613.57,30651859.43,8564272017,19275828200,142391983.9,9783041.015,1776498766,2154240689,23700754123,12128763709,1544366787,1131254203,4561743137,4231349129,18901439427,14792569527,11528880305,20026592518,131476304.4,226240498.3,6030350118,1475459466,771601974.2,210221846.5,48703866.57,6788927.469,3994215499,3707099441,32405917303,35996230796,1251982731,2926868016
17/05/2018 09:00,2446339721,1377044191,65489710.47,53735935.89,8692775485,20741281457,184786685.1,25681857.58,1963196178,2557018771,26095781689,11763982531,1757422761,1251370993,6162506127,4890763717,21598240375,16188842050,12613318914,21379451526,95782321.6,169596032.9,5213359919,2017590556,709245482.7,361988788,38583451.98,106751844.1,5524849254,4430884985,35764390754,42820618289,605893805.8,6866980144
17/05/2018 10:00,2163607167,1245095628,73248004.14,32760931.94,9311348661,19486059914,148868943,115402870.6,2014009681,2935311222,23637288005,12288983481,2333622028,1228112803,5673042941,7767726870,18621191152,14236846115,11569029372,21192913707,138487863.7,162738192.5,3835727254,1278397600,917792142.2,538711183.1,1043447.4,87092938.15,5263054175,7127792898,33128790870,34782011868,584556593.9,13018649515
17/05/2018 11:00,2269092598,1143990559,78217310.23,83798164.95,9704125402,18973684875,201480530.5,32766546.12,2013639803,2675391913,23066065095,13018880252,1972683340,1298623441,7378586408,11011965403,17196734620,13746295981,12269322264,21623019705,228128792,281750162.4,2114012714,1163377234,941356540,285661971.3,87117089.32,25344808.63,6863853148,10556726014,31282761842,36295922840,641295304.3,14831263474
17/05/2018 12:00,2891154403,1198766685,31218340.27,49186927.29,9180413335,16605566229,151725585.4,14408441.43,2428283170,3234957242,20394407394,12913642291,2122371906,1371059112,6587587541,9547499652,20105487797,17055377944,11015134832,22767987918,166048903.6,453298846.7,2161968690,584283496,933488720.3,316966640.7,1319221.911,44888908.41,6248941239,9158489421,31861791542,33674979235,735473151.8,12991552433
17/05/2018 13:00,3689894037,1984620461,138809665.7,125041888,13040973666,14165758422,159294856.2,73544968.96,2883798759,2366189931,19024515873,16818949339,1788166278,1418907411,6242050937,5687066367,22531115751,19530501292,8766406584,22891029519,154089140.9,620353973.9,3233817648,906858038.8,846393155.8,216207802.2,105811.1911,12716507.4,5578049151,5229347949,35889696967,38406978007,1553042555,14281692704
17/05/2018 14:00,3628408381,1190190044,111696521.1,146123876.4,11711640345,30111627269,161579811.1,24516057.37,3517684817,2845537885,34009972252,15066004984,2036276851,1360871044,9908800086,13797519988,21590673772,23299996254,6760516421,22105132218,220470075,687532090.8,2766150751,1317820321,886962416.4,362477636.7,38648532.1,7532626.511,9261376631,13510408980,34415861318,37107320478,1012220533,11304743730
17/05/2018 15:00,3290084113,1249880943,165102510.9,85234016.82,10858111592,37738884483,159991286,81814506.27,7101377141,3345939905,41458572034,14069043949,2579227711,5070517914,7348545717,5026873993,20529839087,17927402272,7910971991,22694721833,234356201.5,975178281.2,2269203489,1024567939,4395964737,1038568332,236441.4889,58474183.3,6773857362,4693357669,31856451817,37544774779,1097981563,15971367603
17/05/2018 16:00,2933957679,2634285754,188547994,111215985,10308735090,18283783939,200277654.2,33932187.91,12282027402,4340410223,23281845309,13325076526,3631353196,10179557479,4694844781,5718998362,18972170005,18192816038,9616787889,20707218293,335702718.1,1073393610,2392655399,1849230607,9743162253,8454953993,122719.9289,174875.5644,3413575656,5244549900,32377593081,37894108737,1389323968,18031385629
17/05/2018 17:00,3207898281,1316722650,127998602.9,92961397.71,12680611731,16409173544,189611909.1,45926194.32,28410262381,4449214364,21126510317,15413675979,3060294786,26086832592,4133606768,3645168561,20551080005,15743047424,9479662455,21732713520,209257521.4,1142593604,1757694733,2779902776,25790686551,4591782217,102270.6578,190759.9022,3048700194,3255829614,30423742852,37630517338,411606812.6,15115850313
17/05/2018 18:00,3382526340,1917321977,119409511.9,118227826.6,11951087058,27311018455,188568973.8,99621282.81,4330027664,4111441193,28617197589,15013391440,3147501539,1869596524,4366225440,5452490057,25519837012,23880857429,11015638991,22734725417,269295436.5,1163798451,1201789100,1178159921,1118091711,508942391.5,48791713.4,83410017.14,2836363147,4617791167,43725926980,40843161146,1391598527,14163651221
17/05/2018 19:00,3243552765,3285888430,136000455,149741816.7,10507719434,35584542804,286549707.6,47110031.07,4105105540,4153115552,39245744496,13582166272,3527178013,1727175786,2854416603,17403841169,25654477054,24917353087,13095697734,20748896606,203433077,1017002371,981449400,1389243875,1045738198,671599941.6,40355744.71,176708.8556,1614863848,16835348026,40804653473,38996135394,2498727756,11032147347
17/05/2018 20:00,3849436940,5467877177,128613254.7,76494020.88,10112747085,26183432475,213293999.3,124571259.2,3900890876,4484834658,35544776385,13602583062,3525224069,1468720561,2851211181,9246403687,27233239029,26473467216,15774409862,18847710762,211651641.1,965775974.7,698189032,1538229490,720135851.2,924116500.2,74751.74222,21134725.28,1541637749,8862791101,43479020490,41803936272,6944039027,15729650030
17/05/2018 21:00,2930619652,4734060830,137820666.1,132050439.1,11009488395,18019201593,206434175.9,93274000.6,4045286550,3853133639,27840567243,13383909497,3254298937,1515981294,5821143357,3662677547,26536406632,30612052991,15929026217,18165676857,98742731.96,895326220.3,2156066952,1327351249,999127970.9,589647368.9,98797.28889,38661095.27,5003456794,2946613119,48990228947,41319324389,6651260261,10879995538
17/05/2018 22:00,4799229723,2669214173,164453654.2,85682398.63,12237168430,16500650595,171857962.6,33724655.56,3319905037,4312321224,25265248029,16964653381,3312210772,1864273231,5662603327,2718628693,26717331190,32996546997,11348470350,19204810434,96692616.07,686584613.4,1336774489,668894258.7,1222432476,366757640.3,86147.88889,15819026.79,4444890669,2404570567,49376638446,37077576937,4125257368,11309064237
17/05/2018 23:00,1855771208,3688122299,76352730.9,116842671.5,11899550491,15866390969,170084725.9,31087827.54,3782372227,3325862990,24454436560,13818650143,2796266195,2185991079,8703865676,12754531203,32778878043,26048559829,9428807612,21110278558,76019438.44,525461144.4,1586033546,1002670888,1169579670,422423410.6,118281.3067,20614213.7,8200877497,11945007652,41562483231,45814945576,877208853.2,12537104899
18/05/2018 00:00,1798447552,3026472788,106117039.9,674181066.4,9653666189,15818341512,192740693.4,58243239.96,3290414312,3186668900,24451656985,11887516980,2579562024,2095024471,6124545519,4612953380,29803861588,29433192268,10373538196,21277135570,146109913.2,315576124.4,2215840501,1104125545,1760635033,367853134.9,61994.12881,21563535.64,5812607924,3916705123,42261483411,40653541479,1214848661,9843587105
18/05/2018 01:00,2467321521,1211446349,152201614.5,751108576.3,8852636974,14767296846,162916329,37406042.87,3019001095,3324310865,22908353993,11918851268,2666595757,2014358792,3326911325,3326374657,25943450551,24603592513,9903802193,21723264825,81687812.07,261869529.2,1857609541,1457887466,1503283699,599832493.1,38487139.75,287066.9956,2890721542,2924133455,37885925115,37749738901,2561764924,7422702758
18/05/2018 02:00,2794155501,1296033399,24568999.89,674803619.8,8932603732,15598765071,141180606.9,8927104.338,3300372315,3170627939,18582898905,12096270917,2470018326,2300682531,2241239568,4433869491,20276588126,23935382186,8291198012,21039582431,73109211.24,228686707.1,2205095729,1155353584,1752349193,496149014.8,123727037.8,70288953.13,1545776338,4020613719,37695648641,33281970734,1121231986,7199538134
18/05/2018 03:00,2535137453,933356033.1,21927773.17,714671356.1,8654583094,17894931321,138191514,7040284.02,3464745014,2893665735,19000707631,11436947963,2284060902,2368148138,5540137098,9001090160,18754554222,33119635983,14072470596,19297543349,59431242.07,327403951.8,2116725873,774318698.3,714296324.8,387127454.4,747219.9822,15301249.21,5024229915,8574937889,48300350589,32262194889,1306128244,6173502039
18/05/2018 04:00,3916235639,800674781.8,25107131.46,582637243.4,10451897177,24148662956,212057286.4,60996442.15,2238717174,2402862349,19630994730,14858471680,1919367722,1310272350,6076619312,6755855223,20367965533,25322629153,11168034784,20071916163,164513880.3,366271475.8,1490885655,1197285295,858649647.2,413243974.9,98228.47111,38715116.82,5601940479,6497218608,40291522061,34624238163,1109811623,4550178171
18/05/2018 05:00,2987290053,1565923770,27527864.1,599926021.4,7122479504,20647542263,131565268.9,89644340.29,2158777143,2298735772,19466765506,10221246521,1902822221,1139556224,5353437761,3064946104,15452619445,25820424632,10636612663,19535297799,155241996.8,208581220.1,2329819103,759830289.7,896198887.6,442181026.7,210146.6978,92349560.76,4958569280,2465934427,39304723867,23072455407,706017254.2,4391099268
18/05/2018 06:00,2421845446,2261544378,86511141.63,610914404,7382844549,18438499140,147878840.6,4406850.406,1984846376,2602327661,19541992027,10409393330,2028256814,1167936483,5517000742,11057172519,15512310198,35703332859,10286061479,20108340221,91572368.56,161458397.4,2638445087,701862630.4,697083645.6,360202118.2,87075826.57,15089066.47,4938783503,10346991803,52881943404,26232932066,501161992.9,6284296802
18/05/2018 07:00,2847705788,2008165985,63167704.68,610983029,6633936014,14013662565,134447174,4311013.198,1686036215,2338919715,19121382836,10103713749,2002458826,1081757164,4444492599,17537116377,17044277584,31279052976,10017914662,19022894530,71973142.5,153012439.3,1324179038,906713299.3,705583251.9,493861222.7,244639.2711,205955.1978,3854677999,17028202438,47471035738,26080356061,489570000,7899933362
18/05/2018 08:00,3577510073,2262330559,65460232.54,534392653.4,8108094659,13086332186,184877415.1,59128326.43,1982602775,2162328528,19352671305,11939374497,1818279715,1536686230,11727466662,2667423879,31079083116,30180319660,11789781545,19345863175,105640991.3,187225634,1898018435,1023132797,760901793.5,366538022.3,36593017.52,17617372.77,10892068122,1856571538,50315800228,42800726813,443067362.4,4501108938
18/05/2018 09:00,2832880355,1835043236,77695990.26,513493812.5,10569103038,15061033383,173586368.9,59529047.26,2292464732,1815061535,20110081750,13944407755,1513177033,1441235034,12950555398,2314042927,25842156810,26594024224,11160369742,17481272495,155358432.8,188071384.4,1915108264,1083287096,1111353596,415202316,87402832.76,98771829.42,12500938403,1922455721,41779015363,38907628911,555366423.4,5616905845
18/05/2018 10:00,2692342379,4522780609,76997982.09,236619498,9253965971,15085343684,134669392.9,6328559.428,2066652355,1852985392,22781311684,12644302178,1569829855,1392142749,17537112897,4480231426,25017846578,21878522064,14648376084,18879266149,78925035.79,205869225.4,1674597747,896395294.5,700598911.5,434058003.4,274464.1067,294335.7133,16898084379,3900561178,42465262842,45397749115,2817619861,4553218865
18/05/2018 11:00,2411530127,2086571371,19986342.52,326043928.2,9739542817,12904195244,135822272.8,55832783.19,2039771268,1784355001,18953320719,13555801326,1457155841,1243042932,13929394972,5131616681,27179326684,24334621751,11955355239,19234072715,99296814.44,258056055.1,3366699574,1126506078,903753051.4,349625245.3,75232291.59,45004596.91,13251808984,4785852544,42361642311,47973411519,971087219.5,4952709277
18/05/2018 12:00,3438119228,1660672842,58318243.96,301379566.3,8048689295,12009497987,125817246,6729632.615,1815915543,2086234825,18630440389,13148288469,1752711960,1174087896,8104777722,2721478812,32713138505,21347582792,10018948958,18043516018,190262641.5,362004520.3,1357929720,845195912.2,889765828.1,319297692.1,36630318.89,219370.08,7762334649,2147440910,34950420525,48469541704,443386189.5,4045241789
18/05/2018 13:00,3194331970,1551135145,52743908.34,258383136.4,10313712270,12521308761,125073022.5,7947875.207,2323360809,2168127071,16783304663,14181681369,1839798231,1107186701,14276368440,7807588818,29760973085,21471883591,9865272384,20191599359,121954884.4,432682525.6,1453748562,876494357.1,689436982.5,492827018.6,38621138.88,209681.0644,13434949520,7126846889,34859755826,42320404113,563090777.7,1992613937
18/05/2018 14:00,4216752787,1408719170,87057238.06,370387996.2,8021536640,9961523347,176177913.4,23952203.98,2814702067,2395853797,16472652164,12433723164,1786734845,1390431993,4784266468,14467977247,25351716089,16691248274,9158633744,17804865026,214623751.4,635180909.4,2181441337,750615836.2,786538436.2,545448379,82025.10222,238204.88,3467824093,13884067938,30234558901,37542519243,447007776.8,2326579980
18/05/2018 15:00,3271920688,1747628301,112121264.2,282230963.3,11409317697,10307573612,175451062.4,11547917.2,3141913821,12433146911,19786593899,14897048222,11930408480,1214648417,4550262629,12084283427,30799622367,16553701365,25546188151,19090337379,167534873.7,755728263.5,1407590559,808275710.1,740302586.3,10919222984,215576.5511,77951564.92,4072688142,11650875204,32018041947,44778994357,763806052.8,4711720155
18/05/2018 16:00,3466802007,1022809345,85001515.43,268566913.5,22688925781,11110555243,146284689.1,100002642.9,4045846736,8862431894,19617659485,26117874775,8451317128,1908171532,1790196950,3887099641,44768149062,15493535821,32002923936,21201706376,188023288.4,788750516.7,1771983834,906573546.9,1009007963,7066821572,38609557.22,366479.1667,647884987.8,3494114116,32448077886,60984160300,715448027.2,5711312165
18/05/2018 17:00,4337813735,2993616763,92840946.75,365734603.5,12951039333,13922614947,143391174.9,29910898.09,3195871678,3125958885,22535574411,17683971345,2354340339,1227420603,1975170315,3661474010,42772890115,13928960195,36229952512,20466307114,143232363.7,868963042.6,2211805003,2140979790,515859665.1,3857632634,40418928.89,44854310.64,566466712.5,3048184328,32433845936,55858134461,1498346811,2039460679
18/05/2018 18:00,4611331815,5194173643,188206827.2,283954316.7,9338519075,12732551924,177775298.8,122591788,2905926689,2069180870,24702768857,13787974795,1742323388,1300131505,1633370816,619399883.4,39075921732,13539428296,39284273580,21734564153,161790248.7,861923083,3574459664,2492983388,1000078597,4352515409,226488128.3,164849159.8,54010375.48,85450.86556,32023566376,53365460379,1985226505,7300007728
18/05/2018 19:00,5183262851,2895057057,83467978.11,274400339.6,10071041207,12621134341,128785619.3,10889345.77,6253785791,2332836072,21655539756,15430399883,1969757788,4447317474,1516881072,1050549937,37706339218,17527735313,45404508023,25701987570,128811272.3,819086136.5,2578683369,3256143777,1787607215,7169101754,95225395.57,234627017.9,14443.58667,16767.86889,38024811381,53661834934,3716612918,15304384961
18/05/2018 20:00,3925949938,2846657144,59765472.06,281686007.5,7547339378,14581203395,173200683.1,10435823.27,9260199316,2636806231,23915734463,12157569924,2055467835,7401825725,841586584.7,769986649.7,44688501533,25242787556,41176481289,25850693947,83526850.44,794207762.6,2031894697,1400811317,3741607314,1907351910,92775208.75,69821241.35,14431.63056,16821.44167,42334054024,61386842614,14844119502,18157003764
18/05/2018 21:00,3008887485,2644599342,151025809.9,319882275.1,15095700542,12951839995,164818402.5,23600296.35,9230684636,3138551174,22435684474,18742680205,2642708160,7581128566,484554211.9,586631684.1,50935772491,17006361227,48156194011,30346245016,109707160.6,753273138.4,3088021935,990367173.8,4106961713,1412755395,68280530.48,109528030.5,14377.93833,16817.65056,33870551911,65763559674,17539870915,20209037185
18/05/2018 22:00,2693742941,2525196343,38696952.15,247536402.8,13367405373,11136176236,154687024.1,79525465.07,6559005822,4116226837,20472355023,17244913600,3769543123,5287462029,718988570.2,581404543,42419432428,15148833096,41392367927,30830963246,167761943.9,594194804.5,3247645773,1224261381,1420920229,1646928974,91638494.16,52468999.6,83227.4,53994744.29,31682944330,53481787906,19546141170,17188031320
18/05/2018 23:00,2109672792,2463767691,23459253.14,237806976.3,10884564545,12253470912,154670898.3,28855501.43,3649502353,4229733609,20624487004,13477224814,3149346473,3329731391,601070688.9,965536098.2,36872763315,18857888462,35806563111,28368250950,133302312.6,342958055.9,4078289361,800896884.7,989550496,1723462480,52919948.57,134175112.9,14432.89778,16833.10556,47395594701,53464441790,20259684346,17725015581
19/05/2018 00:00,1828799482,5806412305,18462510.94,278559311.5,8453304864,9780820618,157308827.8,8032588.89,1222449911,3746838297,20837264743,10775571736,3062358315,957095637,37428005259,30567253857,28216284912,14936095467,27108106557,17255387165,159937289.1,383183117.2,810529007.8,578911132.5,486928236.6,1776185525,36932313069,30220597714,14470.60226,16597.0678,12267208013,14231828400,15059097047,24389928826
19/05/2018 01:00,2394349245,1652034729,73035273.15,332438144.3,9133765067,10977238712,209237240.1,79208292.77,1601635418,3806234645,18446607664,12175709563,3651241813,1535520746,37990208986,28870093414,25684754937,14201488946,21238644698,20484769021,154274181.1,301933043.4,500587827.3,363081438.6,775260921.9,2131483090,36945483401,27946031739,14463.08222,16622.37611,7376134097,14743546709,15998235245,19029510557
19/05/2018 02:00,2387256145,1855990694,58543518.82,304260413.5,8990579433,10472614345,149973583.1,7093526.783,1699300551,2888526139,17716085774,11671174420,2767487559,1599873798,24527038213,31821355687,26975654164,7145390042,15787343204,15437113922,235506618.7,339735037.7,389850617.6,375371470.4,902275855.5,1456622115,23652462775,30673995234,14445.055,16581.86333,1802698291,18314701822,12387986037,17033405604
19/05/2018 03:00,2284436481,1506253042,82273298.47,239770566.2,9461003821,11926125815,184801360.7,5542588.078,2002406813,2932558995,18451027040,12188902713,2864061034,1630461422,18967228021,31018552875,24856894416,7104165134,27965204063,14700130363,193807231.4,371548303.3,665360837.7,332623782,791231726.5,1873646002,18203724847,30132688784,54010165.44,84752.62833,2847651149,14261064331,6196444885,29789618068
19/05/2018 04:00,1683538340,1959458888,64779861,249153678.2,10015519056,10971375011,139783262,20250861.14,1104193649,2041887650,16645609753,12653063162,1813046879,1180275122,15695940279,31987214832,18160235795,5669990715,27615654652,15053289222,139284182.8,253520976,872881844.9,577722211.5,454386440.9,1061346876,16049895727,29054629574,258002256.7,4420267383,2400610465,11594684143,2953805656,33112302237
19/05/2018 05:00,1856074511,7228811020,79599210.37,317531510.5,8844401449,10452273340,136639597.3,89330100.18,1024281143,3139500068,18473398125,11168266899,3107564094,999730371.3,10709528585,38380800101,7553162434,2821377032,5771010255,13252797436,57851706.82,232181281.2,4163518901,1248562518,592618476.3,1830071301,17090444120,26338845254,639604488.6,22814194170,3686494119,10856604828,2979488478,11946451401
19/05/2018 06:00,1759020737,2242150189,16897286.23,242939215.5,7488177470,10472655892,135144354.6,115024046.8,1432637346,2990126197,14089349616,9681300383,2714820400,1278075562,12141043496,37830902052,5753467238,2788517532,3407432327,10717103320,76431466.22,204094350.3,3696238677,712608713.8,857409559,1580260912,13771645836,28304921435,4292035491,19575386325,2611367165,9467477991,4328599176,14807626185
19/05/2018 07:00,2236006192,1963389966,17673192.59,283586707.3,8242824309,11553562136,132653125,4423917.219,918226588.6,2818417812,14993449514,11076646111,2583822361,969682918.1,11806174226,26442968577,6814756908,2562990878,4493088046,10520502910,71687185.25,226912110.9,3776447979,1120060883,267049184.3,1456650318,17552485489,27292691174,1126690479,9797029328,3705411645,11002411812,4212945524,14540829290
19/05/2018 08:00,1896953883,2614451635,66776535.82,223241572.6,7131978425,9903348880,144949261.4,4343804.377,1156440791,2777107175,13531395148,9580639975,2766766738,1129479835,17881190280,21351504299,6941651788,2639162300,4162509294,10968520650,56744110.72,198879593.3,4303663714,1394552295,667900549.8,1651521098,16048952896,24672297369,5953875452,6092424404,2719357075,10633152865,4689718065,13201169879
19/05/2018 09:00,1561141614,2368026187,34730088.1,248727561.1,9035514224,11158773324,165866004.9,4506615.942,921211668.2,2817939895,15017517788,11431379715,2625842276,941242795.2,11284457802,21747779949,6944222444,2887237822,4884971719,11668980019,131669131.7,223664170.1,2924019966,1755125036,526575151.9,1576154937,13675558676,24191759527,1217832364,4704271684,2708971978,10991002318,4413401897,9328874883
19/05/2018 10:00,2340080199,2559107858,21272085.98,274648080.1,7704375668,11666023530,168950148.2,83900175.67,1458531568,2903845018,15780260713,10381747170,2855204553,1103884271,12677757715,30041217066,7152410863,3236655138,5228050452,12201824979,176500390.9,151027684.3,3082558782,1235538635,535312509.7,1734582553,14379320702,25395522374,2233051119,12550973343,2556169940,11794396330,1953011936,9788550328
19/05/2018 11:00,1746459762,3419160418,122204033.4,333362028.1,6790569766,12050857790,112142181.9,34094877.71,1005288042,3176709232,16586270792,9136903268,2876542967,1182528132,9814293406,38409303618,6131326179,3107965401,4551234014,11746503606,46895340.8,160370802.8,2650195361,1054464828,735819060.1,1833525744,13999512430,28649913790,776923451.7,18108071852,2858720930,11544885671,699173882.7,11436144966
19/05/2018 12:00,1905042044,2814015378,19419534.57,234307875.9,6518637773,11034884968,84625621.09,3428694.09,1292049184,2900272541,15560319228,9062093961,2886073986,1099140554,9797167022,32033421429,7399174944,2411796323,4825918618,12030268513,148337578.8,192343635.8,1987706007,1216353149,820260412.8,1723649506,12363447494,22949440401,1081005663,16430199538,2970292103,13163046060,734161431.2,7422149551
19/05/2018 13:00,2115942377,2755682588,38663591.47,268430999.5,7088940085,10319754508,86592024.03,3830994.458,1462938547,2847156272,14494001163,10319446317,3024967746,1551594476,8540402110,35455181305,7025116648,2806974208,3918822279,12964579082,70337938.92,134709333.1,1707103964,1455606169,848837976.8,1770864132,10982377080,24232907076,1000319743,16956584856,3152004614,12457056912,1044637323,6791075957
19/05/2018 14:00,2192677523,3617827527,19255875.19,283236579.1,7068466932,9609512989,77743245.76,55601419.53,1146266148,2630355469,14293727788,9698007787,2690652158,1104782504,8386364825,33989943112,6549999160,2942195881,4011025840,12146316006,187528125.4,171357609.2,1748313915,1313308632,1005993427,1561743852,12453718127,22285383381,659314204.3,18390688102,2764786311,12771868690,1165316435,5096472810
19/05/2018 15:00,2276547604,2960889642,54494028.85,286370664.4,8053017747,9927297707,120690813.4,7570871.824,959784402.7,2997780585,14092212465,10732678203,2645420120,853931664.4,9772082299,24731417178,6969914091,2900209554,4491310472,13801981529,75261573.05,201930338.8,2982174710,2116807317,471152887.7,1873410053,15744421525,21873639647,962935128.1,11219666590,2179302058,12851275115,930261000.4,6921587224
19/05/2018 16:00,2032663802,4326553422,60644920.49,249640483.5,8155925502,9026507239,136968129.6,82713037.39,1280423019,2651544801,15828669582,11316064098,2838857490,1093796401,11709861434,17418193592,7616019139,2857532432,5361443282,13775466286,66721213.44,189995321,8387281414,2565831578,599679437.4,1744526261,21831664573,23623272755,833152462,3874201342,6815071983,13542313853,976811812.1,4503770014
19/05/2018 17:00,1580931226,3490358927,17757832.77,244741210.8,9165598538,9773210860,79249742.48,33885086.58,2354189494,2324703438,15243995915,13543295473,2450032916,2513526034,19779726737,30665390366,6322832886,8006256576,8792778894,10732980316,117779312.5,194021574.5,8331828068,2840392673,803537873.3,1161139989,25893168425,32761732337,1077885848,7654652226,7215488647,10954437062,3262294338,3332542708
19/05/2018 18:00,1785005440,2965421204,22814743.96,317209339,9585082711,9931482282,77522232.43,3971434.197,1083310594,2206424584,16142497005,14299028574,2007064772,1068385982,24303054702,31297101723,7345156603,5973477235,7662456812,13862461262,157689188.9,297745950.3,7491968187,3447098504,693106029.1,1116234127,30516368372,22185696132,983630149.9,20024471514,5101177690,11353331993,3726981887,4200097267
