Month,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34
10/06/2018 15:00,0.128297271,0.23077672,0.002077145,0.029102173,0.478987526,1.283910315,0.012641844,0.000443724,0.231210965,0.577427872,1.661320532,0.637840156,0.563840324,0.180632459,0.618534017,1.294419921,1.093377607,0.783624839,0.849378954,0.890147802,0.015157974,0.021919828,0.122746957,0.077561473,0.10195644,0.070161795,0.593315169,1.242711419,1.41185E-06,1.59285E-06,1.857674555,1.945492001,0.01028276,0.004132618
10/06/2018 16:00,0.152677592,0.109369106,0.005076294,0.026435363,0.468476391,1.423144054,0.011695051,0.000501897,0.202083462,0.608512454,1.66536496,0.661093256,0.582589695,0.151212565,0.286968354,1.238978709,1.139802406,1.219184466,0.701961462,0.956232787,0.007181089,0.021458671,0.151805057,0.077633546,0.095645613,0.12623845,0.2370634,1.163522031,0.005402938,0.005379598,2.240634638,2.018163676,0.004969355,0.004800434
10/06/2018 17:00,0.141361028,0.078352853,0.005564276,0.02581438,0.679486305,1.519099768,0.00825328,0.009015982,0.228871958,0.62442941,1.805737929,0.853847648,0.581235649,0.154430007,0.204966299,1.998860935,1.037322108,0.690058518,0.803147979,0.989447498,0.005545557,0.030373923,0.122385927,0.04190536,0.126599532,0.106897195,0.152207774,1.954836368,1.44915E-06,1.61685E-06,1.702985961,1.74115121,0.002496254,0.014208942
10/06/2018 18:00,0.112053068,0.088057331,0.001905458,0.024617099,0.925994167,1.55860749,0.013493607,0.005954928,0.167090603,0.625591324,1.679782755,1.0875099,0.600539677,0.130463061,1.239002909,0.429936101,1.123471452,0.646498941,0.892659096,0.977693206,0.019785155,0.029152268,0.115115462,0.071199418,0.08127638,0.111438736,1.214074541,0.405937122,1.41603E-06,1.5948E-06,2.195962904,2.145916901,0.002490659,0.003652264
10/06/2018 19:00,0.110770884,0.111606502,0.005866681,0.028268355,1.037907428,1.767630318,0.00791825,0.000399747,0.180809977,0.593286181,2.207641446,1.186887896,0.557066483,0.111109366,0.101078854,1.386040006,1.266323255,0.863552226,1.288914191,1.410894851,0.01479973,0.023668721,0.112982029,0.065431064,0.079578227,0.082546505,0.071458623,1.336855037,0.005395675,8.0667E-06,1.741626687,2.581015115,0.003135345,0.00921216
10/06/2018 20:00,0.130328842,0.102003766,0.002095559,0.029199281,1.054724615,1.622524571,0.007948819,0.00038468,0.230372846,0.644077239,2.077229185,1.234217981,0.613208063,0.153114146,0.091536731,0.989183216,1.352650016,0.992410753,1.384452392,1.547719419,0.012446881,0.016798286,0.13791599,0.085218273,0.099685035,0.118321237,0.047220497,0.919444279,1.41023E-06,1.58994E-06,1.945343357,2.985073453,0.002404975,0.006611521
10/06/2018 21:00,0.1142893,0.129225722,0.002568283,0.024370948,0.894371958,1.342911462,0.012905345,0.000465815,0.208249347,0.587624501,1.760203458,1.063267915,0.556838976,0.157258521,0.06155829,1.715901125,1.323775068,0.6826588,0.900846194,1.28847796,0.057149603,0.028619211,0.110786126,0.190606219,0.135633314,0.095921256,0.028116672,1.622351537,8.37139E-06,0.005390846,1.444100992,2.841136296,0.002264162,0.0048917
10/06/2018 22:00,0.152337171,0.099716233,0.002795649,0.030536549,0.899373612,1.107056029,0.007974376,0.001923144,0.202787702,0.634973847,1.314995259,1.109989449,0.61984602,0.139189704,0.069952713,0.489339764,1.4750313,0.901042391,0.723357663,1.272521045,0.108667332,0.018845898,0.124806132,0.21039898,0.08474239,0.083960856,0.024663593,0.433480884,1.40635E-06,1.59406E-06,1.630312386,3.014610824,0.00242535,0.005087758
10/06/2018 23:00,0.163913314,0.100409918,0.013022113,0.024661909,0.760262139,1.498325228,0.00795709,0.012953957,0.190153158,0.663973252,1.732400901,0.93003128,0.647804078,0.117520005,0.073482139,0.697478945,1.457061258,1.318783765,1.18363406,1.286621364,0.086530335,0.02515223,0.080872936,0.107542587,0.085428242,0.072591716,0.031926393,0.615906352,1.41264E-06,1.59217E-06,2.554127234,2.750051858,0.002156475,0.003044219
11/06/2018 00:00,0.152908809,0.146993171,0.001501517,0.031769827,0.646441026,0.883760048,0.012345937,0.003634285,0.14437206,0.579549338,1.166279003,0.829205499,0.519258654,0.110344945,0.063617495,0.462536018,1.266519101,0.723611076,0.827911244,1.201283608,0.070113894,0.025139289,0.063377246,0.075609809,0.068804872,0.063658301,0.044913555,0.415663839,3.30313E-06,1.60409E-06,1.870904464,2.684552406,0.006304072,0.006935366
11/06/2018 01:00,0.136635632,0.101906653,0.001591855,0.029155497,0.684674007,0.860607279,0.010542513,0.003701277,0.188226992,0.676145657,1.11034955,0.857087346,0.639060399,0.113743483,0.142731088,0.584187492,1.369529216,0.644767207,0.684832892,1.192509471,0.10020458,0.02773915,0.092450521,0.132183705,0.061965453,0.053938765,0.117433981,0.471381518,1.41863E-06,1.59379E-06,1.52914864,2.908987015,0.003057253,0.004514333
11/06/2018 02:00,0.151463939,0.19431121,0.001586151,0.027137384,0.759050088,1.707727694,0.00844516,0.000500552,0.158926427,0.55255343,1.965648135,0.933171073,0.548977202,0.082247569,0.504200009,0.526375596,1.529540108,0.8419788,1.148943147,1.148605401,0.107953648,0.019428537,0.127205861,0.198074049,0.059056255,0.05402929,0.459300428,0.361335425,0.005403474,0.005400509,2.03505906,2.983670519,0.002558232,0.0054921
11/06/2018 03:00,0.152318683,0.131769435,0.008791947,0.031801146,0.720721874,1.337570439,0.008756898,0.00612875,0.201724061,0.620701529,1.601329585,0.931401597,0.563876455,0.166074616,0.582213579,0.784223987,1.189871327,0.72313543,0.92027955,1.121514222,0.107649164,0.024011815,0.190227802,0.17929039,0.117904597,0.039271861,0.526345587,0.69535479,1.40748E-06,1.59521E-06,1.717815886,2.361347541,0.007734598,0.004624741
11/06/2018 04:00,0.156733053,0.251226766,0.001679602,0.023776377,0.530440173,1.884902904,0.008431875,0.007439491,0.169054781,0.621949273,2.13694365,0.800206064,0.589244961,0.11432617,0.458547222,0.727608884,0.961993816,1.095848575,1.260813924,1.005677864,0.116531532,0.019936194,0.081343928,0.067643755,0.073672795,0.030372696,0.404487416,0.683938181,1.41527E-06,1.59817E-06,2.342833346,1.959536496,0.004128839,0.006957101
11/06/2018 05:00,0.150745634,0.329520772,0.005492079,0.030404482,0.680353406,1.80463161,0.014590605,0.00148117,0.203354119,0.596334236,2.002638042,0.892939956,0.571812862,0.116383466,0.418388368,0.55901691,0.86028245,0.938672668,1.279948032,0.96923313,0.13032709,0.02663803,0.142602783,0.091110417,0.071707943,0.050531425,0.397879466,0.525634625,1.41404E-06,1.59248E-06,2.319684493,1.936173922,0.001987941,0.005645553
11/06/2018 06:00,0.134945298,0.079265488,0.001547429,0.025162178,0.556858482,1.966298957,0.008262745,0.000464543,0.176794373,0.603354906,2.151745695,0.734928033,0.570165621,0.09848417,0.568554288,0.313688851,1.019435682,1.122521852,1.209493151,0.91940179,0.100967368,0.021452053,0.147376075,0.14337108,0.056059287,0.043410714,0.566422059,0.254363463,8.04478E-06,0.005395855,2.627049084,2.142526664,0.00212881,0.003342319
11/06/2018 07:00,0.312033711,0.104762425,0.015348052,0.029163452,0.768441167,1.78223454,0.012236311,0.000461905,0.189533135,0.57074028,2.001094412,1.14276613,0.545062471,0.193459291,0.592831965,0.26926279,1.087460093,1.306494931,1.125792048,1.186349818,0.117933019,0.013194183,0.126573737,0.161564199,0.101676643,0.061122083,0.52751746,0.233388009,0.005396562,8.01543E-06,3.034046703,2.289052415,0.002628457,0.007800138
11/06/2018 08:00,0.136248446,0.223829334,0.001631775,0.033817776,0.718729754,1.642962658,0.010224738,0.00035619,0.159359419,0.473675561,1.972659469,0.89388862,0.471247019,0.100297162,0.780639307,0.331483799,2.228792708,1.333690572,1.32478509,1.10570485,0.119492444,0.018477126,0.11302085,0.089201208,0.08779487,0.042179514,0.73448008,0.282061993,1.41061E-06,1.59056E-06,3.596908188,3.972866835,0.001868178,0.006279085
11/06/2018 09:00,0.10988701,0.112495398,0.004215728,0.028947815,0.830480469,1.523074332,0.012297639,0.011420426,0.246438919,0.51379175,1.77016735,1.001015018,0.523202206,0.177590326,0.155558468,0.837404413,1.735915957,1.162698644,1.007671478,1.209182587,0.061389062,0.014924851,0.0975693,0.148472105,0.136011803,0.058807688,0.143683535,0.818630322,1.41399E-06,1.59188E-06,3.060281985,3.675999491,0.002587336,0.015646236
11/06/2018 10:00,0.159909238,0.11968889,0.005016357,0.023700673,1.445477779,1.786361043,0.008532402,0.003246032,0.298320724,0.534463,2.062069704,1.652539892,0.523990604,0.266704681,0.230140246,1.257855826,1.869782802,1.191920593,1.197889309,2.061212855,0.01638892,0.026466968,0.076799428,0.227407479,0.193198773,0.044108695,0.205031389,1.212524707,1.40836E-06,1.57016E-06,3.686035478,4.700432307,0.001949262,0.003705488
11/06/2018 11:00,0.128462159,0.123855571,0.001421557,0.029795747,1.580499164,1.962508435,0.009012561,0.002295289,0.277489649,0.503116195,2.185938733,1.728738912,0.503535706,0.189995104,0.2938432,0.298246987,1.497336941,1.134474704,1.202591157,2.175684085,0.017937121,0.022088846,0.133861999,0.116502831,0.150598202,0.049083024,0.241391288,0.263396787,1.4096E-06,1.58952E-06,4.181589248,4.527074831,0.006464398,0.003493686
11/06/2018 12:00,0.12903111,0.095995457,0.003970972,0.027627709,1.763646363,1.520942496,0.009349656,0.00087584,0.298046488,0.609128052,1.777903465,1.917959093,0.625008964,0.196980714,0.36890975,0.820389484,1.96526571,0.909453146,0.829270835,2.173586179,0.017458989,0.035503811,0.159536484,0.11499664,0.142155169,0.029751075,0.318213941,0.779453512,1.41216E-06,1.58807E-06,3.156437189,5.310828613,0.002519777,0.00360021
11/06/2018 13:00,0.109635169,0.092465729,0.013724909,0.027851397,1.414604479,1.406336318,0.012269666,0.007400011,0.389751118,0.592572671,1.566613924,1.577800458,0.571084895,0.191641748,0.207859396,0.590393793,1.963426674,0.860797009,0.857432979,2.262764217,0.023507446,0.052659208,0.096548815,0.071218143,0.195690223,0.047565043,0.144413584,0.554336774,0.005396261,8.03679E-06,3.736018377,5.156163216,0.002827424,0.003630688
11/06/2018 14:00,0.147175368,0.12805387,0.015703597,0.033765041,1.495783555,1.403442197,0.016479122,0.003164108,0.498794739,0.610323439,1.892457806,1.65443159,0.621892808,0.211410271,0.216584287,0.185569431,1.666758326,0.995767054,1.065224088,2.054205989,0.024949053,0.072658991,0.108445627,0.053747579,0.157405192,0.059662078,0.143143041,0.139371942,7.48357E-06,0.005325179,3.734732129,4.600675471,0.002382168,0.004978568
11/06/2018 15:00,0.312609612,0.102159198,0.009682569,0.032087141,1.49062598,1.350547692,0.027860935,0.009453627,0.566109715,0.665237568,1.791514018,1.773034476,0.632963848,0.269770706,0.150507961,1.46170766,1.484454219,1.268375619,1.006766211,2.339639929,0.07833939,0.081404189,0.328430338,0.088777065,0.13455338,0.14627278,0.122346655,1.432926911,1.40268E-06,1.58661E-06,3.425558387,4.335681064,0.002385129,0.010115703
11/06/2018 16:00,0.337974125,0.110190825,0.011737787,0.026936666,1.468381063,1.681076654,0.02553577,0.003295755,1.821368363,0.622584108,2.05793052,1.860724254,0.586585847,1.474841153,0.171235388,1.009868043,1.580026951,1.643368618,1.208753478,2.166014923,0.075187901,0.089621803,0.211298037,0.088337365,0.101520462,0.142059561,0.105674233,0.952502101,1.41396E-06,1.59819E-06,3.422671047,3.757089396,0.002027577,0.00852829
11/06/2018 17:00,0.179854517,0.108635522,0.015699226,0.03248148,1.802907982,1.515988371,0.022943132,0.005207809,0.772852567,0.640256812,2.121896031,1.984465341,0.632957502,0.30964264,0.203187816,0.627581023,2.043728627,1.524925604,1.555869032,2.077638789,0.128869515,0.113752576,0.090263719,0.12878682,0.106773629,0.179615882,0.142166251,0.559126074,1.41041E-06,1.59256E-06,3.819306854,4.544761413,0.006270718,0.012274099
11/06/2018 18:00,0.194927933,0.121202128,0.015298765,0.027426674,1.17073228,1.698348409,0.032246493,0.004408404,0.45398262,0.621660979,2.093505334,1.386909092,0.615656365,0.112644016,0.304672236,0.417915945,2.161380191,1.495745837,1.241389455,1.721293852,0.095465795,0.093877629,0.100468419,0.461315679,0.083535732,0.250547041,0.247228605,0.373204652,1.44205E-06,1.6267E-06,4.359335525,4.017486637,0.00266835,0.01914824
11/06/2018 19:00,0.16260553,0.124443956,0.011824399,0.035743056,1.037492668,2.083514788,0.02005316,0.003056314,0.481933171,0.498393369,2.528006161,1.268785682,0.49402614,0.149718115,0.864776025,0.389627783,1.749537532,1.532280371,1.445948709,1.576677837,0.099152845,0.096167585,0.137998629,0.633240681,0.092092616,0.850919761,0.821764458,0.361828322,7.88254E-06,0.00538319,4.787681041,3.203914273,0.003494206,0.007460601
11/06/2018 20:00,0.155822394,0.0922483,0.011231844,0.034284575,1.233931363,1.72985314,0.021053644,0.003229046,0.453061158,0.569408468,2.107902244,1.427051876,0.543373458,0.105335407,0.816961475,0.212522343,1.785294,1.556040926,1.260197294,1.878157862,0.047592459,0.08892268,0.091311279,0.083718964,0.06849084,0.693017605,0.753885692,0.170923433,1.40992E-06,1.59555E-06,4.734042979,4.363141632,0.002644351,0.037970033
11/06/2018 21:00,0.13181671,0.101142959,0.012373861,0.029898328,1.449909289,1.736636924,0.024532897,0.003884885,0.473832981,0.538862026,2.180518968,1.633050547,0.53211152,0.153973038,0.21335207,0.325067687,2.593868283,1.881743411,1.423408627,2.857683179,0.115765223,0.082348331,0.079775352,0.063413218,0.123067759,0.72559091,0.17177729,0.277033136,0.005396559,8.02355E-06,4.323791425,5.841521369,0.002462334,0.008769647
11/06/2018 22:00,0.119526366,0.118800452,0.009469715,0.031310634,1.580571713,1.55000609,0.021942703,0.007286307,0.461949849,0.585513826,2.056029321,1.809311762,0.579690581,0.158894055,0.183583582,0.694771167,2.035322583,1.453641475,1.431661332,2.722568309,0.107556937,0.085569338,0.0874992,0.079235921,0.126483371,0.106248527,0.15353278,0.648802305,1.40731E-06,1.59463E-06,3.663673862,4.817119608,0.002449565,0.013468284
11/06/2018 23:00,0.136032818,0.149388327,0.004790791,0.026687471,1.065441027,1.509712736,0.018558606,0.003352586,0.313740929,0.433436779,1.962160303,1.553072533,0.435402721,0.120091916,0.184302425,0.324968207,1.483453608,1.550499442,1.430216103,2.11173081,0.10695925,0.052205353,0.096713621,0.072473482,0.099445579,0.113221377,0.158385332,0.266180829,1.41784E-06,1.59914E-06,3.594689732,3.349127233,0.002701212,0.026715287
12/06/2018 00:00,0.114993753,0.36000411,0.014977353,0.025063971,1.014493624,1.36476092,0.015701696,0.001685115,0.332886536,0.418582287,1.944264878,1.565892368,0.425456298,0.129593965,0.240943948,0.132214317,1.674904237,1.549183474,1.398580798,2.022352654,0.098662905,0.036535993,0.074674248,0.061322585,0.101490777,0.097551743,0.159129635,0.111903336,1.42414E-06,1.59316E-06,3.323640244,3.442454522,0.006673764,0.008882279
12/06/2018 01:00,0.14296205,0.116578494,0.00584636,0.03556639,0.970120824,1.406107989,0.016876889,0.012875127,0.316061436,0.756644528,1.705643744,1.529471252,0.769252069,0.13363023,0.198914367,0.478942879,1.392007854,1.452418788,1.304834856,2.273518914,0.04155813,0.025667454,0.141314644,0.108316121,0.132710503,0.260517736,0.165765645,0.454543134,0.00539656,8.08655E-06,3.251557933,3.130545176,0.00226476,0.003681574
12/06/2018 02:00,0.11608945,0.113279192,0.005658789,0.028935543,0.834213582,1.350572493,0.019898693,0.000821796,0.30722173,0.75373684,1.658501735,1.295395256,0.759848545,0.1814691,0.105562931,0.398747518,1.236533319,1.480563429,1.264730304,1.942033278,0.036107215,0.022503592,0.284537904,0.090151393,0.168928343,0.267664373,0.083594536,0.359327282,1.40605E-06,1.59086E-06,3.877590812,2.841277378,0.002838094,0.008012516
12/06/2018 03:00,0.119072675,0.119203916,0.00157622,0.025120121,0.912737225,1.230719526,0.019961124,0.002690415,0.335332029,0.581473253,1.549916351,1.388770316,0.56376229,0.250948997,0.175060107,1.57839981,1.423441253,1.571205127,1.147632326,2.125475733,0.035792478,0.026036768,0.210736813,0.053395535,0.198548054,0.101790903,0.113619997,1.535888108,1.41283E-06,1.59351E-06,3.672458638,2.813678095,0.002568299,0.004510159
12/06/2018 04:00,0.103376632,0.211034821,0.00187739,0.029345903,0.950549984,1.390350955,0.015622954,0.002081396,0.39413871,0.59248055,1.807122199,1.418329981,0.623264984,0.272081504,0.10785477,1.432976518,1.368305351,1.331197636,0.952914402,2.371238402,0.025517186,0.020173023,0.388315072,0.042726935,0.24418872,0.109372264,0.06343366,1.370767424,8.01275E-06,0.005394391,3.70822604,2.674811192,0.002420663,0.009273252
12/06/2018 05:00,0.103269847,0.162084824,0.001931702,0.025684021,1.03202168,1.503027912,0.014535972,0.00798078,0.302151474,0.646834911,1.833833018,1.497061419,0.666870077,0.202814837,0.283821556,0.708698836,1.29421696,1.47549265,1.01137296,1.972572765,0.027849385,0.01992565,0.380876743,0.050437512,0.154844523,0.125272811,0.235044918,0.648416368,1.41532E-06,1.60028E-06,3.569828877,2.822786784,0.002510576,0.006007051
12/06/2018 06:00,0.127957565,0.309523711,0.001622316,0.024172625,1.037089785,1.120247831,0.012694279,0.000461577,0.254060917,0.607112779,1.598216598,1.419936186,0.634345334,0.21844859,0.522096217,0.492788339,1.26548202,1.086808517,0.991332258,2.18836506,0.026722518,0.033048646,0.459193027,0.126284915,0.172091752,0.104905652,0.47709528,0.42479499,1.41578E-06,1.60221E-06,3.363048819,3.442685244,0.001774598,0.001747952
12/06/2018 07:00,0.268083779,0.355933812,0.00791506,0.02498146,1.081649385,1.212866949,0.016605415,0.000405521,0.362393215,0.568208277,1.604450055,1.686256673,0.579208719,0.25558982,0.998112665,0.618431988,1.292299911,1.056853188,1.119362483,2.469827071,0.01972926,0.03214888,0.436348568,0.080194951,0.178208058,0.112590623,0.947350501,0.573386867,1.41192E-06,1.59457E-06,2.681172301,3.525476896,0.006446166,0.006830651
12/06/2018 08:00,0.174746076,0.16338716,0.000862848,0.027855292,1.131898781,1.335961021,0.012064012,0.011434113,0.335886297,0.595077623,1.650785978,1.557149202,0.642370081,0.232511095,0.570281627,0.746436029,1.217657441,1.23896501,0.986531262,2.286275369,0.01890884,0.053529095,0.374472438,0.057335228,0.192913147,0.13068888,0.518543787,0.692608288,1.40866E-06,1.59242E-06,2.661301726,3.273261659,0.003441581,0.002680102
12/06/2018 09:00,0.124341562,0.151596878,0.005233676,0.026653666,1.037972346,1.239174521,0.015768969,0.000437095,0.322060618,0.495099125,1.528469401,1.333896102,0.525393578,0.215369771,0.178890023,0.932111956,1.158431755,1.169189891,0.933496993,1.872297988,0.018419781,0.033890408,0.265418202,0.071003687,0.201188712,0.063965413,0.111489537,0.867517929,1.41101E-06,1.58123E-06,2.265934864,2.564639478,0.002083978,0.006573531
12/06/2018 10:00,0.234199128,0.093939896,0.001358071,0.023496822,1.592093872,1.130642343,0.011285467,0.000767871,0.348970762,0.619372319,1.359594188,2.145655233,0.675695542,0.257534401,0.148666776,0.926951241,1.128560784,1.12227601,0.892664609,2.202246089,0.023214498,0.027522425,0.466670602,0.078318368,0.209548164,0.17430575,0.109542709,0.874350694,0.005396255,8.05058E-06,3.058436356,2.930403152,0.002447016,0.020712063
12/06/2018 11:00,0.137439795,0.112495889,0.004169626,0.030271753,1.170570677,1.275593532,0.014063581,0.003377094,0.313393002,0.597118754,1.481890026,1.609563534,0.655685897,0.202425941,0.156501578,0.982589374,0.948508793,1.098514472,0.859622458,1.515693088,0.026327539,0.032100011,0.255174767,0.039347523,0.187711556,0.193453646,0.10007309,0.96463504,7.95947E-06,0.005391736,2.663043111,2.226315467,0.002095284,0.004586196
12/06/2018 12:00,0.125386062,0.186017657,0.003567743,0.033607843,0.826847085,1.034340327,0.012436438,0.002616495,0.324461772,0.560658161,1.335947061,1.077209368,0.584811389,0.213678884,0.1324068,0.363733338,1.032530811,1.209832146,0.797024459,1.436308405,0.034357395,0.065168674,0.186052096,0.054627802,0.164619243,0.13901675,0.075282335,0.338221974,1.41379E-06,1.59952E-06,3.001299778,2.283893254,0.006543106,0.014742866
12/06/2018 13:00,0.129008743,0.207182049,0.012229472,0.029267906,0.73119334,1.16343036,0.014442607,0.008033174,0.463465914,0.351906898,1.518854953,0.869691522,0.35609599,0.222284855,0.187058412,0.23069208,1.089222482,1.161207258,0.95684316,1.20811638,0.0362968,0.075429652,0.226763485,0.061645814,0.159490534,0.185269092,0.144347816,0.163926258,8.05049E-06,0.005393495,3.01935325,2.573337556,0.002458513,0.081983291
12/06/2018 14:00,0.202500757,0.192132627,0.017741382,0.033077315,0.5880955,1.482052197,0.017999316,0.008148587,0.514473634,0.250203445,1.819856983,0.873780755,0.244296688,0.196899155,0.41450741,0.644857696,1.25071787,1.387340118,1.118455286,1.217025867,0.029236928,0.09721288,0.28106358,0.086821774,0.129588853,0.124256871,0.339385051,0.593100749,1.40097E-06,1.58629E-06,3.45760447,2.458690604,0.002977687,0.001722488
12/06/2018 15:00,0.177352952,0.217273732,0.010324293,0.037836603,0.495300476,1.535412722,0.016866956,0.002832519,0.488053236,0.934295187,1.929638904,0.786651252,0.834609251,0.170284223,0.550681061,0.868595196,1.411092833,1.045695181,1.358676661,1.472040444,0.043220741,0.117187057,0.173318409,0.121388547,0.145324076,0.090253651,0.490950044,0.830452415,1.41585E-06,1.59201E-06,2.976430584,3.061645186,0.002041131,0.002884867
12/06/2018 16:00,0.22645078,0.161949518,0.01807345,0.014480034,0.500934309,1.824653234,0.020015548,0.003285944,0.55003245,0.680005682,2.272061732,0.846475502,0.607068283,0.22398129,1.107830338,0.323294043,1.969198275,1.134746124,1.644780033,1.975307222,0.078003417,0.110104428,0.259502146,0.133273957,0.149277531,0.099290859,1.058715773,0.283274079,1.41888E-06,1.60282E-06,3.311484755,3.986521299,0.006694916,0.002598999
12/06/2018 17:00,0.226927268,0.19602862,0.016746207,0.046824578,0.489203033,2.785525822,0.026850499,0.004983892,0.522453144,0.338509711,3.163772465,0.797065538,0.263570235,0.187697152,0.70757983,1.498678172,1.810804239,1.232994149,0.806515633,1.442847214,1.024787564,0.393120402,0.176825609,0.2118385,0.12988514,0.107827912,0.666527238,1.446136686,0.005395969,8.04366E-06,2.664879982,3.793937515,0.002056344,0.005955205
12/06/2018 18:00,0.24798732,0.224425209,0.020503636,0.029284733,0.524642474,2.496659777,0.025364189,0.004619122,0.530756098,0.301651248,3.00654534,0.802674861,0.296417006,0.178855688,1.492043567,1.211792284,1.665832029,1.373120861,0.853854846,1.258568876,1.157946049,0.447095589,0.209870728,0.280876643,0.164809554,0.099432111,1.43201237,1.163404204,1.44404E-06,1.62426E-06,3.679865928,4.604066638,0.0028298,0.002461819
12/06/2018 19:00,0.186400066,0.160919097,0.022535347,0.031340321,0.70899733,2.703344383,0.03317845,0.010547529,0.61729481,0.933407955,3.137965294,0.857846297,0.919302115,0.29529054,0.973179681,1.118368746,1.537055597,1.305674356,0.57826513,1.049289165,1.103643658,0.522080451,0.16679274,0.385185571,0.24201788,0.11484092,0.87496646,1.079785802,1.40939E-06,1.58879E-06,3.543766824,5.141101021,0.002438127,0.002951449
12/06/2018 20:00,0.166740669,0.174913684,0.022977858,0.029145925,1.057536156,2.559768862,0.023268569,0.003278369,0.562664161,0.335502152,3.00367763,1.32303111,0.294803895,0.28141829,0.792307048,2.861989275,1.499531386,1.239356214,0.409878191,1.281016698,1.021891862,0.519653106,0.129750962,0.242611093,0.212704508,0.106512328,0.750498726,2.824375194,0.005395961,8.0039E-06,3.473160455,4.758704791,0.001956683,0.004304213
12/06/2018 21:00,0.194153578,0.146909748,0.015313975,0.041985171,2.075494144,1.754123551,0.027673163,0.009052687,0.735158542,0.300300339,2.098005383,2.273327727,0.302941536,0.45035139,0.862094717,3.354719497,2.263209773,0.735246515,0.306508804,0.929542965,1.023484333,0.502121599,0.195756617,0.204443274,0.404316111,0.096088518,0.771369047,3.327088455,7.94935E-06,0.005393199,2.197989105,4.568499676,0.003089196,0.00911173
12/06/2018 22:00,0.145547328,0.08592177,0.009770019,0.042368309,2.055873942,1.835694416,0.026349787,0.004139119,0.470637287,0.829049196,2.178383628,2.216088691,0.826967031,0.226568159,0.44076122,3.064080425,2.736010444,0.348915229,0.278361526,1.128601876,1.23238909,0.557033409,0.071633263,0.082705737,0.208475742,0.111491631,0.366825791,2.996937646,1.41182E-06,1.59322E-06,1.688677757,4.595996913,0.006849251,0.008843387
12/06/2018 23:00,0.113267839,0.115076733,0.013956744,0.031247983,1.984879764,1.612386624,0.020605229,0.004426563,0.301217699,0.628347434,1.950564601,2.093137681,0.661224639,0.170772849,0.272519107,1.31366974,2.662970766,0.5789402,0.325516994,0.865315161,0.955711809,0.515164338,0.059710271,0.025666638,0.156365784,0.103786443,0.186724093,1.28998124,1.41281E-06,1.59353E-06,1.308779845,3.725161637,0.0028187,0.006002037
13/06/2018 00:00,0.093171859,0.131672624,0.015521634,0.025863125,1.949867629,1.742947414,0.021077474,0.002293532,0.315473907,0.262586863,2.052886564,2.065616193,0.275163796,0.229481028,0.332307365,0.668365975,2.460982275,1.221487022,0.381664384,0.916424107,0.90558735,0.432053924,0.054786767,0.017944326,0.168749596,0.094464387,0.099871918,0.633661734,8.09616E-06,0.005483392,2.230767931,3.667017209,0.002262882,0.005711613
13/06/2018 01:00,0.10094895,0.128682511,0.013361363,0.029431279,1.399771127,2.244610703,0.020384091,0.002107422,0.341589531,0.315650391,2.574701164,1.537432568,0.33216783,0.274746016,0.258059217,0.260769316,2.132005386,1.285164061,0.418138559,0.822440388,0.959974793,0.346832598,0.068975682,0.036872849,0.246821444,0.10521652,0.062562653,0.214659348,1.40444E-06,1.58711E-06,2.392474495,3.61003303,0.001626604,0.003846497
13/06/2018 02:00,0.102518149,0.129463858,0.00775088,0.027409293,0.977133192,1.554306246,0.017035716,0.002625233,0.323900204,0.87128293,1.917200479,1.127212223,0.861362743,0.259313481,0.573639628,1.051869141,2.52749792,0.77741094,0.316151902,1.04810113,1.152783196,0.315571415,0.034156917,0.018516161,0.239979712,0.133412614,0.442861373,0.995637559,1.41374E-06,1.59729E-06,1.450029315,4.028840119,0.002531867,0.012488346
13/06/2018 03:00,0.091214609,0.137816241,0.001745186,0.024395116,0.95140529,1.527096844,0.017161513,0.013853494,0.308312756,0.350721635,1.838168496,1.064266256,0.401068241,0.256721342,0.213608602,1.638346521,2.291761872,0.41107338,0.330629953,0.901237069,1.084810121,0.294267813,0.05512788,0.027091067,0.218741957,0.148913968,0.155517759,1.615776637,1.40295E-06,1.5886E-06,0.798991135,3.150355389,0.002179504,0.010905399
13/06/2018 04:00,0.098993528,0.127868155,0.005450257,0.042297373,0.540734698,1.415203291,0.015525453,0.000706411,0.278888561,0.234576893,1.732648434,0.65222524,0.23180158,0.219838393,0.534849898,2.329242029,1.389091742,0.362099383,0.351585223,0.881056099,0.933000667,0.395514112,0.058972617,0.02616445,0.200775181,0.114334166,0.485267626,2.271867147,0.005396843,8.0173E-06,0.767039513,2.66710865,0.003838934,0.008523926
13/06/2018 05:00,0.082299917,0.101187191,0.001145088,0.024537514,1.035180425,1.974823328,0.015367415,0.002376541,0.205852581,0.767620928,2.28225291,1.167528022,0.781785125,0.166277719,0.58114961,2.724727652,1.943200638,0.486858766,0.389066496,0.94529307,0.916165736,0.29743231,0.039413751,0.038790841,0.154077878,0.157625264,0.548361884,2.681190992,1.40495E-06,1.59318E-06,1.067533255,2.931057506,0.007364034,0.008565549
