Days,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
22/11/2018 20:00,678.9294823,1051.81692,1868.274239,2560.113541,923.0123101,2149.957938,2091.421183,1380.923907,204.8452412,167.6613177,208.5132941,525.0950181
22/11/2018 21:00,665.1896826,900.957832,1975.161905,2459.175281,716.127003,2157.110165,1889.489848,1357.444481,183.906114,210.3689217,196.7123243,306.9393376
22/11/2018 22:00,619.2366699,860.7238535,2097.28408,2748.973922,927.2359459,1582.987454,1774.065752,1622.128365,183.1892364,198.9622559,185.2594834,160.0660927
22/11/2018 23:00,794.6470192,938.3736343,1939.908866,3075.993962,983.5544189,1701.12498,1836.095749,1526.04992,294.0928692,230.0232075,173.8474484,138.9541801
23/11/2018 00:00,703.4061731,940.6437844,2019.094102,3112.497388,680.1204273,1763.384153,1823.419375,1360.264218,250.1894753,198.5160992,180.9009186,187.2327453
23/11/2018 01:00,631.6746597,899.7535876,2350.784274,3208.304701,929.6724039,1518.066886,1897.41114,1574.291303,507.073816,96.97976198,256.34501,194.8837213
23/11/2018 02:00,583.4150734,783.9335527,2596.956867,2736.445553,937.15672,1638.972277,1793.997703,1850.835707,453.131059,115.0008841,231.4917198,170.2221185
23/11/2018 03:00,519.5456308,1140.789143,2220.195475,3762.277545,1098.120456,1714.229032,1917.591656,1573.331627,564.6918561,213.434403,202.6669263,204.1739985
23/11/2018 04:00,440.6409825,1100.535033,2825.143057,3585.84574,770.8339904,1929.087956,1971.392613,1437.03289,681.3230216,173.322324,223.1821594,118.5632053
23/11/2018 05:00,479.3753101,1226.348189,3696.517444,2752.308578,687.6917398,1762.805072,1806.33668,1366.197529,409.2973095,112.2348138,338.803526,186.5493142
23/11/2018 06:00,484.8738216,1356.800976,3250.347999,3224.773571,818.5893178,1774.463611,1928.086919,1566.618796,288.3952658,109.1072175,340.5935993,196.3203209
23/11/2018 07:00,373.5644347,940.6671356,3553.222654,2393.169983,681.9626671,1994.622472,1914.255785,1322.618673,334.0812675,133.536639,329.4555114,172.1454081
23/11/2018 08:00,422.3252555,886.5370445,3031.207018,2160.33362,715.6646152,2646.604788,2222.68019,1385.236172,289.339641,143.9575329,369.4797744,623.5914772
23/11/2018 09:00,535.7844764,437.1411577,2611.250501,2484.733398,829.3326476,2810.801434,2400.661805,1681.304269,492.7752771,118.3355501,339.8565549,481.4101619
23/11/2018 10:00,606.8807665,1068.908125,3202.62457,2161.22062,911.7043605,2299.535556,2259.43777,1999.896617,455.3047592,122.7484734,320.7403741,206.5544829
23/11/2018 11:00,547.2843231,889.0160004,2675.340124,2261.860888,877.3703264,2468.253321,2473.087447,1664.838691,294.0682393,138.5044679,337.3194557,370.6188545
23/11/2018 12:00,527.4056946,808.9998196,2688.417923,2291.784452,895.0333949,2236.657566,2261.000708,1630.528916,406.8597425,170.3118026,363.128292,182.714953
23/11/2018 13:00,392.3842901,791.2272871,2531.690975,2340.573759,1040.072951,2466.345612,2229.668706,1608.804735,268.1153112,172.501849,428.5979223,191.0856435
23/11/2018 14:00,546.0221181,911.8842881,2408.610315,2648.320303,1271.048295,2465.739866,2325.007632,1565.12039,391.5324015,175.6366667,456.096479,227.4814313
23/11/2018 15:00,628.34308,1016.137094,2729.090948,2697.968935,1373.55676,2195.675485,2345.884759,1815.963162,440.2360079,145.3826161,595.6854818,152.1998866
23/11/2018 16:00,544.33364,550.0423579,2205.735591,2088.881964,1163.279611,2443.376293,2350.351722,1529.978348,563.7245961,185.1692423,1112.542671,310.336309
23/11/2018 17:00,522.1025698,978.7472636,2104.561142,2609.800185,723.3721273,3282.988036,2355.284262,1954.255857,379.2829282,170.1316015,1190.881908,303.0033336
23/11/2018 18:00,517.2119002,1058.43313,2040.380479,2509.01226,538.0920235,2884.051197,2153.21883,1406.453864,347.1875919,242.0960902,1262.566315,237.0441862
23/11/2018 19:00,449.3544201,1122.221777,2062.771677,2646.170142,846.5105841,2926.886863,2310.965708,1618.825842,355.1760612,234.3937519,1320.140081,228.3419916
23/11/2018 20:00,414.9124267,1239.191739,1421.467529,2972.943692,1031.55193,2574.563698,2479.588541,1468.063129,349.2882896,264.2935993,1341.072659,352.7614476
23/11/2018 21:00,315.6292238,1358.746108,1720.370695,2850.98278,825.0533882,2182.267337,2272.44431,1461.192114,325.1266343,218.0525543,1496.702729,232.0337455
23/11/2018 22:00,353.479557,943.1199348,2096.381268,2039.828765,923.9657979,2083.564432,2390.158723,2129.171421,315.0136391,292.4368549,1498.089333,337.994848
23/11/2018 23:00,403.3004,997.444385,1356.10584,2702.184597,1149.925432,2219.253057,2296.589068,1802.075215,416.7825362,246.3942526,1441.961553,295.9657979
24/11/2018 00:00,382.1453938,996.9872721,1541.10226,2491.591464,964.1965555,1980.615307,2147.382222,1650.997191,469.4041227,261.2099212,1371.603673,236.6009299
24/11/2018 01:00,373.8725951,1114.77512,1229.01595,2769.449447,872.28934,1847.020328,2094.965844,1383.607062,676.9163077,157.3050738,1396.045188,261.1188001
24/11/2018 02:00,368.1771555,1234.246432,1304.037615,2700.040993,944.2993595,1868.77179,1909.885594,1146.744674,562.0285226,284.842544,1324.300341,271.402921
24/11/2018 03:00,400.7800103,1013.710834,1268.534486,2275.900673,1146.370295,1947.780117,1772.68066,1206.145788,349.0318643,253.8165409,1284.990938,268.6296131
24/11/2018 04:00,379.9219047,1599.659424,1024.903278,2223.237786,758.0798301,1690.479617,1492.094616,1117.243469,273.9734856,236.481743,1146.639511,332.0875247
24/11/2018 05:00,504.6222867,1574.985592,1356.666385,2543.847029,674.0544561,1451.81397,1154.156855,1159.45155,312.4267039,244.5064106,1020.089329,275.3043668
24/11/2018 06:00,470.9701834,1362.609087,1375.623797,2633.574059,843.4804851,1854.19214,1381.038098,1240.493023,326.1607114,182.063453,995.7651016,229.9486371
24/11/2018 07:00,512.0446647,1267.063597,1450.275039,2498.667712,860.1069886,1729.322175,1434.34056,1218.537307,438.5758746,307.7730206,818.6926396,263.2507824
24/11/2018 08:00,636.401128,1231.974569,1586.280377,2567.897539,1079.413331,1661.543688,1197.623356,1368.065351,285.4349958,603.8381562,692.4249961,651.4774971
24/11/2018 09:00,581.2245001,1242.691303,1669.011847,3091.941008,815.0969577,1617.397551,1366.936884,1075.986236,285.7937462,100.1222972,686.9211689,365.9230425
24/11/2018 10:00,563.4126643,1135.180848,1949.607743,2400.351509,630.2149678,1809.743281,1655.715343,991.2941034,296.6700221,118.9555719,813.9246416,265.3130247
24/11/2018 11:00,530.9158689,1274.528304,2609.020705,2193.263347,829.1922118,1667.760731,1466.029354,1160.758375,182.9977098,184.733413,877.532835,211.1868035
24/11/2018 12:00,507.7784027,1375.452436,2497.949691,2524.38259,494.0636316,1578.65342,1428.177136,968.4457111,284.0246886,88.17787887,833.056943,230.1897836
24/11/2018 13:00,516.7017542,1373.229016,1913.686141,2247.762279,606.4500571,1945.538971,1677.451086,1043.249809,265.0299781,101.74071,825.7903261,220.2786078
24/11/2018 14:00,508.0956961,443.3088347,1803.464194,1220.000587,515.3418191,2452.251814,2026.616089,922.3716446,266.8254542,1218.982512,788.7417466,235.0046326
24/11/2018 15:00,554.8189276,577.1636848,1867.978623,1550.462499,458.6751576,2134.607869,2026.563719,823.4746884,360.117301,422.0767539,782.0841958,180.9071991
24/11/2018 16:00,596.4572917,589.7127348,1762.228376,1578.192163,798.2692713,2065.01795,1833.544564,1185.82935,344.2837507,1157.202302,642.4722894,231.0907987
24/11/2018 17:00,504.6363545,253.0313759,1556.656493,1105.195243,896.0115295,1673.239725,1586.012683,1401.165003,288.3572408,345.2078262,638.8121812,199.8349497
24/11/2018 18:00,447.8525562,564.5483966,1792.460736,1835.197699,853.3706837,1656.647238,1867.741469,1831.626838,319.7301921,111.7113683,658.0012365,467.8164465
24/11/2018 19:00,461.2126044,458.7677623,2060.587025,1480.054328,764.3220701,2206.592702,2111.752782,2229.4819,358.5384091,539.0162654,651.6411412,214.5334936
24/11/2018 20:00,415.6394023,456.0667033,2264.295629,1327.883878,826.7594607,2455.883547,2499.755885,1635.445109,284.0038318,283.58478,600.9320907,213.7579706
24/11/2018 21:00,573.6446277,91.72737324,2069.61279,1650.073541,585.5505761,2618.255098,2701.024163,1418.492142,368.2277013,172.65012,613.227197,351.4015569
24/11/2018 22:00,561.0848013,895.1136643,2720.641538,2178.672516,474.6559707,2517.50776,2887.401485,1262.983103,376.9281422,1274.927649,669.3757616,311.2338073
24/11/2018 23:00,696.705228,1286.824568,2649.391931,2360.8758,445.9733429,2505.632049,2448.25511,1030.175497,325.421997,873.5688005,858.5318765,265.1380437
25/11/2018 00:00,546.5016093,782.3035457,2391.611392,1791.387594,493.5748265,3112.023886,2429.149522,1099.453201,440.7032401,363.9637629,828.0954137,203.8102122
25/11/2018 01:00,349.2535952,239.5094029,2515.70906,908.2059207,661.1542869,3196.76035,2812.71597,1646.721352,366.3379058,170.6422233,823.3554482,244.0549549
25/11/2018 02:00,284.7182414,24.60574629,1953.304052,863.1944847,710.9885987,3831.625343,2953.454057,1986.710097,275.1498467,201.5904363,726.9804124,271.8917427
25/11/2018 03:00,382.6573201,143.1924031,2605.214211,948.2638077,810.3553146,2815.262667,2900.753933,2123.049794,282.5666153,178.4081181,702.2912368,211.1163365
25/11/2018 04:00,479.1547891,778.2083521,3066.189758,1773.553781,598.4822405,2291.453009,2348.58604,1993.811561,360.06908,238.9385564,760.9720786,226.6465788
25/11/2018 05:00,456.0885933,1470.251569,3045.932122,2395.296368,565.574872,1285.107119,1485.21355,1443.201088,408.0368063,221.5980584,709.8410493,248.1657742
25/11/2018 06:00,440.1975657,1120.750499,2196.912937,2303.559093,645.55556,1837.987194,2069.484964,1558.588841,518.0279462,212.7323111,686.8951296,261.3829111
25/11/2018 07:00,568.1402014,1776.51847,2159.269473,2424.098091,473.5668687,1735.624118,1929.423746,1778.696151,260.2642867,258.299997,653.2706374,167.5075571
25/11/2018 08:00,388.9316212,896.5844794,1863.226143,1481.416683,465.0301561,2199.064713,2531.443902,1853.707397,292.2565407,229.101759,603.4788978,182.740598
25/11/2018 09:00,278.9296795,651.4474027,2649.855205,1972.906362,482.6344555,1982.269487,2225.876252,1499.615569,530.2968289,432.0827648,567.5485466,236.6532873
25/11/2018 10:00,223.0745478,1662.550737,2439.76788,2901.784306,742.343695,1779.063927,2013.765144,1877.651226,394.212545,235.7352116,416.8362086,345.3092572
25/11/2018 11:00,315.0366338,2088.190364,2221.178245,2898.626849,569.1358385,1582.704645,1904.916911,1696.684024,411.267583,196.4808982,471.0252234,229.8820466
25/11/2018 12:00,309.6732586,1478.664248,1780.211761,2604.707449,538.7265757,1565.027205,2166.37094,1147.243948,435.5537467,224.6445257,427.5421664,188.4963564
25/11/2018 13:00,333.4979959,1472.18374,1615.70834,3885.302911,744.9907883,1607.943468,2787.536177,827.2931467,258.2485178,213.7876349,440.1876701,192.4136373
25/11/2018 14:00,455.5659934,1947.356135,2144.435094,4051.09814,695.4230467,1836.043152,2335.171074,1278.96249,385.2813612,217.2471405,441.6626808,175.9864216
25/11/2018 15:00,419.881213,1054.963949,1914.627739,2376.578783,558.0095179,1910.256296,2382.574519,1857.939109,439.0270685,195.0295017,465.9778598,198.8929661
25/11/2018 16:00,405.8772094,1844.995485,2056.241948,3422.790502,548.9863166,1861.558844,2141.200149,1490.104109,431.2706205,177.4904906,426.5585111,304.3422271
25/11/2018 17:00,582.6816941,1575.681001,2393.702412,2864.556063,477.3198262,1730.731491,1901.075219,1103.96976,397.0500754,280.5198665,400.7819979,603.8362209
25/11/2018 18:00,594.2602723,1599.65326,2471.52517,3060.355688,435.9822479,1766.55126,1935.061318,1457.617281,371.652184,262.480978,374.302499,538.7824129
25/11/2018 19:00,536.0304149,1432.113266,2418.544696,3179.676934,490.0403655,1610.172634,1869.648242,1113.915723,382.9841903,208.5502981,399.4958062,227.4236532
25/11/2018 20:00,591.8334902,1052.491532,2735.06939,2857.365807,514.8898199,1665.973929,1951.834542,1533.350963,323.9755795,236.3007308,404.3624479,228.7775545
25/11/2018 21:00,514.0261517,935.8690885,2291.182836,3048.79847,740.6868804,1683.538663,1976.067789,1340.538146,525.0873122,300.0787579,389.6718585,727.4739539
25/11/2018 22:00,679.2608698,1004.992972,2384.869472,2807.390016,762.4991304,1367.794589,1838.37704,1697.463356,392.6523385,200.5514589,408.7880607,356.0485476
25/11/2018 23:00,488.7807547,1083.677203,2297.057542,3040.934533,788.7235049,1685.910458,2443.498686,1637.565956,473.5247674,171.9032081,425.6796718,480.8060355
26/11/2018 00:00,469.5473603,1105.477597,2247.024648,3537.258206,780.3291113,1588.634508,2125.34403,1375.396738,463.419224,225.5268567,369.871572,438.4152296
26/11/2018 01:00,558.6635303,1158.654001,2475.089796,3691.496725,893.1653688,1733.60789,1694.748673,1597.587095,427.4813885,196.5916038,401.1169802,248.3822244
26/11/2018 02:00,593.4174348,1128.173812,2367.611504,3628.637494,747.2836072,1734.381511,1814.12947,1399.949744,353.4574479,210.0273595,405.8664151,300.2697474
26/11/2018 03:00,853.3079788,1384.352551,2522.945674,2452.389721,703.2721625,1347.006219,1535.638877,1950.191998,381.0769354,220.3870222,381.4932906,325.8617789
26/11/2018 04:00,812.1368454,1433.497606,2352.649218,2320.796458,699.356796,1626.900891,1856.818763,2027.326949,392.624024,196.1750836,370.8217119,388.7567679
26/11/2018 05:00,695.125149,1671.869526,2389.310558,2905.047847,664.1525828,1451.957222,1553.499781,1487.679692,568.6883868,216.6437352,422.6617641,202.493681
26/11/2018 06:00,553.7769038,1504.709644,2907.033643,2573.635515,717.0126854,1613.077298,1624.572218,1372.701591,392.1863133,263.6512111,361.5666066,203.2799358
26/11/2018 07:00,494.1811722,1513.460391,2213.650257,2597.351554,885.4754632,1781.534269,1736.567928,1529.518015,258.0952547,209.0371459,344.4393154,206.1061214
26/11/2018 08:00,408.3968938,1576.124877,1813.544819,2574.030777,725.6858174,2248.612473,1793.35659,1244.741105,353.3500337,203.2141731,461.4478315,224.8123556
26/11/2018 09:00,486.4927124,1014.72776,2886.855553,2377.463758,794.6436716,2357.860163,2052.393155,1516.462164,697.6094733,295.9992953,376.7338412,162.2450157
26/11/2018 10:00,471.4143502,1088.137148,3050.046187,3210.585829,825.9942706,2151.897543,2025.83508,1696.780557,510.6064964,295.4823897,332.5019377,166.9751955
26/11/2018 11:00,487.7007099,987.8639783,2163.543431,3584.651999,780.5830281,3496.685457,2485.758811,1306.746444,664.0793646,199.0984285,391.7735035,179.8400536
26/11/2018 12:00,453.3510466,1238.976368,2647.94197,2853.75689,989.7297241,2891.677602,2348.769489,1485.396859,439.1276859,330.8797436,453.6071831,202.9450587
26/11/2018 13:00,434.7610499,1032.951772,2043.153742,2856.92343,1053.998041,2870.50682,2246.121599,2055.55627,425.7201884,228.0572908,554.2883474,191.1992969
26/11/2018 14:00,509.4755369,924.0494736,2719.367163,2811.437077,858.7318842,2193.208191,2112.023584,1548.126635,416.7300499,231.726422,637.6400724,174.7009604
26/11/2018 15:00,584.7963841,698.1193466,3185.034964,2667.479172,739.1554162,2731.749749,2466.393165,1948.368993,484.7336145,337.7408276,615.1532562,264.5977948
26/11/2018 16:00,643.9885805,694.0122193,2889.971416,2595.006091,825.8838564,2649.040068,2227.589038,2048.14304,536.3259991,378.0757816,515.5362693,244.0661127
26/11/2018 17:00,793.4550734,760.3187509,2999.831483,2604.622728,940.2300119,2436.948694,2296.572277,1996.857265,489.1163207,159.269656,739.8694719,531.1835226
26/11/2018 18:00,1263.481251,829.6360524,4073.868123,2756.461286,845.8832384,2371.572119,2013.848136,2007.910489,433.7803448,190.0625464,1889.240333,662.5297701
26/11/2018 19:00,1575.313188,1247.282816,4570.559411,2788.501881,774.4785804,2700.545275,2530.711466,2023.647412,295.7557248,174.544063,630.5641635,237.1624347
26/11/2018 20:00,1640.598442,1380.09259,4365.826521,2815.585366,872.2766298,2695.600366,2957.64788,1726.220493,297.3172251,217.6548727,539.2831628,235.4411383
26/11/2018 21:00,1370.223753,1429.76862,4631.664776,2959.34486,936.4936376,2362.923877,2809.86148,1465.662063,352.7677916,141.4769936,749.3318347,289.3210322
26/11/2018 22:00,971.8420636,897.0495977,4425.860566,2759.803429,994.156118,2288.501325,2256.486846,1348.962979,320.2488459,190.358211,742.4401898,315.3611746
26/11/2018 23:00,681.4669616,957.2376885,3745.108356,3298.72043,902.4815172,2858.795233,2430.770746,1282.07981,351.4478781,258.3352816,723.0178947,308.9779568
27/11/2018 00:00,674.77321,926.9534975,3257.173816,2947.136694,893.2844165,2191.542041,2050.513823,1577.357568,397.6301731,145.6239854,735.3551449,448.1484661
27/11/2018 01:00,503.2369462,752.2059196,3442.442227,2948.857548,847.645714,2392.423775,2414.307121,1645.415828,271.6384709,176.4793598,678.5165777,396.1190945
27/11/2018 02:00,540.263595,960.1353311,3012.861379,3555.435816,752.5824754,1966.937379,2082.75318,1873.529638,387.9167268,174.2929814,610.8633048,405.0887514
27/11/2018 03:00,791.6884258,869.3630296,3390.468452,3225.19274,667.6326756,1757.888849,1804.309975,1818.414784,372.6966392,152.1511779,542.7566587,296.9156436
27/11/2018 04:00,508.2001618,679.2234683,2514.242572,3082.352335,851.2426296,2139.25066,1785.036409,1844.825751,449.0422949,141.108101,573.0515836,340.7029912
27/11/2018 05:00,428.8763974,836.7752399,2426.545277,3046.143496,686.098255,2218.113267,1864.367068,1849.304042,347.0473648,138.8192242,528.2368547,210.0370767
27/11/2018 06:00,431.1384471,904.8126425,2478.296386,2914.96869,684.6681897,2383.092327,2131.624919,1787.808212,391.2072697,86.60739335,502.1510059,208.5121098
27/11/2018 07:00,416.117518,835.1818115,2507.347534,2255.081057,722.5785818,2514.457845,2149.043066,1535.288375,354.7716654,436.9075602,477.9203504,203.2480817
27/11/2018 08:00,441.1968628,836.1731914,2574.709142,2567.103812,640.6513738,2447.088074,2244.586026,1467.402276,338.3414237,200.5397999,506.5196694,181.290981
27/11/2018 09:00,461.2642462,702.1925669,2496.025986,2950.463586,662.5423393,2477.200026,2575.543548,1039.760265,257.4752595,108.233567,438.9978612,199.74259
27/11/2018 10:00,485.1421386,665.3649164,3057.167196,3561.015745,925.316178,2574.246859,2571.036864,1147.884972,318.5743074,101.2694538,408.4187202,227.4946831
27/11/2018 11:00,481.2503327,741.632424,4731.874629,3302.988969,901.982356,2288.468944,2100.785501,1126.926222,296.8536968,123.9619967,455.1162175,186.3959089
27/11/2018 12:00,587.747144,909.290916,3698.08428,2696.200666,700.2539132,2076.971455,2195.907352,1310.424919,292.068519,199.5487349,510.7510844,265.7505108
27/11/2018 13:00,434.7837704,1016.271124,3172.906704,2719.882416,536.3739323,2307.968718,2423.162693,1721.687672,391.1665449,170.1549917,580.9542234,345.4236275
27/11/2018 14:00,666.0476335,1014.737774,2726.358716,2812.275812,661.9635284,2234.677142,2391.150872,1596.596391,227.7384592,202.8566647,590.8123876,198.3481853
27/11/2018 15:00,885.6692552,1163.826245,3301.042189,3377.620302,493.3050825,1951.027997,1993.420703,1779.768696,479.0628596,240.0544132,582.6281621,180.8628416
27/11/2018 16:00,896.0221179,1197.524906,3612.70455,2704.43671,585.8553785,1820.548165,2088.687196,1445.849708,354.0258308,258.4107178,563.4579117,323.744164
27/11/2018 17:00,541.5562397,1362.38157,2609.236239,2586.883123,610.666593,1796.034867,2044.998282,1330.480113,374.0785032,191.289349,538.5426842,329.8888557
27/11/2018 18:00,338.6606335,968.2568635,1553.394492,2793.429086,597.9097805,1604.110948,2062.549369,1545.144967,283.7697528,210.9363685,558.9847143,338.3869299
27/11/2018 19:00,681.3144332,1163.609907,2925.572305,3439.823129,536.4369063,1655.263479,1838.520609,1281.226608,299.0206653,152.5413286,644.5733243,221.9877463
27/11/2018 20:00,597.0565312,1198.602002,2668.333814,3510.663017,532.3341455,1861.249617,2179.383919,1539.803308,309.481594,131.1079571,643.3859953,256.5629184
27/11/2018 21:00,449.1422283,1253.285296,2547.025634,3344.246506,498.6047864,1821.558308,1948.560596,1612.770162,396.351942,215.514658,681.6918665,326.4345676
27/11/2018 22:00,331.8338026,1175.447761,2390.420802,3215.405436,732.9576251,1916.177108,1962.720234,1596.680698,399.0855873,182.0620785,626.8265276,297.7478769
27/11/2018 23:00,294.0423493,1551.273048,1853.816155,3465.135571,581.6757069,2107.389621,2000.688698,1629.54278,470.5981895,125.5333539,586.0475271,210.2554117
28/11/2018 00:00,236.5371398,1439.03037,1507.5369,3571.060725,623.1276507,2370.147973,2226.584574,1510.293454,538.0615312,177.3505884,592.7162149,254.4126579
28/11/2018 01:00,305.048027,1328.181287,1687.053577,3307.394507,657.1897373,1480.604389,1418.711096,1445.034829,371.3662998,126.7060938,541.679992,582.4969419
28/11/2018 02:00,400.9101108,1265.870356,2462.925284,2557.062345,667.7824246,1427.030662,1481.72559,1472.735232,327.3750333,105.8254442,587.1182772,220.7641868
28/11/2018 03:00,361.3982442,957.8248348,3208.071023,2258.864848,621.2619758,1786.657323,1618.080344,1341.273612,276.6140409,121.1358721,572.8192661,388.5521032
28/11/2018 04:00,273.11426,1052.845974,3274.860151,2330.144901,592.6538422,1746.727532,1353.836636,1619.382477,338.4092868,190.3915298,559.5863558,562.7787194
28/11/2018 05:00,298.1006555,1127.33989,3306.84807,2713.459266,751.2994767,2071.749824,1247.757999,1861.670233,59.98508192,152.0336171,644.6709143,566.2095573
28/11/2018 06:00,228.3077004,1244.953818,3352.650469,2653.929703,861.8210589,2782.152561,1581.683374,2258.770114,439.5741407,250.706928,663.237199,365.2424039
28/11/2018 07:00,281.8343796,1307.402926,3437.31726,2622.321586,968.7834864,1505.653473,1433.67541,2377.235794,409.4336259,323.9177365,646.2748496,222.3828885
28/11/2018 08:00,298.4593999,1435.40891,2791.50231,2613.242551,599.5802935,1316.794778,1195.270226,1906.649685,400.2171442,447.4660322,653.1284435,237.7881421
28/11/2018 09:00,273.5997966,1147.125243,2654.463215,2618.421704,669.5205145,1668.834581,1333.973797,1780.6883,535.0096956,508.2741442,624.2667053,418.740192
28/11/2018 10:00,43.08878869,120.2029525,3068.230047,4093.055767,801.1108737,1810.6481,1623.009221,1596.736935,635.9800225,257.0951874,692.1081428,584.2918706
28/11/2018 11:00,218.5577883,520.6752416,3553.976836,4219.297212,739.5702353,1562.409291,1376.019578,1202.503947,659.8231444,126.813504,992.5347561,240.771938
28/11/2018 12:00,436.7764006,1294.182902,2385.899271,4640.342523,861.8968175,1522.957557,1438.628345,1296.403489,745.3797094,146.6757226,848.2812672,224.9346454
28/11/2018 13:00,515.364136,1135.832557,2642.293263,5017.672321,932.4650891,1316.513847,1228.871058,1392.355682,534.5499302,254.7852242,556.243935,233.0365816
28/11/2018 14:00,545.6159492,441.259642,2278.797339,3469.040267,1059.090023,1557.415965,1636.940765,1428.22855,481.7619415,572.5890552,545.708018,275.0876578
28/11/2018 15:00,468.7913009,350.3478226,2597.484521,2512.989639,724.5643745,1761.079835,1489.22829,1914.793609,363.3103772,564.5832547,577.8630938,330.5037768
28/11/2018 16:00,541.5825784,338.6527397,2939.73198,3264.710548,590.1018702,1370.347358,1435.764379,1436.7822,377.3354316,617.5986528,526.5195479,570.2294878
28/11/2018 17:00,510.1680859,1283.774581,2485.460291,4024.428817,544.2963406,1325.655613,1499.800632,1352.094176,385.1074377,358.928645,486.659007,975.9621515
28/11/2018 18:00,560.297337,1026.653276,2403.406407,3271.498176,636.8769162,1462.030203,1523.99623,1447.556344,378.8500801,194.9889438,544.3974021,303.0947954
28/11/2018 19:00,637.0974799,1157.712114,2817.589006,3494.431647,643.7345338,1284.481286,1370.614587,1551.232492,201.1657481,181.0591775,603.6677117,327.4133188
28/11/2018 20:00,809.3041315,268.3494721,3229.532157,1725.138513,711.5770941,1290.904378,1256.04341,1674.591917,230.5816179,313.0963284,773.9298359,411.0330199
28/11/2018 21:00,657.5748945,679.3402023,2489.152959,1797.664075,607.6609916,1488.041601,1312.280686,1223.662943,207.7296841,188.1784547,610.3102839,445.6393216
28/11/2018 22:00,458.353182,419.1712022,2228.880423,1273.978296,524.7806408,1912.512684,1825.681552,1573.824744,384.6242177,227.6351864,807.4356295,391.2648898
28/11/2018 23:00,330.1227602,1169.092851,2492.590433,2337.942974,619.0547907,2030.124397,1991.480897,1669.524055,330.732112,147.1456316,792.405807,305.8013161
29/11/2018 00:00,427.5989317,1107.047628,2735.606369,2460.05956,519.6683071,1976.642577,1978.957912,1363.771215,316.9883981,186.1590538,716.8549655,371.0169588
29/11/2018 01:00,306.3811456,1116.859232,2561.12508,2271.841097,547.0264861,2028.585376,1807.735055,1720.711405,324.2937144,323.1108222,761.855042,309.0668063
29/11/2018 02:00,565.1527338,1109.787864,2888.551641,2489.178723,478.7295848,2663.020596,1735.313742,1449.55462,202.9456675,188.6156178,732.8554145,489.0709864
29/11/2018 03:00,696.2435593,1085.868363,3126.601971,2192.529045,448.2397571,1864.04588,1823.762861,1561.61832,230.084961,190.0370579,823.106993,443.7270369
29/11/2018 04:00,910.720852,1225.578731,3387.477948,2268.117632,400.2405741,1738.061518,1602.336567,1433.23012,236.5122294,170.7204186,800.5688572,609.9309754
29/11/2018 05:00,1069.372108,1167.056336,2477.437743,2277.071947,440.478248,1466.830789,1312.358039,1202.653147,562.3608648,186.1845321,998.1136872,296.5925542
29/11/2018 06:00,1067.222381,1214.145386,2458.826772,2185.015515,445.9572021,1409.118516,1280.371662,1450.824042,492.7458174,124.2067015,1014.689309,312.6037695
29/11/2018 07:00,1013.176336,1246.419298,2418.237194,1891.151315,494.598903,1384.393933,1253.981298,1548.214135,401.0114309,124.6039112,987.8172846,347.2915111
29/11/2018 08:00,997.1123033,996.1369243,2372.564061,2351.91148,636.3002983,1567.42086,1327.369445,1311.581655,348.3199488,292.4300534,965.321431,374.7778792
29/11/2018 09:00,813.1528927,663.7971428,2059.518365,1681.94005,602.1969577,1827.800228,1725.611751,1822.791159,374.1371159,307.7497495,1085.432845,251.2754306
29/11/2018 10:00,623.7275855,1096.998271,1949.882148,2035.564079,635.8610072,2000.287166,1722.628904,2388.032767,613.7601342,193.0662268,1103.285262,251.1519298
29/11/2018 11:00,689.4447002,1193.872601,2098.36415,2260.953698,622.9757072,1937.664467,1460.950778,1892.668868,487.0549385,256.3237922,1340.768936,330.8911991
29/11/2018 12:00,675.0079122,1281.392406,2281.498821,2576.371808,567.4594292,2243.748877,1823.200418,2114.320413,329.8092206,224.5337052,1489.53017,365.7700604
29/11/2018 13:00,561.1765913,985.3393735,1929.66937,2978.506898,767.4782849,2220.515974,2150.198591,2646.544143,409.6278325,227.4264271,1611.240922,322.614852
29/11/2018 14:00,741.0290916,1021.701993,2372.728993,2615.173101,769.8106373,2137.323689,1980.944979,1521.85017,375.9246067,187.7972102,1491.938273,314.8678462
29/11/2018 15:00,805.3067821,605.9916206,2577.84136,1538.039075,1079.344429,1711.839581,1743.083102,2066.584146,343.6922928,241.2777883,1530.73248,383.0181601
29/11/2018 16:00,864.4144114,1036.962544,2859.980768,1856.294769,935.485619,2002.200445,1877.543672,1643.56018,506.2697019,282.4210075,1637.502687,325.6665427
29/11/2018 17:00,793.3723906,1354.216992,3436.514792,3318.382543,812.6999111,2252.468532,1929.233379,1463.782216,386.2077447,296.6719947,1605.4584,294.4008389
29/11/2018 18:00,863.5113778,1264.320467,3526.982972,3325.546631,1082.174971,1709.859513,1672.950583,1893.308731,399.5982657,326.5183333,1534.524469,415.8653522
29/11/2018 19:00,759.4210594,1307.353023,2665.838049,3922.758126,1169.423843,1982.722216,1816.807045,2476.816749,420.193863,429.105816,1351.500083,455.2970339
29/11/2018 20:00,552.2075467,496.2008005,2679.003545,3070.441887,1140.283767,1751.067671,1664.062142,2370.355966,372.9483763,390.9934465,1356.840054,472.8832351
