Days,L1,L2,L11,L12,L15,L16,L27,L28
01/11/2018 22:00,282.8924141,406.7754182,3420.954165,2667.622844,919.0187893,723.9078994,923.2942713,719.7388664
01/11/2018 23:00,337.2671233,394.9294055,3419.676907,3160.548613,979.006525,823.8831775,985.6713106,819.5915591
02/11/2018 00:00,394.0277526,353.440868,3760.39318,3599.753414,839.8137101,531.3737949,843.7976365,534.2532939
02/11/2018 01:00,415.9177828,461.2347688,3761.698899,3150.605994,880.2167844,494.4162706,882.8323091,493.3047792
02/11/2018 02:00,694.1980959,338.0264819,2518.077314,2765.94831,812.3200711,527.0376608,820.0930637,509.3355372
02/11/2018 03:00,474.2067534,237.6136308,1616.942075,2522.545399,1256.909387,726.8667043,1262.471469,725.5948261
02/11/2018 04:00,295.0833705,273.8759712,1552.513073,2158.758945,864.5976743,573.4088816,871.937255,574.300616
02/11/2018 05:00,315.0772761,289.6212165,1761.120505,2379.937997,476.8652664,817.2612238,478.5552457,810.6752126
02/11/2018 06:00,268.1201095,320.542041,2205.322498,1999.283055,489.2750554,682.2708654,492.2150317,682.694273
02/11/2018 07:00,369.3879286,347.5329829,2120.550373,2594.584689,394.3743552,632.918151,394.7942992,631.4725434
02/11/2018 08:00,286.8425812,271.5967127,1805.235353,1965.298313,251.6300948,875.2296112,256.0651153,874.9720618
02/11/2018 09:00,394.5947806,198.090483,1773.480212,2001.248336,257.357716,775.2441656,261.8349781,771.5412438
02/11/2018 10:00,476.5132965,384.0011543,2446.437177,2043.465538,246.3036269,468.304824,258.8263113,471.6073173
02/11/2018 11:00,385.4593884,283.8558533,2613.243129,2121.298683,263.237355,549.9823831,263.6485395,549.5225923
02/11/2018 12:00,146.3620412,290.5292951,3143.569108,1572.991429,208.7642769,674.1144512,210.2078731,674.0786679
02/11/2018 13:00,154.0911945,176.0989514,3030.374609,1689.567165,225.0725849,899.4311863,225.5369087,901.6891329
02/11/2018 14:00,125.2450398,117.1950268,4231.512257,2190.145529,275.7505967,750.45027,276.1733081,754.9951132
02/11/2018 15:00,246.7942466,115.0852584,4102.323814,2094.803974,395.1625944,565.9873343,394.1705322,563.0352718
02/11/2018 16:00,354.2181012,289.9815715,3999.869371,2269.795174,401.4783642,735.5558344,401.5810915,734.404218
02/11/2018 17:00,401.4263906,340.2292418,3570.915984,2498.337567,550.4016015,785.6705015,550.8994969,789.2912476
02/11/2018 18:00,448.924253,254.9006621,3496.231595,3507.56785,602.9077033,590.0711034,615.5419009,590.1007959
02/11/2018 19:00,262.5468038,231.4010262,2254.530507,2109.099058,465.5013311,722.9508595,458.4458526,719.9181521
02/11/2018 20:00,298.2719264,247.1735737,2344.375689,2225.545528,410.8373468,465.0152622,412.7605038,453.4136494
02/11/2018 21:00,287.944915,131.5378641,2374.629444,2401.278726,798.400984,366.8011077,809.1879358,367.0514763
02/11/2018 22:00,217.625225,144.4925681,2716.145885,2287.566275,502.4985697,391.1258583,505.5973938,389.798862
02/11/2018 23:00,172.2338207,147.670929,2762.535228,1720.52499,447.0086152,311.6540875,449.3305101,305.7525984
03/11/2018 00:00,287.5190745,115.5244784,2972.616986,2270.032024,731.8598223,427.2920821,735.622859,428.495057
03/11/2018 01:00,426.4452912,125.5208365,2704.993672,2804.924742,687.8814026,476.5975635,691.8218647,473.4016397
03/11/2018 02:00,256.2031331,176.912565,2803.860237,2460.506391,699.9628762,557.8657971,699.5215239,556.310245
03/11/2018 03:00,178.4850642,106.6341808,2570.182191,2094.644636,765.2735119,504.9014042,769.0996108,511.2935896
03/11/2018 04:00,124.6483679,157.5634647,2669.8917,2436.209516,712.6051529,875.9933179,715.7766143,872.4419112
03/11/2018 05:00,356.1773297,140.3304946,2693.427666,2920.655613,402.8810148,503.9061189,403.3022211,501.535901
03/11/2018 06:00,346.7380546,109.1750411,2376.988862,2226.578829,657.455098,810.8329437,652.3611726,812.0190355
03/11/2018 07:00,280.690148,168.597724,2163.833784,2236.805576,611.1024702,690.6976976,615.2929259,687.6133108
03/11/2018 08:00,200.9552208,169.0019486,4948.815285,2021.599406,802.371698,508.3091979,810.9443652,514.0367294
03/11/2018 09:00,158.8987332,247.213175,3945.100783,1838.910701,742.7600338,732.5049581,750.6570184,736.3278344
03/11/2018 10:00,290.0753072,214.6627931,4195.230696,1629.791625,409.9335625,717.4990729,413.0646842,713.1308136
03/11/2018 11:00,351.3787176,168.2186757,2143.286541,1870.628038,425.1441147,861.7208498,432.6535465,866.1909588
03/11/2018 12:00,200.2867275,81.76261538,2126.254576,1822.91194,501.9906325,932.2401661,502.3275839,927.4765782
03/11/2018 13:00,174.3415353,103.4643936,2131.30584,1584.364103,941.8591335,859.4393394,948.0955316,860.1383123
03/11/2018 14:00,245.3109343,133.4238401,2403.073805,1921.488474,966.0264407,720.8306633,966.111255,725.0747839
03/11/2018 15:00,270.7003051,183.4059291,2600.922929,1655.512416,638.8244315,992.3117661,644.1247286,987.4496963
03/11/2018 16:00,197.5365757,191.3900783,2448.043422,1423.326012,332.1734763,1100.936242,337.25487,1102.245301
03/11/2018 17:00,195.9861312,291.6348473,3060.639183,1672.494543,410.1949692,965.1020829,410.1620361,961.7131559
03/11/2018 18:00,257.314217,330.1800615,2421.752157,1993.394452,238.1382763,1031.885696,237.8386269,1030.413295
03/11/2018 19:00,315.0538481,302.1855524,2484.951186,1931.379795,234.7966712,1180.113555,231.5460826,1173.820806
03/11/2018 20:00,195.7035907,395.1843635,2637.027627,1512.956761,230.8913584,1352.230976,236.1190777,1358.60697
03/11/2018 21:00,236.6185501,587.7886348,2302.924563,1932.532101,366.8611643,1460.889914,371.7609212,1459.373564
03/11/2018 22:00,240.4656829,395.5305001,2234.037654,1639.026101,238.2181706,1381.922414,242.42011,1389.756004
03/11/2018 23:00,340.5838272,485.2281241,2181.445458,1714.548269,167.9681218,1227.849708,173.9794159,1221.399564
04/11/2018 00:00,251.2782857,270.119628,1688.817417,1473.755971,225.2003308,715.3915564,224.9620162,709.7011712
04/11/2018 01:00,139.3745867,237.0469196,1714.112037,1256.112077,174.2006257,1117.546024,178.5191928,1112.561556
04/11/2018 02:00,158.1668639,320.7918288,1757.969297,1208.910169,119.6104579,905.8566423,127.9343991,906.6857654
04/11/2018 03:00,244.9156688,361.6784213,1838.756602,1283.212167,196.0345544,1035.199746,199.4503652,1027.128389
04/11/2018 04:00,175.2357124,362.8383439,2214.287722,1321.414138,241.6956054,851.7727855,249.8588135,852.7782659
04/11/2018 05:00,262.1973781,258.9512976,2189.413479,1518.856908,187.7446752,865.0012491,197.4172603,869.4741898
04/11/2018 06:00,520.4954309,318.4831861,2280.203385,1268.418559,372.3880909,1095.763562,372.866309,1105.872132
04/11/2018 07:00,472.8007525,248.7610197,2413.935923,1819.708846,393.6247331,932.1851899,393.8471119,928.7311852
04/11/2018 08:00,427.469648,141.4091573,1934.008786,1062.661363,185.4401653,950.8167522,185.534266,954.126815
04/11/2018 09:00,237.7286486,158.5060367,2040.280409,1272.828734,173.6731133,969.6845721,172.8705474,965.4808832
04/11/2018 10:00,154.4857609,331.6559096,2255.310402,1004.863186,193.8008048,972.3105406,198.2839592,968.0361853
04/11/2018 11:00,234.5075202,180.5985943,2076.880166,1169.737527,160.3005033,858.669961,168.7364786,856.6016734
04/11/2018 12:00,359.5142513,134.9197044,2122.690085,1325.479128,149.0317224,988.8324995,149.5347666,990.396074
04/11/2018 13:00,429.6859335,378.2079805,2362.856669,1285.02683,171.8742871,1050.382828,176.4611983,1049.810073
04/11/2018 14:00,192.6377582,255.2936627,2055.486105,1218.116504,366.6798099,905.4816618,358.8906887,906.3710515
04/11/2018 15:00,183.8893891,156.2651062,2090.43749,1241.096641,318.3818413,836.9618774,325.080747,831.2500545
04/11/2018 16:00,160.9894851,342.5230697,2648.508432,1352.692862,235.7637845,992.9466727,241.2235549,987.6705438
04/11/2018 17:00,180.496091,380.548289,1937.264861,1609.012902,174.6326828,920.7798084,181.3701248,920.3593087
04/11/2018 18:00,150.9746655,271.8446727,1818.813112,1461.144179,64.71516748,879.4219253,64.58590685,875.5930585
04/11/2018 19:00,408.0822694,376.3112733,2056.630535,1461.101456,35.28826725,835.7767167,29.73768261,839.0966276
04/11/2018 20:00,253.3040045,341.2178835,2329.716488,1259.871891,390.5756059,848.5334214,391.7210539,846.0704742
04/11/2018 21:00,205.0405837,523.4775515,2310.011787,1490.261727,469.1392124,679.4362846,471.4137477,676.1978285
04/11/2018 22:00,248.772286,612.2662554,2394.090572,2066.82247,629.5812695,803.217468,626.1806217,797.3374099
04/11/2018 23:00,243.2755019,617.4249223,2523.301369,1752.570115,461.2746432,905.1991788,467.0837133,904.6070972
05/11/2018 00:00,172.1512542,651.5913961,2463.101848,1262.026914,486.7553,690.6516812,484.934818,694.3412601
05/11/2018 01:00,214.097396,703.05501,2815.145551,1477.964797,516.0051097,625.6364948,519.7958053,626.5287098
05/11/2018 02:00,338.8976891,508.7904582,4034.210741,1749.150511,638.5974235,845.1637663,636.7200476,830.4905592
05/11/2018 03:00,755.7127939,573.4032143,3070.710157,2360.589894,464.3023068,970.3226761,464.1707993,972.2400374
05/11/2018 04:00,425.3406045,411.3982325,2596.643316,2781.809647,559.543136,833.8903736,564.8879728,832.3093303
05/11/2018 05:00,332.5672526,485.7323296,3671.652045,2741.430794,646.4294703,845.3846156,646.8688998,842.7731774
05/11/2018 06:00,341.9752002,401.4617162,3399.457952,2625.620545,569.6774728,852.6906821,574.5292827,852.5750185
05/11/2018 07:00,184.1198708,349.3154278,2841.26545,2054.054048,608.1465436,817.2033064,609.3915795,817.6950123
05/11/2018 08:00,185.3933021,336.9792046,3296.394072,2418.795456,689.6208296,879.3386714,690.3838866,879.5175133
05/11/2018 09:00,210.9989352,298.0635093,3551.095808,2512.689961,708.7956681,737.5375165,710.5681404,730.6067623
05/11/2018 10:00,343.149476,364.8605871,3408.30932,2693.457042,411.2445655,1209.575053,412.4351967,1214.987832
05/11/2018 11:00,466.6095983,413.7899005,3256.890974,2802.758035,342.1502016,744.4069372,346.533054,735.1015692
05/11/2018 12:00,361.0445598,329.2862152,2557.869567,2116.244699,356.5586619,829.6112844,359.3755114,831.0820082
05/11/2018 13:00,317.2738272,333.545325,2214.078034,2739.38309,265.5825698,906.496453,269.9299071,914.4764667
05/11/2018 14:00,256.3960737,270.6663794,2523.330499,2765.221931,196.1757193,517.6620117,192.68972,509.2337113
05/11/2018 15:00,589.1171953,323.0079587,2594.687532,2611.895014,282.1899097,683.4221704,283.3631183,680.3377064
05/11/2018 16:00,632.6269697,212.9091563,2172.316712,3224.818227,205.5848026,551.1323917,208.1161982,547.0733679
05/11/2018 17:00,483.3223829,198.8900175,2240.415216,3337.172668,175.1210087,882.6133082,183.8710653,878.1595446
05/11/2018 18:00,365.3149253,192.2357508,2600.60575,2939.693853,257.721357,1056.51318,264.6863472,1055.717274
05/11/2018 19:00,398.7273859,171.9872375,2305.755433,3027.477472,251.7142804,1250.641391,248.7172564,1258.308136
05/11/2018 20:00,406.4075685,237.2180221,2449.605651,3157.720901,333.4957586,1703.056206,334.3489292,1702.765195
05/11/2018 21:00,211.7079433,173.627009,2341.679043,2374.571065,874.2478067,1130.732883,870.5773907,1128.265124
05/11/2018 22:00,191.5619427,174.1502126,2399.948272,1839.546888,401.2981593,1091.597732,410.6567603,1093.511786
05/11/2018 23:00,331.099016,305.4922621,2565.776704,2126.498235,333.3206491,1544.635218,337.7774235,1545.402146
06/11/2018 00:00,173.3661954,351.9624432,2374.624249,1860.108695,336.584349,1447.8198,338.356612,1446.84646
06/11/2018 01:00,154.1774268,141.1917275,2341.231411,1828.422726,259.4841812,1434.07981,262.6028378,1426.013909
06/11/2018 02:00,166.7178411,136.4736575,3120.225248,1729.042899,227.7832694,1238.726985,231.1480623,1245.235045
06/11/2018 03:00,104.4468345,91.28639275,2252.365015,1488.152643,165.495959,1487.91814,162.1401986,1484.173391
06/11/2018 04:00,136.8669275,130.4724844,2605.016988,1751.672389,153.1877159,1697.629009,156.3413494,1688.578892
06/11/2018 05:00,165.3685039,139.3663244,2442.738358,2026.996747,125.8118507,976.3549023,128.4099473,970.9691678
06/11/2018 06:00,119.2231273,149.1682438,2024.089545,1903.780406,178.2541474,747.9996988,179.9108525,750.88562
06/11/2018 07:00,155.3714844,129.3153762,2006.027952,2112.007963,1686.687301,1458.903375,314.6121208,855.8603373
06/11/2018 08:00,165.9205939,142.6225933,2004.272741,2170.00341,147.5907552,1037.739241,83.11962896,1011.268831
06/11/2018 09:00,176.998674,166.7537613,1838.296612,2014.447595,91.30494319,778.0209379,96.01224752,774.7670175
06/11/2018 10:00,346.5992087,97.09462357,1769.760699,1960.844519,177.0583319,789.2194535,176.8886289,787.1250945
06/11/2018 11:00,287.9459653,102.2908511,2123.264973,1893.97712,206.5793949,1048.60499,207.0278144,1045.951347
06/11/2018 12:00,487.3618893,144.7995181,2174.950174,2004.114346,260.9467044,851.4306049,267.0294448,846.9428247
06/11/2018 13:00,489.0615375,214.1564781,2211.420816,2096.68804,290.7121414,726.9447776,291.4293293,728.4554667
06/11/2018 14:00,500.3724938,211.8542352,2238.913532,1913.289414,206.5838981,522.5481913,213.4284838,520.2022257
06/11/2018 15:00,551.9590385,203.1576892,3426.790319,1990.172782,196.7724192,621.6247626,201.3465715,627.224569
06/11/2018 16:00,725.2832571,340.498239,3721.643715,2285.359334,177.4721198,673.4808828,177.3885907,666.6913611
06/11/2018 17:00,650.1281455,436.8774183,3618.088099,2350.911362,217.2282093,732.5799348,214.1413722,726.514338
06/11/2018 18:00,645.6308205,437.1041458,3673.98177,2148.20875,155.0520057,553.25653,159.5983249,550.4030076
06/11/2018 19:00,281.4502526,293.128819,3784.030958,1961.539281,234.7703864,568.6563111,237.2466777,566.7406765
06/11/2018 20:00,463.5768361,320.1189271,4028.270438,2074.436654,231.7261652,554.651354,235.7385395,550.2261656
06/11/2018 21:00,469.8351579,215.4328506,4074.304007,2800.20805,167.562977,294.1926976,167.4321028,292.1855267
06/11/2018 22:00,426.1526604,241.2953549,4339.950222,3078.16407,194.0818932,292.4170565,198.0508227,295.7674523
06/11/2018 23:00,320.9578379,213.0139904,3543.142645,2695.512131,175.6792685,412.4354561,179.0992727,408.2360364
07/11/2018 00:00,384.3395567,359.0879584,3251.168676,2659.622665,197.3657605,830.4459266,205.6503309,828.9156946
07/11/2018 01:00,138.9673937,306.9124393,3061.557544,2429.424933,280.8603004,461.6778509,287.8459142,459.2311623
07/11/2018 02:00,135.4341655,295.8115549,2487.448856,2134.128965,298.2020392,588.9229312,300.0613636,591.852525
07/11/2018 03:00,252.8919948,168.686291,2167.945364,1644.880356,405.7463886,813.4654044,404.5178221,810.6950139
07/11/2018 04:00,248.649084,120.1635769,2034.278503,1495.034969,391.628911,611.5976887,392.4699631,609.0952132
07/11/2018 05:00,197.2719177,84.35331218,2270.361886,2094.02793,438.8348429,634.2344553,449.8303136,628.9030902
07/11/2018 06:00,108.2384639,91.54272241,2407.932793,3447.024919,400.2577574,656.2018988,404.353377,655.6380853
07/11/2018 07:00,85.10871683,118.8128578,2267.104218,3605.067565,358.3280662,446.6724565,357.8851136,444.3766626
07/11/2018 08:00,122.951416,224.5387521,2588.232408,4189.658066,335.160493,665.5785424,343.8572785,667.5387974
07/11/2018 09:00,139.3434474,268.5763202,2636.847756,3970.034657,307.0356737,486.8807472,310.5530042,490.2112732
07/11/2018 10:00,149.3106825,187.508601,2408.980545,4143.638315,356.6795299,507.4550052,360.7633316,501.8980264
07/11/2018 11:00,108.1905295,78.13549988,2034.512566,3969.932371,418.4841086,528.0881085,418.6249199,527.948791
07/11/2018 12:00,135.6702203,73.69910948,2177.529536,3895.795903,490.4601092,639.133249,492.5360788,636.8496736
07/11/2018 13:00,182.3634485,110.1039632,2267.747389,4109.453959,532.3986473,770.3044412,538.570743,776.7976282
07/11/2018 14:00,377.9690346,200.943303,2973.098904,4542.312959,663.4801984,715.6435159,669.6814935,711.9532006
07/11/2018 15:00,358.943337,345.9102403,3137.397854,4440.846553,989.6383764,412.9722328,988.6783673,402.5203178
07/11/2018 16:00,340.5394168,363.251605,2825.754524,4114.432885,1063.671835,616.0833492,1061.546688,612.3269671
07/11/2018 17:00,327.4228803,488.3612664,4026.100579,3808.894233,963.3983291,495.5127212,1019.807823,535.9507521
07/11/2018 18:00,332.0601093,519.9691169,3095.60387,5216.649398,1251.812071,835.3160436,1312.989156,888.1967896
07/11/2018 19:00,354.4688975,364.0486759,2815.914406,4108.634731,957.3303206,593.4659341,956.862468,593.8993066
07/11/2018 20:00,361.9161586,250.888909,2689.853857,7102.552976,669.8434588,766.4299259,670.1261935,763.7860462
07/11/2018 21:00,476.5576759,193.0216773,2581.565182,8356.831145,719.9439106,964.8850433,721.8779592,960.3218918
07/11/2018 22:00,400.4445841,231.6406354,2221.209927,5982.917763,844.5450287,965.1202619,852.3071769,960.908807
07/11/2018 23:00,387.3667976,210.2225113,2559.923192,4432.238407,628.5294611,263.4847463,634.6037096,266.5306648
08/11/2018 00:00,283.0106838,238.7058815,3227.933104,2994.837425,648.7299012,195.2056997,651.8045053,192.3514242
08/11/2018 01:00,319.0846912,199.0866793,2386.223424,2015.482583,872.003264,199.0358541,883.4135403,197.6655384
08/11/2018 02:00,383.0196761,142.3650983,2082.98215,2067.680673,830.5240632,325.0449068,832.2691603,320.0908111
08/11/2018 03:00,355.4832006,229.5720762,2059.007354,1991.58372,934.7767145,545.3760443,938.9393593,550.5802582
08/11/2018 04:00,193.9603835,176.129367,2095.708594,1605.000867,902.9567069,709.4018086,907.8749496,706.6836055
08/11/2018 05:00,234.4430939,202.0516372,2206.823226,1784.586835,1231.547834,695.3310554,1238.562096,698.7808144
08/11/2018 06:00,241.6702675,138.6567595,2024.930052,1603.815839,909.563489,650.8246586,914.588527,644.7233611
08/11/2018 07:00,442.3660731,231.4399415,2228.471444,1890.348243,793.928935,508.8158322,791.9643583,510.1433631
08/11/2018 08:00,268.198423,532.8338628,2453.309022,1643.816588,602.5065495,390.6429206,601.8547621,395.5576388
08/11/2018 09:00,284.1032116,318.2532578,2146.708622,1720.062363,609.2903878,441.0317864,616.4556856,442.4330482
08/11/2018 10:00,221.2353699,282.144716,2117.700445,1470.501375,532.1585693,916.9069652,532.8305107,914.5944347
08/11/2018 11:00,222.2931739,462.1924657,2246.034016,1522.331486,664.4821849,601.3351089,666.6141564,601.8213422
08/11/2018 12:00,300.342353,272.3698567,2005.464659,1786.233031,746.1511528,1483.154793,749.0355703,1482.285346
08/11/2018 13:00,511.5164714,259.1597088,2119.759057,1913.750939,797.3268155,1094.567426,798.2057073,1091.082638
08/11/2018 14:00,324.762329,211.8650576,2033.847269,2079.696356,347.4140885,896.3200314,358.6713004,901.1324437
08/11/2018 15:00,294.965045,371.1410348,2294.020942,1834.938083,370.7266259,1157.365887,365.0975415,1158.252577
08/11/2018 16:00,371.4677705,204.6365039,3333.038406,1834.409259,373.4720161,782.6520306,386.3641548,775.0425348
08/11/2018 17:00,364.1469837,195.3209831,2176.462752,1709.313639,369.6634268,664.4163647,371.5930738,666.1627179
08/11/2018 18:00,360.941903,297.4857722,2157.458662,1659.809462,343.3479185,856.5163352,343.6478061,849.8072559
08/11/2018 19:00,329.8552594,258.200813,2189.010537,1781.530786,421.1144316,509.44308,425.2191494,510.2481535
08/11/2018 20:00,318.495071,237.0990575,2020.670892,1893.795222,446.8126797,513.5171213,452.5865733,512.0431271
08/11/2018 21:00,292.2296267,411.1479234,3838.617481,1750.782222,544.4267979,973.4348832,545.3317992,970.6941423
08/11/2018 22:00,290.7429723,414.6786094,2476.046323,1960.279076,439.3571382,956.4220379,439.2682101,962.0894987
08/11/2018 23:00,232.1042414,1071.427653,2914.37845,1967.89533,704.8486763,748.528382,707.3301699,751.7950965
09/11/2018 00:00,283.1019829,1186.449416,3369.381926,1978.692001,1444.042922,982.5737101,1450.633727,975.1949636
09/11/2018 01:00,298.3876802,1352.654318,3236.232572,1725.447648,1446.093109,898.4489088,1446.88056,892.320124
09/11/2018 02:00,329.4120675,1107.809855,3089.038331,1848.804389,1632.695923,301.2577888,1641.105564,302.8650015
09/11/2018 03:00,226.9098665,1113.397558,3129.729767,1709.037241,1228.640959,895.3157365,1233.651954,898.2310196
09/11/2018 04:00,201.1889241,1175.412884,2929.35231,1406.417414,616.4170445,640.2295264,618.3009363,630.9724282
09/11/2018 05:00,250.7762409,1430.933076,3027.114369,1456.901595,720.6455789,665.4752585,720.0629069,669.6046222
09/11/2018 06:00,289.398197,1034.896088,2698.326062,1648.478259,438.9961209,1114.341652,439.9498593,1109.845862
09/11/2018 07:00,395.6456535,862.8064276,2638.081882,1787.952678,450.0825783,836.6602179,456.2088054,838.0079578
09/11/2018 08:00,229.8813628,595.8891039,2507.170549,1438.046653,393.9490292,583.6146013,399.0334222,581.5925557
09/11/2018 09:00,203.6695708,379.6906012,2420.802925,1394.742732,425.1610924,371.1982579,435.0495923,370.0617286
09/11/2018 10:00,196.6416173,358.3891201,2286.927391,1373.157514,360.8907742,352.2434304,365.4947389,354.5291321
09/11/2018 11:00,213.5486405,420.4701354,2210.171906,1298.512139,401.95305,970.2670108,414.588031,971.502684
09/11/2018 12:00,215.8558166,456.5790136,2133.222722,1630.016912,492.6886254,1043.031472,497.5569234,1047.896001
09/11/2018 13:00,411.9997818,419.0679626,2226.586412,1658.428106,408.4847321,978.1937646,409.7838518,987.2566881
09/11/2018 14:00,439.1161957,462.0058355,2246.986717,1884.594774,356.1248425,896.7546747,356.520646,886.5887002
09/11/2018 15:00,373.4073549,730.2513958,2895.539576,1829.329383,390.363477,1245.789903,394.0228803,1239.898767
09/11/2018 16:00,310.1657233,855.7205689,3637.120369,1970.300546,309.1300661,991.6688049,313.0731479,985.1933849
09/11/2018 17:00,416.3257005,607.5507045,3401.855481,1626.040111,461.5336599,1535.364996,465.4704005,1532.201668
09/11/2018 18:00,380.784909,283.9667502,3266.171215,1880.495387,551.3541908,1625.872824,555.1409353,1626.154376
09/11/2018 19:00,344.3089917,374.6934566,3050.714259,1452.829443,660.5963929,1155.743365,665.9391923,1156.959698
09/11/2018 20:00,264.9498036,318.2319957,4163.21015,1144.854037,697.989183,1273.985584,703.5603726,1275.215685
09/11/2018 21:00,488.1474617,379.015069,3437.884641,1412.338569,381.6355067,1130.224714,384.6060929,1128.546761
09/11/2018 22:00,411.3073624,568.5271722,3334.487508,1650.041548,618.8466764,762.5144803,620.6258815,762.0492575
09/11/2018 23:00,358.2706105,221.4872148,3084.033473,1289.27407,689.1998519,1218.576291,692.2386165,1214.704338
10/11/2018 00:00,370.3397643,309.3037624,3161.344111,1566.494246,499.7788704,1104.494349,505.8774488,1106.122506
10/11/2018 01:00,549.1737463,349.2664641,3219.379435,1683.291805,343.566681,1215.778107,347.4031857,1214.711045
10/11/2018 02:00,639.6840584,333.8908073,3029.077198,1810.864106,421.7049646,1431.458553,426.2136086,1431.087429
10/11/2018 03:00,370.0063184,367.7588624,3060.870492,1650.007263,796.5628384,1072.734246,795.1074389,1065.780742
10/11/2018 04:00,433.6575898,345.7905369,2914.524809,2314.520662,920.4611411,869.6813358,920.1545278,863.5236258
10/11/2018 05:00,413.511881,338.4408036,2788.989379,2230.548509,805.0388543,609.4520913,809.8131487,609.1317036
10/11/2018 06:00,388.9845707,213.9334609,2482.952581,1875.725363,415.1058532,936.1137268,413.756634,939.1272129
10/11/2018 07:00,304.9806039,185.6536111,2508.001034,2055.051545,309.4322995,1383.339638,313.9006186,1386.70154
10/11/2018 08:00,294.8615961,225.4329946,2528.912425,1816.724019,292.4375019,1130.076256,300.5598277,1135.922871
10/11/2018 09:00,324.109481,197.7692947,2343.272836,1530.57211,334.6011062,773.8131455,338.9963245,771.6702759
10/11/2018 10:00,379.5152955,149.5442364,2240.340527,1572.643207,416.8463449,1058.79672,425.305565,1057.476179
10/11/2018 11:00,486.385538,193.9436119,2409.108328,1715.81642,616.2709645,828.2479746,617.9564613,826.0734778
10/11/2018 12:00,554.1717916,162.0594588,2307.160518,1891.685065,561.7198798,646.5645147,562.6573978,643.10111
10/11/2018 13:00,445.8261611,162.7632028,2413.010941,1835.219577,603.9810628,609.8633589,611.3986844,616.1890665
10/11/2018 14:00,537.224183,135.8986794,2168.356533,1772.284726,567.7987305,314.9405887,568.4728984,312.89986
10/11/2018 15:00,567.5358285,150.7235892,2102.584054,1742.145373,736.3488384,713.5315453,735.9235591,715.8001968
10/11/2018 16:00,437.6345398,191.0187328,2234.102949,1642.432016,814.8801191,509.1368904,821.4408407,506.4912277
10/11/2018 17:00,401.6073986,139.9128117,2246.500342,1276.71582,463.0912029,839.8054607,476.5269807,835.2091394
10/11/2018 18:00,650.2676264,175.826382,2011.130315,1227.482722,488.8239481,1298.96746,490.1782615,1291.660871
10/11/2018 19:00,568.1781806,170.5491019,1897.760473,1112.035858,498.8967392,992.8933363,491.5750265,987.7023464
10/11/2018 20:00,666.0888175,204.0047709,2036.755107,1300.436294,407.0259747,1251.35998,408.4762105,1249.037143
10/11/2018 21:00,720.2044926,251.4240336,2118.115878,1834.520019,517.7131,972.0494281,515.5703814,977.4243249
10/11/2018 22:00,399.032872,169.2866653,1924.560168,1182.928711,672.9952312,1221.123569,677.344793,1220.20564
10/11/2018 23:00,521.490594,219.5271969,1962.986077,1305.718851,778.7444119,1142.619669,783.3086095,1148.874621
11/11/2018 00:00,346.5665515,136.8384664,2007.648085,1017.065168,710.0538813,499.149744,718.7048792,492.4563003
11/11/2018 01:00,426.0229598,185.0218093,2037.781115,1022.179521,669.5145262,359.2669739,674.9919628,365.1412803
11/11/2018 02:00,339.5672474,200.3272228,1863.774992,929.9913225,874.6406578,360.9542715,877.0119254,361.0587122
11/11/2018 03:00,694.7963308,170.4225887,2093.627108,1349.059129,894.8577974,597.6669937,896.233403,592.2861648
11/11/2018 04:00,346.6621138,191.7548294,2114.224685,1037.218711,581.6522239,588.7547447,588.9685864,587.6663661
11/11/2018 05:00,399.2114889,211.5617451,2220.178102,1145.118876,634.4757585,605.4927959,635.7057852,604.5357304
11/11/2018 06:00,312.9918326,312.2989251,2172.139894,1113.47089,603.9636837,764.2862509,594.3878204,763.7767001
11/11/2018 07:00,461.0214349,226.4088261,1993.146253,1903.369618,537.9492565,1006.71997,543.5807981,1005.446827
11/11/2018 08:00,426.9090094,326.5898504,2133.198135,1475.483212,544.0704441,1530.03149,548.8654035,1538.770603
11/11/2018 09:00,355.0286564,318.3287094,1954.767875,1124.655619,640.7976339,1283.924995,646.0112521,1280.9368
11/11/2018 10:00,284.8056662,313.415985,1951.566465,920.5978265,643.4364383,817.2625836,649.058289,818.7983365
11/11/2018 11:00,233.4250197,234.2413708,1808.454886,1628.992397,690.8562526,600.4050571,697.6233416,602.840233
11/11/2018 12:00,427.3113854,202.4800993,1892.529667,1654.618604,654.0979412,583.0315497,655.7048513,575.9852298
11/11/2018 13:00,276.6528923,184.8807907,1755.365233,1244.312325,630.1953243,1045.759878,629.0575122,1037.890469
11/11/2018 14:00,304.7885403,261.2045777,1966.591413,1452.412867,420.657988,1353.58393,414.9738025,1352.112737
11/11/2018 15:00,341.9411413,307.4500498,2022.256509,1408.03131,384.8044015,621.6398668,388.7868444,612.3778242
11/11/2018 16:00,351.652036,208.9788037,1929.049949,1575.115476,399.170874,478.8089222,403.2337346,476.8763637
11/11/2018 17:00,469.6163979,302.9905614,1945.94395,2400.10646,373.7375351,390.0258669,375.0185784,394.7926057
11/11/2018 18:00,435.3465818,256.0884647,3330.4579,1952.515719,495.5805716,298.3717929,492.8582256,296.6417874
11/11/2018 19:00,277.2289637,282.5420848,2069.183562,805.070236,422.5246856,457.1938714,426.240545,456.5715645
11/11/2018 20:00,375.9857419,331.3275903,2126.026598,1020.146245,443.1210694,613.0745178,451.4249872,615.2138441
