Days,L27,L28,L28,L30,L31,L32,L33,L34
01/12/2018 22:00,612.1060226,808.9762504,1450.795873,1244.365441,3046.469694,3474.967171,879.7125201,6621.406071
01/12/2018 23:00,855.0080931,867.889641,1607.446685,1168.527203,3058.2938,3285.201595,1002.116631,6258.262054
02/12/2018 00:00,745.7818718,763.312184,1777.525833,1219.393478,3088.052536,3593.819233,831.1294508,6114.275335
02/12/2018 01:00,758.936639,1115.22707,1583.032744,1329.392113,3371.387521,3217.599441,977.2077332,5548.853984
02/12/2018 02:00,834.5011793,1106.412279,1642.443926,2045.163606,4306.567275,3263.555721,979.1974544,4539.585457
02/12/2018 03:00,861.4823078,1233.871081,1468.94669,1836.419269,4141.700306,3492.358586,1031.755904,3485.440507
02/12/2018 04:00,967.6168078,1388.114254,1294.732958,1946.899645,3996.91228,3915.954809,841.6692761,3098.510285
02/12/2018 05:00,882.8132031,1350.548009,870.50979,1916.573931,4231.062015,3237.130889,708.9342477,2626.003398
02/12/2018 06:00,722.7436711,1102.429038,1203.173954,1433.844833,3750.595961,3475.707946,693.5862783,2712.768341
02/12/2018 07:00,954.3572922,560.3470684,1319.09689,1571.974611,4608.002017,3975.139116,726.9556685,2118.948852
02/12/2018 08:00,1038.72284,339.4907368,1649.624984,1778.083533,4605.73427,4484.149874,1021.950505,2337.561958
02/12/2018 09:00,1030.517805,459.752487,1448.866625,1869.243109,3908.348515,3704.344834,1125.406452,2084.860976
02/12/2018 10:00,1065.637651,435.5284856,1511.352333,1408.10716,3448.578166,3327.075997,962.3992117,3167.429541
02/12/2018 11:00,997.7422632,1045.742679,1231.153973,1383.298258,3847.359599,3014.235977,731.1374583,4888.611313
02/12/2018 12:00,785.154691,1158.480265,1084.533653,1699.123917,3944.528679,3179.385887,700.786394,4088.083818
02/12/2018 13:00,766.8407208,1092.748895,1084.045704,1644.637905,3945.37617,2519.158193,921.8649016,3432.572146
02/12/2018 14:00,732.74082,277.5629211,1003.089577,2095.289272,3032.55574,2707.027142,842.9018125,4192.628863
02/12/2018 15:00,412.5606956,621.0598547,1228.11456,2312.421455,3658.239007,2547.176944,632.3548404,4390.870044
02/12/2018 16:00,409.4847025,809.4445355,1187.744375,1881.50783,4079.036486,2542.652583,673.1015101,4285.720989
02/12/2018 17:00,427.4876004,1371.391337,1212.997259,1478.870475,3729.481558,2131.432955,609.8116296,3706.45067
02/12/2018 18:00,569.3049506,1343.646252,1216.84657,1273.754181,3517.3248,2192.071242,758.1331435,3340.249743
02/12/2018 19:00,475.6910089,1403.751281,1261.472488,1503.690248,3643.229783,2168.158626,886.0226662,2842.644377
02/12/2018 20:00,454.6244059,1300.152614,1040.405861,1142.204576,3945.62272,1790.34274,737.9021551,2315.2883
02/12/2018 21:00,589.9386386,1576.690942,1341.587462,1393.350105,4095.782826,2281.25104,772.1613042,2102.185394
02/12/2018 22:00,448.4357975,1330.177036,1340.572798,1130.722459,3799.091973,2132.013276,788.9928831,2214.012544
02/12/2018 23:00,362.4641893,1019.646362,955.4898351,996.1128277,3264.811842,1750.735208,359.8858143,1926.877163
03/12/2018 00:00,368.291954,1404.421288,1183.856598,1091.049421,3501.204232,1986.506041,931.1005773,2006.391363
03/12/2018 01:00,362.8303638,1215.57654,1102.121044,1085.675976,3458.563145,2202.386794,534.0733506,1519.490241
03/12/2018 02:00,436.2554982,1483.431391,1092.800663,1652.266439,3943.189024,2536.198392,1160.463656,2308.997046
03/12/2018 03:00,383.9164721,1330.564634,1048.073434,1532.525904,3684.51774,2765.070758,554.6677261,1949.876335
03/12/2018 04:00,409.1220706,337.920448,1401.120278,1504.338975,2443.252011,2213.048059,587.6750009,1134.099672
03/12/2018 05:00,350.8539029,345.8935525,1536.02324,1529.433541,2030.003367,2669.968825,468.5242609,1731.151216
03/12/2018 06:00,359.353357,317.3063551,1573.678936,1542.909889,1808.602527,2960.421257,544.141011,1374.942074
03/12/2018 07:00,304.9021813,307.1569635,1384.840531,1215.098161,2994.278062,2556.432047,557.1239425,1049.42046
03/12/2018 08:00,316.8908527,477.6597663,1483.965893,1164.11361,2129.820967,2328.886965,755.3735577,1511.114266
03/12/2018 09:00,566.1407702,264.723695,1540.182726,1000.472512,2451.264016,2371.256251,856.9953555,994.0501524
03/12/2018 10:00,364.0294545,718.0820573,1774.363738,1772.652989,2854.483248,2770.16459,1478.597933,1336.585044
03/12/2018 11:00,430.151584,675.8613319,1544.993323,1977.531129,2104.306765,2817.098591,1573.021533,1511.245165
03/12/2018 12:00,350.7218342,486.5313407,1358.803366,1724.51215,1925.961527,1963.860022,1154.166546,1482.651281
03/12/2018 13:00,420.8519289,107.6302075,1458.47031,1018.159558,2008.704283,1984.614315,1084.955702,1327.104063
03/12/2018 14:00,292.8726882,58.43068783,1432.016999,916.416921,1953.328259,1942.299218,797.3931852,1380.253612
03/12/2018 15:00,593.5060366,74.62444885,1432.081661,1048.707261,1964.133676,1615.056518,918.2877128,1264.109179
03/12/2018 16:00,1138.582511,145.5283314,2165.785718,1475.642541,2403.773969,2683.201777,1145.708392,1060.443286
03/12/2018 17:00,848.6025076,151.3993659,1770.48256,1491.474243,2574.224696,2669.800261,908.2997444,2202.162674
03/12/2018 18:00,778.196956,761.1384374,1740.109403,1938.483119,2676.755086,2289.982507,1272.958596,1124.49785
03/12/2018 19:00,719.3903063,109.9695701,1665.117511,1552.213593,3475.250887,2826.414537,1195.651593,1156.687529
03/12/2018 20:00,570.2889972,71.95407876,1527.480105,1339.863412,3745.550179,2350.98017,1234.954807,1041.78648
03/12/2018 21:00,759.5216744,209.312153,1649.045916,1555.841286,2984.622274,2234.95399,1461.982809,1055.187233
03/12/2018 22:00,909.1968939,370.3477925,1995.480621,1385.972187,2549.387488,2756.240808,2103.358216,1337.83033
03/12/2018 23:00,1049.784222,499.0721285,2179.79906,1770.601971,2498.04369,2496.486608,1919.759391,1077.381756
04/12/2018 00:00,1256.944409,325.2606475,2471.061858,1227.434195,2571.840606,2106.156671,1588.549222,786.8496932
04/12/2018 01:00,1230.096944,141.9006377,2446.940396,1021.554472,2274.799706,2278.015789,1563.341957,1082.935906
04/12/2018 02:00,853.6854952,131.7683332,1856.867192,1106.74684,2748.162403,3835.393213,1511.083092,1476.828869
04/12/2018 03:00,648.2168131,637.5390198,1584.23193,2348.408203,2727.482971,3532.836824,1365.960405,1606.25023
04/12/2018 04:00,526.029476,982.6035557,1805.407071,2238.517271,2515.779564,3562.198164,1212.452892,1242.916178
04/12/2018 05:00,457.4818745,1114.053902,1409.153306,2436.013634,2225.848719,4086.517447,1017.71466,750.426479
04/12/2018 06:00,511.446933,950.7962128,1436.349655,2066.685919,2730.625695,4636.412836,874.9592036,1701.93102
04/12/2018 07:00,525.5693719,467.2517612,1599.199419,2456.490651,4525.252599,5305.730652,257.5575071,408.6848232
04/12/2018 08:00,447.4077232,493.9937519,2047.886932,2313.272986,4322.571259,6422.44459,0,0
04/12/2018 09:00,563.4454473,1106.050611,2229.055556,2601.135184,4480.395883,5918.293742,0,0
04/12/2018 10:00,615.9831226,1155.880295,2423.533129,2412.116032,5102.653705,4393.316995,0,0
04/12/2018 11:00,626.2400045,985.636758,2197.712265,2208.84424,5117.100795,6251.302494,0,0
04/12/2018 12:00,700.4651187,1138.142189,2081.585111,2516.845616,4852.947035,5791.926048,0,0
04/12/2018 13:00,790.4952998,1232.093929,1926.099009,2291.574805,3948.837711,4187.437187,512.8551925,445.9432989
04/12/2018 14:00,907.2061336,671.2955203,1895.199049,1614.101088,3464.660673,3578.193702,857.9153095,958.6831734
04/12/2018 15:00,1382.836015,984.5586884,2425.887473,2101.569018,3594.699055,3411.324003,1253.857242,1227.682661
04/12/2018 16:00,1601.441694,1359.751402,2926.643433,2367.106809,3573.600337,4089.562285,1208.688328,765.2819092
04/12/2018 17:00,1691.790248,1254.421564,2936.529574,2408.459605,3622.529078,3754.308635,971.4924744,1151.208415
04/12/2018 18:00,1929.943852,1182.090824,2909.347636,2278.666293,3146.015383,3308.880193,980.6124189,1942.182664
04/12/2018 19:00,2072.543545,1437.515049,3088.196173,2665.433508,3823.787609,3373.805134,1130.831814,1628.717754
04/12/2018 20:00,0,0,0,0,0,0,0,0
04/12/2018 21:00,2113.088685,312.1728939,3054.524752,1599.439151,4248.691862,2960.381477,1563.289961,3100.152308
04/12/2018 22:00,0,0,0,0,0,0,0,0
04/12/2018 23:00,1915.356078,441.8183062,2670.988302,2264.524785,4009.512269,3013.644664,1382.443373,3636.636096
05/12/2018 00:00,1867.728647,1841.500038,2810.581756,2991.873638,4157.174944,3430.228444,1368.300391,3602.467718
05/12/2018 01:00,1777.342506,1394.661306,2710.515998,2522.940342,4158.026932,3755.965219,1223.416293,2885.71096
05/12/2018 02:00,1883.118737,1565.2173,2779.798023,3283.066935,4389.162732,3439.113245,1072.815815,2690.116677
05/12/2018 03:00,2023.604929,137.8963861,2948.882987,1318.660932,4390.093819,3618.31853,1300.745068,2734.159563
05/12/2018 04:00,1791.058995,1196.222409,2924.976721,2182.286951,3493.095546,3340.786303,1645.050417,3543.726911
05/12/2018 05:00,1694.640778,1430.957206,2407.248363,2268.736102,3593.15784,3355.110825,1930.351533,3950.439953
05/12/2018 06:00,1715.921832,1376.085539,2354.443906,2382.365965,3340.212179,2328.238956,1504.759192,4491.471806
05/12/2018 07:00,1713.117323,1016.242441,2640.678066,2331.98223,3996.131383,3229.816057,1396.397655,2522.183852
05/12/2018 08:00,1376.62127,166.7043101,2327.219353,1714.042766,4431.547399,3146.790129,1488.256705,2119.796413
05/12/2018 09:00,1245.458129,142.8300595,2045.918487,1740.169901,4496.827205,3124.356464,1229.399754,1857.57346
05/12/2018 10:00,1123.702163,323.0052014,2107.491953,1838.786395,4345.842582,3272.578234,838.0883824,5321.713122
05/12/2018 11:00,1044.004631,1358.081543,2020.774707,2801.418596,3963.223273,3885.023908,1010.231757,4111.887661
05/12/2018 12:00,772.9866736,1306.086104,1481.678415,2609.056469,3928.871704,3820.588353,743.9845948,2603.799298
05/12/2018 13:00,786.4528165,1301.36451,1667.222175,2800.448337,3136.164742,3055.246812,769.8278382,2080.384997
05/12/2018 14:00,755.3468778,369.2582135,1477.189427,1771.135766,2802.648816,2871.516887,774.964904,1884.012872
05/12/2018 15:00,731.4760774,76.88530021,1382.667003,1359.411308,3087.604173,2983.743558,689.7334605,1261.990955
05/12/2018 16:00,891.9545437,98.49569929,1672.080561,2116.717143,3022.67981,3951.298404,739.4002464,845.8631164
05/12/2018 17:00,826.0887652,705.0668155,1960.021567,2477.560837,3406.218971,3815.910503,123.4322676,194.9535297
05/12/2018 18:00,717.8917294,1119.098908,2217.354281,2998.656682,3751.889276,3531.955306,0,0
05/12/2018 19:00,728.4974011,1126.05652,2096.825308,3518.102845,3947.075949,3614.744797,0,0
05/12/2018 20:00,606.4429715,1171.429701,2147.653777,3120.354076,3787.390351,3591.624034,0,0
05/12/2018 21:00,470.5919517,1104.126517,1421.126511,2779.438794,4175.42885,3662.266946,0,0
05/12/2018 22:00,624.0518272,1028.473476,1749.311253,2907.624453,4006.362972,3158.62556,0,0
05/12/2018 23:00,606.6968845,1390.158849,1943.637169,3099.912919,3611.408812,3852.238086,0,0
06/12/2018 00:00,823.2409726,1287.672936,2221.270206,3056.877459,4010.695679,3838.82555,0,0
06/12/2018 01:00,973.5110593,718.3988544,2149.346436,2398.380159,4254.84839,3916.361051,0,0
06/12/2018 02:00,945.2633794,528.1659811,1934.747442,2484.496963,3387.732102,3694.813095,464.6760452,671.2058806
06/12/2018 03:00,869.891827,387.6949778,1885.970734,1717.5346,3259.719371,2482.787522,1258.046488,1457.728843
06/12/2018 04:00,932.8207653,1071.084656,1877.515332,2148.072803,2323.809909,3087.729664,1050.127574,806.2579589
06/12/2018 05:00,967.1412913,1382.436144,1947.36519,2503.617898,2382.455848,2942.135439,959.3397389,856.4843215
06/12/2018 06:00,874.8571378,1438.264162,1843.503631,2956.80999,2674.3147,2385.266438,831.7262109,940.2926704
06/12/2018 07:00,738.0168333,297.6467545,1855.053228,2536.160222,3890.578719,3209.122965,1192.394298,1597.61662
06/12/2018 08:00,786.4614317,182.8076044,1630.694745,1610.736451,2855.190056,3028.770704,1412.807582,1551.586175
06/12/2018 09:00,803.2012138,281.794962,1556.790712,1691.964403,2690.360682,2810.764351,1026.457058,1856.203944
06/12/2018 10:00,680.4026609,987.8417975,1442.678687,2589.869419,2989.736426,2520.998853,906.8760157,1961.895379
06/12/2018 11:00,964.2888381,977.7759671,2085.186374,2510.722268,2492.193304,3960.668121,1010.449099,2130.424217
06/12/2018 12:00,607.8460129,1168.912228,1436.818553,2400.705872,3376.290498,2846.288986,1262.88827,1886.216941
06/12/2018 13:00,712.3113837,266.7099674,1582.036741,1642.421718,2918.198247,2577.327141,854.181601,1876.83761
06/12/2018 14:00,579.7764186,442.9796626,1555.238391,1765.494443,2606.503288,2787.399881,1308.998372,1767.475256
06/12/2018 15:00,573.6334179,404.9789399,1440.662302,1962.581205,2620.516598,3192.25691,952.9119859,2033.012975
06/12/2018 16:00,801.4962199,1284.092451,1657.551963,2430.687605,2475.638666,3183.55712,1014.039656,1335.991206
06/12/2018 17:00,824.3737297,901.7253488,1707.520826,1708.43703,2454.902621,3193.036106,862.7784855,969.8091862
06/12/2018 18:00,718.5846517,1163.91376,1577.343868,2414.990157,3059.639312,3165.285027,1013.435976,2204.517426
06/12/2018 19:00,507.3094484,1030.969471,1525.838006,2960.162588,3877.842569,2971.410293,1241.131434,2171.669187
06/12/2018 20:00,481.5798047,1337.785593,1816.799879,3100.518272,3135.845307,2969.423987,1027.153334,1775.289564
06/12/2018 21:00,430.2092866,1145.055936,1762.419646,2611.340515,3061.503327,2851.407158,1096.14985,1383.773491
06/12/2018 22:00,369.2070796,1254.384263,2147.016628,2261.442831,3225.756811,3077.354664,987.6411723,1591.393681
06/12/2018 23:00,490.976542,1343.920569,2279.52031,2150.550345,3198.302693,2748.368301,864.0311619,1533.832382
07/12/2018 00:00,616.572678,1291.171207,2645.880311,2434.543407,3147.723869,3060.404063,1085.907487,1537.635059
07/12/2018 01:00,660.293814,1373.323125,2262.03452,2372.976605,3776.94162,3311.01164,965.524406,1182.742562
07/12/2018 02:00,687.7719677,1423.743028,2368.350504,2434.044701,3244.357378,2761.34433,1345.176383,1776.206684
07/12/2018 03:00,620.1304158,1089.296719,2024.550357,2335.342314,3340.395357,2883.697235,1394.378673,1981.285468
07/12/2018 04:00,617.0501101,1263.707379,2198.37565,2247.499658,3216.165838,3063.759452,1236.089277,1583.133275
07/12/2018 05:00,448.5173941,1384.038704,1894.572563,2302.315494,3331.145756,2712.154766,1207.772907,1635.044577
07/12/2018 06:00,306.990991,1377.886407,1968.6097,2376.222887,3159.528855,2468.415773,1164.280017,1879.130396
07/12/2018 07:00,260.3705497,1122.777193,1868.215004,2393.809645,3790.41267,3155.913456,1931.628735,2248.811847
07/12/2018 08:00,248.8409782,868.9420922,1760.180213,2136.783603,3730.192762,3305.060199,1716.575122,1795.691359
07/12/2018 09:00,254.7401513,737.8874205,1651.821776,1716.316213,3457.777608,3021.329699,1487.807182,1816.029386
07/12/2018 10:00,196.5747512,909.7116852,1506.977311,2055.870131,3693.970029,3171.340917,1742.314542,1873.113918
07/12/2018 11:00,305.2889116,1088.273712,1454.096352,2920.289259,3747.961505,3188.005205,1527.675626,2261.866905
07/12/2018 12:00,393.9173944,952.302013,1559.029338,2485.345935,4201.888515,2835.710539,1371.508128,1604.044911
07/12/2018 13:00,243.554329,899.5356391,1686.334141,2356.921218,3251.546743,2935.269301,1380.279698,2146.616615
07/12/2018 14:00,201.7247238,941.9557394,1729.414209,2138.829843,2457.992757,3240.51267,1662.221344,1622.313299
07/12/2018 15:00,235.0679823,649.9177183,2826.172671,2518.568793,3434.780516,4432.592845,1783.408869,1607.170774
07/12/2018 16:00,221.8113025,900.2620713,2844.397342,2493.468986,2430.388962,4676.82336,2819.963534,1139.517886
07/12/2018 17:00,292.0742789,937.0728376,3045.776641,2579.162805,2409.799285,4980.6768,1769.040805,2385.770521
07/12/2018 18:00,386.9283893,668.7403132,3218.778812,2546.296533,2170.971217,4394.95752,1631.108103,2555.346137
07/12/2018 19:00,303.9071654,865.4933441,2705.296047,2667.249728,2281.419118,3984.702466,1080.859801,2262.27214
07/12/2018 20:00,407.3994301,716.5685909,1744.257432,2211.351638,1712.462303,3530.782656,1205.145026,2151.21123
07/12/2018 21:00,391.7268439,665.464731,1598.386296,1758.289858,1613.896414,3337.594586,1082.593085,1729.369697
07/12/2018 22:00,471.1723787,693.1774629,1568.28673,1922.489843,2385.577783,3477.940705,1111.362179,2307.431246
07/12/2018 23:00,449.540414,663.4970959,1878.685558,2168.882287,2443.967005,3935.470589,1129.300061,2340.353341
08/12/2018 00:00,409.3716671,879.2964205,1533.079095,2345.353226,2380.449979,3769.350831,1057.176553,2272.023329
08/12/2018 01:00,49.18620197,79.20515956,2174.664263,3001.598897,2359.170823,3168.936888,1013.573295,2236.505872
08/12/2018 02:00,0,0,2291.218947,3547.758478,2464.70223,4371.996114,1173.432633,2338.00901
08/12/2018 03:00,0,0,1679.799918,3588.504735,2451.399695,4081.734426,1252.124695,2209.563758
08/12/2018 04:00,0,0,1469.299463,3107.561021,2159.994993,4440.557533,1283.491305,2238.447524
08/12/2018 05:00,0,0,2496.753728,3958.703246,1983.480814,3487.352343,856.1303223,1457.563134
08/12/2018 06:00,182.2392279,413.51455,1469.92176,1645.764785,3348.284186,3789.370919,1085.847535,2307.393239
08/12/2018 07:00,127.0690678,828.0015734,1560.70773,1444.123532,3956.540876,4398.987576,1363.033229,3040.13056
08/12/2018 08:00,165.360411,1039.401851,1099.152236,1279.003422,4349.993024,4603.915022,1476.692665,2298.032811
08/12/2018 09:00,77.98860753,949.4276108,983.0820329,1260.0513,4333.114906,5067.647282,1533.479063,2110.467779
08/12/2018 10:00,121.2607468,872.6302503,956.3146194,1401.995685,4460.929153,5897.401888,1436.643258,2707.41974
08/12/2018 11:00,134.7894529,741.5164207,937.3511433,1617.392673,4053.326702,5798.818145,1891.69675,2092.145496
08/12/2018 12:00,169.2495874,712.9271631,672.1355561,1433.047479,3287.665648,4575.072106,1878.574289,2533.409209
08/12/2018 13:00,218.397182,749.3405245,594.1866295,1359.016944,2645.12886,4299.762318,1659.909957,2705.024337
08/12/2018 14:00,164.3704701,848.7171994,647.514569,1254.194341,2952.541801,4501.873389,1492.795688,2204.22334
08/12/2018 15:00,154.1758622,879.0147218,732.1516489,1338.064665,3360.908492,4483.886703,1377.774469,2481.562771
08/12/2018 16:00,295.2365517,884.5049585,789.6275474,1415.492195,3295.424948,4306.644924,1324.662362,2433.719833
08/12/2018 17:00,590.2871373,816.7543495,1163.364706,2136.740525,3286.499385,5048.088773,1354.913268,2258.543444
08/12/2018 18:00,748.1883978,733.2591868,1293.229795,1683.063826,2490.93613,4937.792207,1647.014808,1777.293334
08/12/2018 19:00,1236.563647,823.5036682,1141.788658,2272.574102,3323.388371,4747.161924,2298.945886,1898.365423
08/12/2018 20:00,1020.996459,815.517505,1109.188772,1993.917563,2934.141025,4437.161515,1578.899729,2058.842099
08/12/2018 21:00,695.9263257,775.023391,1892.387115,2155.079152,2939.537598,4748.295865,1571.132569,2551.668225
08/12/2018 22:00,450.5609405,851.3727476,1477.976225,2015.707835,2726.546702,4974.112966,1887.711729,2146.724405
08/12/2018 23:00,420.2141094,777.550339,1010.927062,2234.125217,2882.498907,3818.554143,1533.784587,2786.423536
09/12/2018 00:00,562.2076493,844.7991577,1053.06474,1844.008953,2852.454777,3617.959782,1762.970824,1798.56644
09/12/2018 01:00,218.7516475,1018.992577,1069.304256,1629.041766,2797.139214,3847.230798,1970.729826,1682.351666
09/12/2018 02:00,126.3816546,1055.523201,890.204663,1767.867561,2905.421942,3456.333523,1890.360713,1587.724572
09/12/2018 03:00,298.4735071,818.266776,1113.259422,1849.946179,2930.02787,3159.422576,1986.255103,2358.685511
09/12/2018 04:00,305.2752709,951.7209273,840.4670982,1236.113168,2744.658398,2949.055026,2118.006309,894.9874354
09/12/2018 05:00,197.613128,910.7039793,820.5740896,1141.218843,2460.291949,2755.741767,1961.045214,2386.693696
09/12/2018 06:00,348.3062918,903.8273452,1514.517378,1037.048527,2797.922347,3325.398088,1891.777891,1620.18993
09/12/2018 07:00,399.1508239,935.1080087,1279.924827,1011.51411,3318.712223,3547.671104,1658.336632,2312.125889
09/12/2018 08:00,93.06263822,884.0734975,981.141822,1098.158451,2633.340168,3537.038417,1504.682248,2100.954417
09/12/2018 09:00,82.90398529,943.5973377,1175.219225,1141.593862,3102.280171,2981.88733,1324.776294,1767.312791
09/12/2018 10:00,191.5465583,1001.779444,1312.992839,1237.708383,3106.164315,2666.165286,1508.335743,1823.086609
09/12/2018 11:00,210.5843297,982.0391611,1352.059313,1326.069316,3371.739937,2759.089991,1592.255997,2857.237999
09/12/2018 12:00,129.8866956,1098.030422,1387.86938,1860.783004,3136.054137,2938.574402,1425.265783,2905.823293
09/12/2018 13:00,136.8112339,945.1620284,1182.494893,1900.353931,3434.030092,2586.025967,1454.664215,2360.752652
09/12/2018 14:00,73.87429108,889.4571033,1553.187519,1844.12937,3067.210144,3009.322316,2128.756341,2500.166822
09/12/2018 15:00,91.36607672,846.5325578,1309.148762,1584.870106,3048.348043,2508.716489,1841.808633,3069.460889
09/12/2018 16:00,219.2531294,855.5415386,1135.529328,1615.750327,3837.210533,2854.950051,1868.315335,2973.867279
09/12/2018 17:00,225.4183223,870.756377,1445.92592,1298.528605,3100.10063,3057.180808,1724.366894,2360.668111
09/12/2018 18:00,254.1940335,825.3741642,987.711414,1319.895772,2896.246653,2751.389584,1644.116869,2660.437971
09/12/2018 19:00,210.3177595,843.4951739,1136.073739,1710.325591,3231.302719,2583.858308,1628.196103,3543.866473
09/12/2018 20:00,326.9209203,946.1994736,1603.522463,1405.554155,3586.631212,3660.1091,1719.593577,2590.384059
09/12/2018 21:00,252.2980976,915.0915408,1063.466716,1365.514904,3669.518664,3751.292951,1154.158582,2287.410367
09/12/2018 22:00,198.9096341,792.7669873,830.6681446,1587.818013,4133.272286,3272.202702,1217.333138,2511.133009
09/12/2018 23:00,109.322494,730.9568269,732.8008768,1631.830158,3713.38548,3172.324876,1404.043534,2801.802964
10/12/2018 00:00,90.99216379,993.7126283,848.2555277,1536.591194,4117.851436,3261.476085,1174.459986,2861.040038
10/12/2018 01:00,78.26251805,923.1577449,1136.142208,1459.522578,3895.873377,2951.287788,1102.504754,3376.207359
10/12/2018 02:00,157.7028035,1030.12437,1079.070839,1397.833584,3584.629395,3084.129878,1519.767001,1823.072721
10/12/2018 03:00,221.0079949,951.6354798,762.693658,1316.022772,3803.999605,3609.40586,2099.081367,2054.506583
10/12/2018 04:00,222.9439497,1025.320164,797.7954992,1552.24165,3240.777794,3132.327013,1829.725107,2690.860014
10/12/2018 05:00,207.836987,976.5777518,773.0073112,1387.096564,3159.671314,2517.851425,1653.402596,2862.070773
10/12/2018 06:00,226.4966658,1024.819729,931.4172554,1651.198883,3781.614137,2665.591071,1647.812101,2540.19336
10/12/2018 07:00,220.4347685,984.6143098,1023.102016,1424.045189,4109.178875,2696.994148,1940.191453,2121.696826
10/12/2018 08:00,350.6583916,872.6826632,1269.377427,1186.361588,3664.44186,3430.323196,1645.791902,1776.724344
10/12/2018 09:00,335.9059131,792.4773742,1343.488524,1143.107846,3494.228917,4135.030546,1515.602236,2056.728782
10/12/2018 10:00,274.0719078,835.5013048,1686.808496,1761.312702,2747.428398,3535.362577,1607.0454,2493.841531
10/12/2018 11:00,192.7988009,887.5388923,1431.847773,1956.443523,3778.96636,2547.176201,1511.634899,2602.534512
10/12/2018 12:00,61.60357449,906.9633664,1565.568309,1851.674134,4169.282307,2589.184786,1741.634052,2744.847959
10/12/2018 13:00,101.0088428,863.3239395,1686.711743,1544.603697,3365.098525,2669.766696,1835.417575,2365.032264
10/12/2018 14:00,127.6427349,975.3869617,1613.232929,1459.800199,3061.883623,3104.787489,1815.668252,2178.880025
10/12/2018 15:00,293.5958838,883.059095,1308.240125,1443.10114,3279.16857,3166.446526,1577.06044,1664.465018
10/12/2018 16:00,476.3623489,1061.472607,1424.072594,1785.534178,4569.642164,3582.085843,1682.648177,1069.233141
10/12/2018 17:00,519.8391023,962.6261111,910.978019,1953.931154,3701.848216,4317.247799,1660.916026,2117.349546
10/12/2018 18:00,666.7695229,929.1046072,1153.665793,1372.31401,3833.978164,6052.021294,1787.151694,2529.903974
10/12/2018 19:00,820.7190748,911.1459943,1421.504116,1818.341423,4096.421573,5742.427668,1657.138349,2402.608895
10/12/2018 20:00,182.6160063,890.1742562,898.3252,1883.95138,4214.471341,4878.08071,1503.651754,1871.002046
10/12/2018 21:00,267.858495,904.092162,1316.618024,1875.415188,5505.960095,4885.441541,1478.605989,1890.457648
10/12/2018 22:00,331.0707626,825.0687079,948.8065736,1385.308855,4875.901997,4748.54117,1460.17857,1467.817644
10/12/2018 23:00,417.1523548,738.133113,1201.993094,841.0178046,4018.013595,4988.291422,1425.35676,1359.229276
11/12/2018 00:00,405.7558055,540.9257816,928.9944573,1174.639759,3054.455716,5345.325194,1372.795715,1495.270565
11/12/2018 01:00,466.6789849,516.9742621,1095.857973,1163.075513,2824.079517,3908.589721,1326.248027,1505.443009
11/12/2018 02:00,354.7839841,732.2408378,919.907874,1184.759067,2894.442248,3196.983509,1414.08133,1139.817513
11/12/2018 03:00,334.3473116,834.4003517,1245.506994,1622.653259,3724.354282,3634.116942,1702.122147,1930.004433
11/12/2018 04:00,323.786247,869.7634582,1316.813193,1347.210937,3428.594218,3459.553184,1191.602034,1218.505828
11/12/2018 05:00,278.7413728,564.4450009,1160.388874,1318.419188,2724.606746,3313.58351,1193.489702,2236.083819
11/12/2018 06:00,255.4894429,394.9709462,924.6517733,1520.714648,2674.481558,4085.920903,1720.744041,2174.289552
11/12/2018 07:00,295.9534128,459.8007484,1178.035579,1894.55367,3937.183068,5356.605628,1414.158415,1496.104996
11/12/2018 08:00,451.0534922,439.2686008,1858.524425,2247.923806,2469.081655,5455.584232,989.6283594,1630.937086
11/12/2018 09:00,135.1278909,416.4542692,2100.115484,2036.945053,2426.215862,4753.750431,839.2224304,2029.748412
11/12/2018 10:00,476.107916,451.1667804,2078.891262,1543.780558,3085.506788,4428.458403,921.8540999,1176.894338
11/12/2018 11:00,125.5820352,303.2297155,2062.665092,1614.065729,3153.575513,4662.635537,899.0863725,1633.310293
11/12/2018 12:00,56.54941518,363.3271225,2272.335328,1312.964282,2845.023682,5729.756281,1267.512331,1568.845829
11/12/2018 13:00,74.94992834,357.7332503,1562.781811,1993.077201,3448.356398,4737.447506,1270.845287,2131.359362
11/12/2018 14:00,115.6051404,638.6928949,1492.982684,2096.095885,4261.661971,6460.429043,1455.103333,1985.191649
11/12/2018 15:00,191.4005644,388.1063291,1753.733628,2779.120203,4359.961174,6365.348588,1414.775072,2023.349906
11/12/2018 16:00,99.30101336,337.2043796,1711.168365,2946.767535,5972.901854,3799.18785,1474.176628,1680.25558
11/12/2018 17:00,247.6808349,270.8127995,1638.624096,2470.812047,5183.3315,3522.61932,1634.548318,2197.618389
11/12/2018 18:00,415.0044572,716.4514484,1555.504415,1734.681933,4639.174705,3955.240483,1823.382985,2408.381279
11/12/2018 19:00,1184.933199,411.3344869,2125.386009,1939.937353,4324.654841,4780.126393,1903.816764,2435.489086
11/12/2018 20:00,3187.502696,1142.077033,1419.47254,1555.381131,2640.638228,5440.076679,1461.967655,1719.698146
11/12/2018 21:00,3148.0923,1351.642389,1836.518303,1635.883557,2859.23472,3529.721662,1503.828341,1682.162363
11/12/2018 22:00,3842.316691,1464.085903,2401.053097,1302.306949,3116.41661,5032.9229,1473.556716,1515.014466
